collection,judge,budget_full_eq,eps,method,act,wrong,docs_labelled,docs_pilot,dup_frac,var_est,sampling,pilot_cost,cv_pred,bound
cast19,inv,60,0.01,weighted_cv,0.4066666666666667,0.0,2432.1633333333334,974.0233333333333,0.0,0.02931762391658993,shared,full,binary,t
cast19,inv,60,0.01,ai_calib,0.21666666666666667,0.0033333333333333335,2427.0466666666666,974.0233333333333,0.0,0.04956777411273925,shared,full,binary,t
cast19,inv,60,0.01,ai_resid,0.4,0.0,2431.47,974.0233333333333,0.0,0.028772351832800816,shared,full,binary,t
cast19,inv,60,0.01,ai_robust_0.5,0.4266666666666667,0.0033333333333333335,2431.64,974.0233333333333,0.0,0.028347122506644756,shared,full,binary,t
cast19,inv,60,0.01,ai_robust_0.3,0.43666666666666665,0.0033333333333333335,2432.1266666666666,974.0233333333333,0.0,0.027952621947247465,shared,full,binary,t
cast19,inv,60,0.02,weighted_cv,0.59,0.0,2404.733333333333,970.84,0.0,0.027884405218610825,shared,full,binary,t
cast19,inv,60,0.02,ai_calib,0.38,0.0,2402.4866666666667,970.84,0.0,0.047253106792959194,shared,full,binary,t
cast19,inv,60,0.02,ai_resid,0.62,0.0,2403.0066666666667,970.84,0.0,0.026995903543903788,shared,full,binary,t
cast19,inv,60,0.02,ai_robust_0.5,0.6366666666666667,0.0,2403.2466666666664,970.84,0.0,0.02694240055503189,shared,full,binary,t
cast19,inv,60,0.02,ai_robust_0.3,0.6,0.0,2402.95,970.84,0.0,0.027421815369584296,shared,full,binary,t
