collection,judge,budget_full_eq,eps,method,act,wrong,docs_labelled,docs_pilot,dup_frac,var_est,sampling,pilot_cost,cv_pred,bound
cast19,llm,45,0.01,weighted_cv,0.38,0.0,2077.68,977.5566666666666,0.0,0.02465223510923892,shared,full,binary,t
cast19,llm,45,0.01,ai_calib,0.27666666666666667,0.0033333333333333335,2079.0033333333336,977.5566666666666,0.0,0.030307819001552765,shared,full,binary,t
cast19,llm,45,0.01,ai_resid,0.36,0.0,2078.3733333333334,977.5566666666666,0.0,0.025325304832699302,shared,full,binary,t
cast19,llm,45,0.01,ai_robust_0.5,0.3433333333333333,0.0,2076.3333333333335,977.5566666666666,0.0,0.02417291968833766,shared,full,binary,t
cast19,llm,45,0.01,ai_robust_0.3,0.34,0.0,2078.4333333333334,977.5566666666666,0.0,0.02404947325792531,shared,full,binary,t
cast19,llm,45,0.02,weighted_cv,0.7,0.0,2084.79,974.4633333333334,0.0,0.024907180095354572,shared,full,binary,t
cast19,llm,45,0.02,ai_calib,0.5533333333333333,0.0,2084.0666666666666,974.4633333333334,0.0,0.030052999938967973,shared,full,binary,t
cast19,llm,45,0.02,ai_resid,0.6833333333333333,0.0,2088.46,974.4633333333334,0.0,0.027745228953709452,shared,full,binary,t
cast19,llm,45,0.02,ai_robust_0.5,0.6433333333333333,0.0,2089.616666666667,974.4633333333334,0.0,0.02444227215411965,shared,full,binary,t
cast19,llm,45,0.02,ai_robust_0.3,0.6533333333333333,0.0,2086.6033333333335,974.4633333333334,0.0,0.024290186739883327,shared,full,binary,t
