collection,judge,budget_full_eq,eps,method,act,wrong,docs_labelled,docs_pilot,dup_frac,var_est,sampling,pilot_cost,cv_pred,bound
cast19,rr,20,0.01,weighted_cv,0.08333333333333333,0.0033333333333333335,1464.8766666666668,977.3266666666667,0.0,0.07494210067714119,shared,full,binary,t
cast19,rr,20,0.01,ai_calib,0.056666666666666664,0.0033333333333333335,1463.7166666666667,977.3266666666667,0.0,0.11423857746480891,shared,full,binary,t
cast19,rr,20,0.01,ai_resid,0.10666666666666667,0.0,1463.9933333333333,977.3266666666667,0.0,0.11616733015163092,shared,full,binary,t
cast19,rr,20,0.01,ai_robust_0.5,0.08666666666666667,0.0,1465.63,977.3266666666667,0.0,0.07218536678350781,shared,full,binary,t
cast19,rr,20,0.01,ai_robust_0.3,0.11,0.0,1465.2866666666666,977.3266666666667,0.0,0.07152458990124295,shared,full,binary,t
cast19,rr,20,0.02,weighted_cv,0.18,0.0,1466.03,978.3066666666666,0.0,0.07501965100109864,shared,full,binary,t
cast19,rr,20,0.02,ai_calib,0.09333333333333334,0.0,1464.4233333333334,978.3066666666666,0.0,0.10943068880668046,shared,full,binary,t
cast19,rr,20,0.02,ai_resid,0.19,0.0,1466.15,978.3066666666666,0.0,0.08681060031368679,shared,full,binary,t
cast19,rr,20,0.02,ai_robust_0.5,0.20666666666666667,0.0,1465.81,978.3066666666666,0.0,0.07251370859956643,shared,full,binary,t
cast19,rr,20,0.02,ai_robust_0.3,0.24666666666666667,0.0,1465.1833333333334,978.3066666666666,0.0,0.07282697075971122,shared,full,binary,t
