collection,judge,budget_full_eq,eps,method,act,wrong,docs_labelled,docs_pilot,dup_frac,var_est,sampling,pilot_cost,cv_pred,bound
cast19,inv,120,0.01,weighted_cv,0.7066666666666667,0.0,3749.9133333333334,973.1166666666667,0.0,0.013469581701527721,shared,full,binary,t
cast19,inv,120,0.01,ai_calib,0.6166666666666667,0.0,3720.6666666666665,973.1166666666667,0.0,0.015628281360488838,shared,full,binary,t
cast19,inv,120,0.01,ai_resid,0.71,0.0,3744.26,973.1166666666667,0.0,0.014233143195469224,shared,full,binary,t
cast19,inv,120,0.01,ai_robust_0.5,0.7333333333333333,0.0,3749.5233333333335,973.1166666666667,0.0,0.013372660379407132,shared,full,binary,t
cast19,inv,120,0.01,ai_robust_0.3,0.7233333333333334,0.0033333333333333335,3746.7066666666665,973.1166666666667,0.0,0.01329460749946221,shared,full,binary,t
cast19,inv,120,0.02,weighted_cv,0.93,0.0,3740.52,978.02,0.0,0.013436920990356134,shared,full,binary,t
cast19,inv,120,0.02,ai_calib,0.83,0.0,3709.08,978.02,0.0,0.015547340249316024,shared,full,binary,t
cast19,inv,120,0.02,ai_resid,0.9066666666666666,0.0,3730.943333333333,978.02,0.0,0.014077122371285219,shared,full,binary,t
cast19,inv,120,0.02,ai_robust_0.5,0.92,0.0,3737.26,978.02,0.0,0.013193038059518854,shared,full,binary,t
cast19,inv,120,0.02,ai_robust_0.3,0.9366666666666666,0.0,3735.5033333333336,978.02,0.0,0.013211664130556794,shared,full,binary,t
