collection,judge,budget_full_eq,eps,method,act,wrong,docs_labelled,docs_pilot,dup_frac,var_est,sampling,pilot_cost,cv_pred,bound
antique,llm,30,0.01,weighted_cv,0.8833333333333333,0.0,1235.31,633.0366666666666,0.0,0.07516215457128174,shared,full,binary,t
antique,llm,30,0.01,ai_calib,0.83,0.0,1234.6333333333334,633.0366666666666,0.0,0.09784454306209564,shared,full,binary,t
antique,llm,30,0.01,ai_resid,0.89,0.0,1236.37,633.0366666666666,0.0,0.0750548888476973,shared,full,binary,t
antique,llm,30,0.01,ai_robust_0.5,0.89,0.0,1235.1433333333334,633.0366666666666,0.0,0.07482117112998012,shared,full,binary,t
antique,llm,30,0.01,ai_robust_0.3,0.8966666666666666,0.0,1232.92,633.0366666666666,0.0,0.07515180891859904,shared,full,binary,t
antique,llm,30,0.02,weighted_cv,0.9233333333333333,0.0,1224.08,628.6333333333333,0.0,0.07525092547209274,shared,full,binary,t
antique,llm,30,0.02,ai_calib,0.8633333333333333,0.0,1224.3466666666666,628.6333333333333,0.0,0.09888583161198515,shared,full,binary,t
antique,llm,30,0.02,ai_resid,0.93,0.0,1225.3666666666666,628.6333333333333,0.0,0.08010737331510534,shared,full,binary,t
antique,llm,30,0.02,ai_robust_0.5,0.9133333333333333,0.0,1226.4133333333334,628.6333333333333,0.0,0.07391698382801005,shared,full,binary,t
antique,llm,30,0.02,ai_robust_0.3,0.92,0.0,1224.12,628.6333333333333,0.0,0.07449192784584197,shared,full,binary,t
antique,llm,60,0.01,weighted_cv,0.9166666666666666,0.0,1823.0033333333333,630.6433333333333,0.0,0.05225726499362844,shared,full,binary,t
antique,llm,60,0.01,ai_calib,0.9266666666666666,0.0,1826.9866666666667,630.6433333333333,0.0,0.06015117589170615,shared,full,binary,t
antique,llm,60,0.01,ai_resid,0.91,0.0,1827.8633333333332,630.6433333333333,0.0,0.05618933912280911,shared,full,binary,t
antique,llm,60,0.01,ai_robust_0.5,0.92,0.0,1826.66,630.6433333333333,0.0,0.05135981600647549,shared,full,binary,t
antique,llm,60,0.01,ai_robust_0.3,0.9233333333333333,0.0,1824.3266666666666,630.6433333333333,0.0,0.05180393042843134,shared,full,binary,t
antique,llm,60,0.02,weighted_cv,0.94,0.0,1828.57,633.2933333333333,0.0,0.052632527187653676,shared,full,binary,t
antique,llm,60,0.02,ai_calib,0.94,0.0,1828.8766666666668,633.2933333333333,0.0,0.06011760840984932,shared,full,binary,t
antique,llm,60,0.02,ai_resid,0.9466666666666667,0.0,1825.9466666666667,633.2933333333333,0.0,0.052199880496880555,shared,full,binary,t
antique,llm,60,0.02,ai_robust_0.5,0.9433333333333334,0.0,1826.55,633.2933333333333,0.0,0.051625105793622166,shared,full,binary,t
antique,llm,60,0.02,ai_robust_0.3,0.9366666666666666,0.0,1825.7666666666667,633.2933333333333,0.0,0.051816901092060934,shared,full,binary,t
antique,llm,90,0.01,weighted_cv,0.9266666666666666,0.0,2381.4266666666667,631.46,0.0,0.03999248731856781,shared,full,binary,t
antique,llm,90,0.01,ai_calib,0.91,0.0,2378.0,631.46,0.0,0.042229079995969185,shared,full,binary,t
antique,llm,90,0.01,ai_resid,0.91,0.0,2382.3566666666666,631.46,0.0,0.04262181619840413,shared,full,binary,t
antique,llm,90,0.01,ai_robust_0.5,0.91,0.0,2382.92,631.46,0.0,0.03974190939628528,shared,full,binary,t
antique,llm,90,0.01,ai_robust_0.3,0.91,0.0,2384.78,631.46,0.0,0.03974414078803366,shared,full,binary,t
antique,llm,90,0.02,weighted_cv,0.95,0.0,2412.45,630.42,0.0,0.04027233161635889,shared,full,binary,t
antique,llm,90,0.02,ai_calib,0.9466666666666667,0.0,2410.4866666666667,630.42,0.0,0.0421940965919483,shared,full,binary,t
antique,llm,90,0.02,ai_resid,0.9533333333333334,0.0,2413.883333333333,630.42,0.0,0.04197575021012663,shared,full,binary,t
antique,llm,90,0.02,ai_robust_0.5,0.95,0.0,2413.0666666666666,630.42,0.0,0.0401762871959623,shared,full,binary,t
antique,llm,90,0.02,ai_robust_0.3,0.9533333333333334,0.0,2412.713333333333,630.42,0.0,0.040058749397437865,shared,full,binary,t
antique,llm,120,0.01,weighted_cv,0.9366666666666666,0.0,2986.963333333333,633.76,0.0,0.034818818658679015,shared,full,binary,t
antique,llm,120,0.01,ai_calib,0.94,0.0,2983.01,633.76,0.0,0.0354866331591794,shared,full,binary,t
antique,llm,120,0.01,ai_resid,0.9366666666666666,0.0,2990.6466666666665,633.76,0.0,0.035151784115932505,shared,full,binary,t
antique,llm,120,0.01,ai_robust_0.5,0.94,0.0,2986.616666666667,633.76,0.0,0.03465844230482973,shared,full,binary,t
antique,llm,120,0.01,ai_robust_0.3,0.9333333333333333,0.0,2986.54,633.76,0.0,0.034795073142040354,shared,full,binary,t
