collection,judge,budget_full_eq,eps,method,act,wrong,docs_labelled,docs_pilot,dup_frac,var_est,sampling,pilot_cost,cv_pred,bound
antique,inv,150,0.01,weighted_cv,0.9566666666666667,0.0,3509.52,632.1266666666667,0.0,0.03331560598613423,shared,full,binary,t
antique,inv,150,0.01,ai_calib,0.9566666666666667,0.0,3469.4133333333334,632.1266666666667,0.0,0.04445195553902259,shared,full,binary,t
antique,inv,150,0.01,ai_resid,0.9566666666666667,0.0,3509.8633333333332,632.1266666666667,0.0,0.033742769078099324,shared,full,binary,t
antique,inv,150,0.01,ai_robust_0.5,0.9566666666666667,0.0,3510.46,632.1266666666667,0.0,0.03358118960634267,shared,full,binary,t
antique,inv,150,0.01,ai_robust_0.3,0.9566666666666667,0.0,3508.596666666667,632.1266666666667,0.0,0.03341195005713382,shared,full,binary,t
antique,inv,150,0.02,weighted_cv,0.9466666666666667,0.0,3504.0266666666666,633.5,0.0,0.033658086699687575,shared,full,binary,t
antique,inv,150,0.02,ai_calib,0.9466666666666667,0.0,3460.9466666666667,633.5,0.0,0.044358570738345864,shared,full,binary,t
antique,inv,150,0.02,ai_resid,0.9466666666666667,0.0,3501.5633333333335,633.5,0.0,0.03355264131734554,shared,full,binary,t
antique,inv,150,0.02,ai_robust_0.5,0.9466666666666667,0.0,3502.98,633.5,0.0,0.03343715884570252,shared,full,binary,t
antique,inv,150,0.02,ai_robust_0.3,0.9466666666666667,0.0,3500.1,633.5,0.0,0.03341474403215539,shared,full,binary,t
