collection,judge,budget_full_eq,eps,method,act,wrong,docs_labelled,docs_pilot,dup_frac,var_est,sampling,pilot_cost,cv_pred,bound
dl212223,llm,5,0.01,weighted_cv,0.14666666666666667,0.0,1593.3766666666668,1389.4033333333334,0.0,0.12187710377907658,shared,full,binary,t
dl212223,llm,5,0.01,ai_calib,0.09666666666666666,0.0,1593.0833333333333,1389.4033333333334,0.0,0.18323198643329003,shared,full,binary,t
dl212223,llm,5,0.01,ai_resid,0.17,0.0,1593.7433333333333,1389.4033333333334,0.0,0.1493396065619145,shared,full,binary,t
dl212223,llm,5,0.01,ai_robust_0.5,0.18333333333333332,0.0,1592.8333333333333,1389.4033333333334,0.0,0.11405392692821714,shared,full,binary,t
dl212223,llm,5,0.01,ai_robust_0.3,0.14333333333333334,0.0,1593.2233333333334,1389.4033333333334,0.0,0.11440816722332474,shared,full,binary,t
dl212223,llm,5,0.02,weighted_cv,0.23333333333333334,0.0,1592.65,1389.09,0.0,0.11721769778412787,shared,full,binary,t
dl212223,llm,5,0.02,ai_calib,0.16666666666666666,0.0,1593.3,1389.09,0.0,0.18245960665518096,shared,full,binary,t
dl212223,llm,5,0.02,ai_resid,0.25666666666666665,0.0,1594.6433333333334,1389.09,0.0,0.11166867545801379,shared,full,binary,t
dl212223,llm,5,0.02,ai_robust_0.5,0.25,0.0,1593.05,1389.09,0.0,0.11368261993140522,shared,full,binary,t
dl212223,llm,5,0.02,ai_robust_0.3,0.24333333333333335,0.0,1593.68,1389.09,0.0,0.1131200543775373,shared,full,binary,t
