collection,judge,budget_full_eq,eps,method,act,wrong,docs_labelled,docs_pilot,dup_frac,var_est,sampling,pilot_cost,cv_pred,bound
cast19,llm,20,0.01,weighted_cv,0.16666666666666666,0.0,1464.8766666666668,977.3266666666667,0.0,0.047591947401566616,shared,full,binary,t
cast19,llm,20,0.01,ai_calib,0.13666666666666666,0.0,1464.79,977.3266666666667,0.0,0.07358362225637372,shared,full,binary,t
cast19,llm,20,0.01,ai_resid,0.15666666666666668,0.0,1464.65,977.3266666666667,0.0,0.05855888056279819,shared,full,binary,t
cast19,llm,20,0.01,ai_robust_0.5,0.18333333333333332,0.0,1465.8,977.3266666666667,0.0,0.04704694564531779,shared,full,binary,t
cast19,llm,20,0.01,ai_robust_0.3,0.12,0.0,1464.3766666666668,977.3266666666667,0.0,0.048615896835221634,shared,full,binary,t
cast19,llm,20,0.02,weighted_cv,0.27666666666666667,0.0,1466.03,978.3066666666666,0.0,0.04821753268284492,shared,full,binary,t
cast19,llm,20,0.02,ai_calib,0.19666666666666666,0.0,1465.4,978.3066666666666,0.0,0.07426442446305698,shared,full,binary,t
cast19,llm,20,0.02,ai_resid,0.30333333333333334,0.0,1466.0933333333332,978.3066666666666,0.0,0.055822790756488654,shared,full,binary,t
cast19,llm,20,0.02,ai_robust_0.5,0.31,0.0,1465.3766666666668,978.3066666666666,0.0,0.04766830169623964,shared,full,binary,t
cast19,llm,20,0.02,ai_robust_0.3,0.32,0.0,1464.6733333333334,978.3066666666666,0.0,0.0488077192229014,shared,full,binary,t
