collection,judge,budget_full_eq,eps,method,act,wrong,docs_labelled,docs_pilot,dup_frac,var_est,sampling,pilot_cost,cv_pred,bound
antique,rr,5,0.01,weighted_cv,0.23333333333333334,0.0,731.43,630.5733333333334,0.0,0.10428854148062039,shared,full,binary,t
antique,rr,5,0.01,ai_calib,0.25,0.0,730.5366666666666,630.5733333333334,0.0,0.14772389488882368,shared,full,binary,t
antique,rr,5,0.01,ai_resid,0.25666666666666665,0.0,731.0066666666667,630.5733333333334,0.0,0.1036697903939103,shared,full,binary,t
antique,rr,5,0.01,ai_robust_0.5,0.24666666666666667,0.0,731.3666666666667,630.5733333333334,0.0,0.10269968846447913,shared,full,binary,t
antique,rr,5,0.01,ai_robust_0.3,0.24666666666666667,0.0,731.1833333333333,630.5733333333334,0.0,0.10438843101216297,shared,full,binary,t
antique,rr,5,0.02,weighted_cv,0.32666666666666666,0.0,731.3866666666667,631.4233333333333,0.0,0.10506402947974645,shared,full,binary,t
antique,rr,5,0.02,ai_calib,0.2733333333333333,0.0,730.43,631.4233333333333,0.0,0.1480935112856032,shared,full,binary,t
antique,rr,5,0.02,ai_resid,0.34,0.0,729.9633333333334,631.4233333333333,0.0,0.10382793760468252,shared,full,binary,t
antique,rr,5,0.02,ai_robust_0.5,0.33666666666666667,0.0,730.9266666666666,631.4233333333333,0.0,0.10104377607284981,shared,full,binary,t
antique,rr,5,0.02,ai_robust_0.3,0.3566666666666667,0.0,730.5233333333333,631.4233333333333,0.0,0.10402194995819886,shared,full,binary,t
