collection,judge,budget_full_eq,eps,method,act,wrong,docs_labelled,docs_pilot,dup_frac,var_est,sampling,pilot_cost,cv_pred,bound
antique,rr,60,0.01,weighted_cv,0.9433333333333334,0.0,1833.0466666666666,630.1566666666666,0.0,0.06061358970271731,shared,full,binary,t
antique,rr,60,0.01,ai_calib,0.95,0.0,1834.0033333333333,630.1566666666666,0.0,0.08318785209001095,shared,full,binary,t
antique,rr,60,0.01,ai_resid,0.9433333333333334,0.0,1833.18,630.1566666666666,0.0,0.0608067941313795,shared,full,binary,t
antique,rr,60,0.01,ai_robust_0.5,0.95,0.0,1829.56,630.1566666666666,0.0,0.06034308975655892,shared,full,binary,t
antique,rr,60,0.01,ai_robust_0.3,0.95,0.0,1834.9066666666668,630.1566666666666,0.0,0.060619409951131346,shared,full,binary,t
antique,rr,60,0.02,weighted_cv,0.9666666666666667,0.0,1828.0933333333332,630.0533333333333,0.0,0.06066417638275695,shared,full,binary,t
antique,rr,60,0.02,ai_calib,0.9566666666666667,0.0,1828.7966666666666,630.0533333333333,0.0,0.08415480921306387,shared,full,binary,t
antique,rr,60,0.02,ai_resid,0.9633333333333334,0.0,1829.19,630.0533333333333,0.0,0.06282946022571184,shared,full,binary,t
antique,rr,60,0.02,ai_robust_0.5,0.9666666666666667,0.0,1829.3,630.0533333333333,0.0,0.06096566825913766,shared,full,binary,t
antique,rr,60,0.02,ai_robust_0.3,0.9666666666666667,0.0,1826.5866666666666,630.0533333333333,0.0,0.06068334580557097,shared,full,binary,t
