collection,judge,budget_full_eq,eps,method,act,wrong,docs_labelled,docs_pilot,dup_frac,var_est,sampling,pilot_cost,cv_pred,bound
antique,rr,150,0.01,weighted_cv,0.9566666666666667,0.0,3509.52,632.1266666666667,0.0,0.03155850631120512,shared,full,binary,t
antique,rr,150,0.01,ai_calib,0.9566666666666667,0.0,3469.4133333333334,632.1266666666667,0.0,0.03284900068015324,shared,full,binary,t
antique,rr,150,0.01,ai_resid,0.9566666666666667,0.0,3508.1766666666667,632.1266666666667,0.0,0.03201129310955482,shared,full,binary,t
antique,rr,150,0.01,ai_robust_0.5,0.9566666666666667,0.0,3510.9366666666665,632.1266666666667,0.0,0.031445020699635576,shared,full,binary,t
antique,rr,150,0.01,ai_robust_0.3,0.9566666666666667,0.0,3507.7766666666666,632.1266666666667,0.0,0.03153498265089291,shared,full,binary,t
antique,rr,150,0.02,weighted_cv,0.9466666666666667,0.0,3504.0266666666666,633.5,0.0,0.0315804570027171,shared,full,binary,t
antique,rr,150,0.02,ai_calib,0.9466666666666667,0.0,3460.9466666666667,633.5,0.0,0.032926035822100075,shared,full,binary,t
antique,rr,150,0.02,ai_resid,0.9466666666666667,0.0,3501.9266666666667,633.5,0.0,0.03153915740973267,shared,full,binary,t
antique,rr,150,0.02,ai_robust_0.5,0.9466666666666667,0.0,3502.5533333333333,633.5,0.0,0.0315070936574334,shared,full,binary,t
antique,rr,150,0.02,ai_robust_0.3,0.9466666666666667,0.0,3500.2233333333334,633.5,0.0,0.03142742345766807,shared,full,binary,t
