collection,judge,budget_full_eq,eps,method,act,wrong,docs_labelled,docs_pilot,dup_frac,var_est,sampling,pilot_cost,cv_pred,bound
antique,inv,15,0.01,weighted_cv,0.5133333333333333,0.0,933.7166666666667,633.9866666666667,0.0,0.17357613238651365,shared,full,binary,t
antique,inv,15,0.01,ai_calib,0.19,0.0,934.2,633.9866666666667,0.0,0.39620811200683564,shared,full,binary,t
antique,inv,15,0.01,ai_resid,0.5166666666666667,0.0,934.7,633.9866666666667,0.0,0.1710431565630857,shared,full,binary,t
antique,inv,15,0.01,ai_robust_0.5,0.54,0.0,935.1933333333334,633.9866666666667,0.0,0.17186768630640145,shared,full,binary,t
antique,inv,15,0.01,ai_robust_0.3,0.48333333333333334,0.0,934.7,633.9866666666667,0.0,0.17277085327062422,shared,full,binary,t
antique,inv,15,0.02,weighted_cv,0.6333333333333333,0.0,931.5133333333333,632.44,0.0,0.1688508466310763,shared,full,binary,t
antique,inv,15,0.02,ai_calib,0.22666666666666666,0.0,932.3633333333333,632.44,0.0,0.39739804906226245,shared,full,binary,t
antique,inv,15,0.02,ai_resid,0.6433333333333333,0.0,932.7266666666667,632.44,0.0,0.16862990712687628,shared,full,binary,t
antique,inv,15,0.02,ai_robust_0.5,0.6,0.0,932.01,632.44,0.0,0.16609043279480648,shared,full,binary,t
antique,inv,15,0.02,ai_robust_0.3,0.5633333333333334,0.0,932.58,632.44,0.0,0.17102020438373666,shared,full,binary,t
