collection,judge,budget_full_eq,eps,method,act,wrong,docs_labelled,docs_pilot,dup_frac,var_est,sampling,pilot_cost,cv_pred,bound
antique,llm,15,0.01,weighted_cv,0.8266666666666667,0.0,933.7166666666667,633.9866666666667,0.0,0.08683091980893627,shared,full,binary,t
antique,llm,15,0.01,ai_calib,0.7333333333333333,0.0,933.01,633.9866666666667,0.0,0.11633587737597915,shared,full,binary,t
antique,llm,15,0.01,ai_resid,0.8266666666666667,0.0,934.6533333333333,633.9866666666667,0.0,0.08997460724791774,shared,full,binary,t
antique,llm,15,0.01,ai_robust_0.5,0.84,0.0,935.2666666666667,633.9866666666667,0.0,0.08430022286250449,shared,full,binary,t
antique,llm,15,0.01,ai_robust_0.3,0.81,0.0,934.1966666666667,633.9866666666667,0.0,0.08348837103383938,shared,full,binary,t
antique,llm,15,0.02,weighted_cv,0.8566666666666667,0.0,931.5133333333333,632.44,0.0,0.08295097301865258,shared,full,binary,t
antique,llm,15,0.02,ai_calib,0.74,0.0,931.6733333333333,632.44,0.0,0.12130495373474445,shared,full,binary,t
antique,llm,15,0.02,ai_resid,0.8566666666666667,0.0,932.5766666666667,632.44,0.0,0.08379602493771685,shared,full,binary,t
antique,llm,15,0.02,ai_robust_0.5,0.8366666666666667,0.0,931.5266666666666,632.44,0.0,0.08294648512392172,shared,full,binary,t
antique,llm,15,0.02,ai_robust_0.3,0.8533333333333334,0.0,932.76,632.44,0.0,0.08336293880466322,shared,full,binary,t
