collection,judge,budget_full_eq,eps,method,act,wrong,docs_labelled,docs_pilot,dup_frac,var_est,sampling,pilot_cost,cv_pred,bound
antique,inv,30,0.01,weighted_cv,0.8133333333333334,0.0,1230.2,633.13,0.0,0.15203614779933905,shared,full,binary,t
antique,inv,30,0.01,ai_calib,0.47333333333333333,0.0,1229.2566666666667,633.13,0.0,0.352259815816368,shared,full,binary,t
antique,inv,30,0.01,ai_resid,0.8633333333333333,0.0,1229.3433333333332,633.13,0.0,0.15054551118833562,shared,full,binary,t
antique,inv,30,0.01,ai_robust_0.5,0.86,0.0,1230.24,633.13,0.0,0.15050979623655977,shared,full,binary,t
antique,inv,30,0.01,ai_robust_0.3,0.8533333333333334,0.0,1230.9833333333333,633.13,0.0,0.15165933170690188,shared,full,binary,t
antique,inv,30,0.02,weighted_cv,0.9466666666666667,0.0,1246.8566666666666,632.2633333333333,0.0,0.1572452137109374,shared,full,binary,t
antique,inv,30,0.02,ai_calib,0.59,0.0,1245.3966666666668,632.2633333333333,0.0,0.3553167838861116,shared,full,binary,t
antique,inv,30,0.02,ai_resid,0.9066666666666666,0.0,1247.8,632.2633333333333,0.0,0.1601252030770675,shared,full,binary,t
antique,inv,30,0.02,ai_robust_0.5,0.9066666666666666,0.0,1244.53,632.2633333333333,0.0,0.15479893309828857,shared,full,binary,t
antique,inv,30,0.02,ai_robust_0.3,0.92,0.0,1246.2866666666666,632.2633333333333,0.0,0.15369344127526224,shared,full,binary,t
