collection,judge,budget_full_eq,eps,method,act,wrong,docs_labelled,docs_pilot,dup_frac,var_est,sampling,pilot_cost,cv_pred,bound
cast19,inv,90,0.01,weighted_cv,0.6366666666666667,0.0,3142.31,976.0266666666666,0.0,0.018038662138233894,shared,full,binary,t
cast19,inv,90,0.01,ai_calib,0.41333333333333333,0.0,3134.4333333333334,976.0266666666666,0.0,0.025209755787206342,shared,full,binary,t
cast19,inv,90,0.01,ai_resid,0.64,0.0,3139.2966666666666,976.0266666666666,0.0,0.018390291347718975,shared,full,binary,t
cast19,inv,90,0.01,ai_robust_0.5,0.61,0.0,3141.1366666666668,976.0266666666666,0.0,0.017727776004131644,shared,full,binary,t
cast19,inv,90,0.01,ai_robust_0.3,0.6166666666666667,0.0,3143.23,976.0266666666666,0.0,0.017604236921260934,shared,full,binary,t
cast19,inv,90,0.02,weighted_cv,0.7966666666666666,0.0,3096.556666666667,971.9933333333333,0.0,0.017574877373322327,shared,full,binary,t
cast19,inv,90,0.02,ai_calib,0.6266666666666667,0.0,3088.616666666667,971.9933333333333,0.0,0.025829510124831805,shared,full,binary,t
cast19,inv,90,0.02,ai_resid,0.8033333333333333,0.0,3096.82,971.9933333333333,0.0,0.017916524537385136,shared,full,binary,t
cast19,inv,90,0.02,ai_robust_0.5,0.81,0.0,3098.8533333333335,971.9933333333333,0.0,0.017434220986611532,shared,full,binary,t
cast19,inv,90,0.02,ai_robust_0.3,0.78,0.0,3098.2233333333334,971.9933333333333,0.0,0.017425995932584433,shared,full,binary,t
