collection,judge,budget_full_eq,eps,method,act,wrong,docs_labelled,docs_pilot,dup_frac,var_est,sampling,pilot_cost,cv_pred,bound
cast19,rr,15,0.01,weighted_cv,0.06,0.0,1336.9733333333334,975.8866666666667,0.0,0.07985341601146273,shared,full,binary,t
cast19,rr,15,0.01,ai_calib,0.08,0.0,1339.93,975.8866666666667,0.0,0.11652313799493384,shared,full,binary,t
cast19,rr,15,0.01,ai_resid,0.07333333333333333,0.0,1336.3966666666668,975.8866666666667,0.0,0.14181871617831432,shared,full,binary,t
cast19,rr,15,0.01,ai_robust_0.5,0.06,0.0,1338.5033333333333,975.8866666666667,0.0,0.07791131395839175,shared,full,binary,t
cast19,rr,15,0.01,ai_robust_0.3,0.056666666666666664,0.0,1337.92,975.8866666666667,0.0,0.07534299586592441,shared,full,binary,t
cast19,rr,15,0.02,weighted_cv,0.16666666666666666,0.0,1331.9733333333334,972.47,0.0,0.07942805753254213,shared,full,binary,t
cast19,rr,15,0.02,ai_calib,0.07666666666666666,0.0,1333.9566666666667,972.47,0.0,0.11618674574319975,shared,full,binary,t
cast19,rr,15,0.02,ai_resid,0.17666666666666667,0.0,1332.7566666666667,972.47,0.0,0.08078130081489424,shared,full,binary,t
cast19,rr,15,0.02,ai_robust_0.5,0.15,0.0,1331.9766666666667,972.47,0.0,0.07511496955183808,shared,full,binary,t
cast19,rr,15,0.02,ai_robust_0.3,0.11333333333333333,0.0,1332.1366666666668,972.47,0.0,0.07610013396210137,shared,full,binary,t
