collection,judge,budget_full_eq,eps,method,act,wrong,docs_labelled,docs_pilot,dup_frac,var_est,sampling,pilot_cost,cv_pred,bound
dl212223,llm,60,0.01,weighted_cv,0.8666666666666667,0.0,3862.4566666666665,1386.79,0.0,0.04301116835066772,shared,full,binary,t
dl212223,llm,60,0.01,ai_calib,0.8666666666666667,0.0,3863.5866666666666,1386.79,0.0,0.05154537492478846,shared,full,binary,t
dl212223,llm,60,0.01,ai_resid,0.8633333333333333,0.0,3860.8866666666668,1386.79,0.0,0.04425467369642954,shared,full,binary,t
dl212223,llm,60,0.01,ai_robust_0.5,0.8666666666666667,0.0,3862.903333333333,1386.79,0.0,0.04164042040934719,shared,full,binary,t
dl212223,llm,60,0.01,ai_robust_0.3,0.87,0.0,3858.7633333333333,1386.79,0.0,0.04154787433677436,shared,full,binary,t
dl212223,llm,60,0.02,weighted_cv,0.9133333333333333,0.0,3843.2,1388.0066666666667,0.0,0.04341109926354963,shared,full,binary,t
dl212223,llm,60,0.02,ai_calib,0.9033333333333333,0.0,3844.673333333333,1388.0066666666667,0.0,0.05177185158060287,shared,full,binary,t
dl212223,llm,60,0.02,ai_resid,0.9066666666666666,0.0,3843.2833333333333,1388.0066666666667,0.0,0.04457066996296548,shared,full,binary,t
dl212223,llm,60,0.02,ai_robust_0.5,0.91,0.0,3842.8166666666666,1388.0066666666667,0.0,0.04216818653610416,shared,full,binary,t
dl212223,llm,60,0.02,ai_robust_0.3,0.9133333333333333,0.0,3842.9866666666667,1388.0066666666667,0.0,0.041758540371695387,shared,full,binary,t
