collection,judge,budget_full_eq,eps,method,act,wrong,docs_labelled,docs_pilot,dup_frac,var_est,sampling,pilot_cost,cv_pred,bound
antique,rr,10,0.01,weighted_cv,0.5366666666666666,0.0,832.4566666666667,632.6766666666666,0.0,0.10256261104091735,shared,full,binary,t
antique,rr,10,0.01,ai_calib,0.4,0.0,832.9433333333334,632.6766666666666,0.0,0.15307505596217563,shared,full,binary,t
antique,rr,10,0.01,ai_resid,0.5566666666666666,0.0,833.2466666666667,632.6766666666666,0.0,0.10434072403525568,shared,full,binary,t
antique,rr,10,0.01,ai_robust_0.5,0.5466666666666666,0.0,832.5366666666666,632.6766666666666,0.0,0.10238392463392615,shared,full,binary,t
antique,rr,10,0.01,ai_robust_0.3,0.5666666666666667,0.0,832.9333333333333,632.6766666666666,0.0,0.10455553326742184,shared,full,binary,t
antique,rr,10,0.02,weighted_cv,0.6133333333333333,0.0,828.4733333333334,631.1,0.0,0.10652851421657361,shared,full,binary,t
antique,rr,10,0.02,ai_calib,0.5166666666666667,0.0,828.9366666666666,631.1,0.0,0.15163195336434196,shared,full,binary,t
antique,rr,10,0.02,ai_resid,0.62,0.0,828.07,631.1,0.0,0.10551652955144739,shared,full,binary,t
antique,rr,10,0.02,ai_robust_0.5,0.6466666666666666,0.0,827.8966666666666,631.1,0.0,0.10517996484926252,shared,full,binary,t
antique,rr,10,0.02,ai_robust_0.3,0.6666666666666666,0.0,828.8466666666667,631.1,0.0,0.10475031221936788,shared,full,binary,t
