collection,judge,pair,n0,n_queries,rho,true_gain,p_use_judge,cover_gain_lcb,med_T_ratio,med_T_human,med_T_ppi
dbpedia-entity,llm,glob_probe_vs_trunc,20,399,0.6346701559699902,1.674498314481541,0.61,0.8025,1.2453395606500335,447.6141927440458,570.4169359218132
dbpedia-entity,llm,glob_probe_vs_trunc,30,399,0.6346701559699902,1.674498314481541,0.7625,0.835,1.2630762214977664,477.3391121790189,610.5217088372439
dbpedia-entity,llm,glob_probe_vs_trunc,50,399,0.6346701559699902,1.674498314481541,0.8825,0.83,1.2602980997640665,501.7928095692933,634.0947575200134
dbpedia-entity,llm,glob_probe_vs_ad_probe,20,399,0.5958460923845933,1.5504658793445296,0.66,0.8675,1.0060199528135274,307.6052988371933,316.8762471535797
dbpedia-entity,llm,glob_probe_vs_ad_probe,30,399,0.5958460923845933,1.5504658793445296,0.77,0.8875,0.9785252554051047,316.22333636348975,309.55965971063193
dbpedia-entity,llm,glob_probe_vs_ad_probe,50,399,0.5958460923845933,1.5504658793445296,0.94,0.9075,0.9392926586786844,316.8531341941118,296.77889457600855
dbpedia-entity,llm,trunc_vs_ad_probe,20,399,0.69125284967909,1.915086967341086,0.7575,0.7475,1.007273185195295,275.93268483203343,267.6566176750108
dbpedia-entity,llm,trunc_vs_ad_probe,30,399,0.69125284967909,1.915086967341086,0.8025,0.7675,0.9878633274826849,296.3719020820164,273.50212951774904
dbpedia-entity,llm,trunc_vs_ad_probe,50,399,0.69125284967909,1.915086967341086,0.9475,0.795,0.9324821139094073,304.9555338555203,274.2381675572424
