collection,judge,budget_full_eq,eps,method,act,wrong,var_est,docs_labelled,docs_pilot,dup_frac,sampling,pilot_cost,bound,act_iid,act_pilot_iid
trec-covid,rr,3,0.01,uniform,0.016666666666666666,0.0,1.806189616194074,975.9833333333333,831.3233333333334,0.0,shared,full,t,0.01,0.01
trec-covid,rr,3,0.01,uniform_nz,0.016666666666666666,0.0,0.9543482824672163,977.2733333333333,831.3233333333334,0.0,shared,full,t,0.02,0.02666666666666667
trec-covid,rr,3,0.01,weighted,0.15333333333333332,0.0,0.33356305726505875,976.1433333333333,831.3233333333334,0.0,shared,full,t,0.09333333333333334,0.13333333333333333
trec-covid,rr,3,0.01,active_judge,0.056666666666666664,0.0,0.7592053477819689,976.76,831.3233333333334,0.0,shared,full,t,0.043333333333333335,0.08
trec-covid,rr,3,0.01,strat_pilot,0.14666666666666667,0.0,0.3433126004293626,975.33,831.3233333333334,0.0,shared,full,t,0.08666666666666667,0.13
trec-covid,rr,3,0.01,weighted_cv,0.41,0.0,0.1386169149934248,977.1533333333333,831.3233333333334,0.0,shared,full,t,0.25333333333333335,0.38666666666666666
trec-covid,rr,3,0.01,active_cv,0.43666666666666665,0.0,0.16711527050214783,976.1466666666666,831.3233333333334,0.0,shared,full,t,0.25333333333333335,0.39666666666666667
trec-covid,rr,3,0.01,weighted_cvl,0.27666666666666667,0.0,0.2282316058551334,976.76,831.3233333333334,0.0,shared,full,t,0.17,0.27
trec-covid,rr,3,0.02,uniform,0.013333333333333334,0.0,1.9811292612211775,979.1133333333333,833.8233333333334,0.0,shared,full,t,0.0033333333333333335,0.016666666666666666
trec-covid,rr,3,0.02,uniform_nz,0.02666666666666667,0.0,0.9071997271920487,978.95,833.8233333333334,0.0,shared,full,t,0.02,0.03666666666666667
trec-covid,rr,3,0.02,weighted,0.17333333333333334,0.0,0.32998815153405736,978.24,833.8233333333334,0.0,shared,full,t,0.13333333333333333,0.16666666666666666
trec-covid,rr,3,0.02,active_judge,0.06666666666666667,0.0,0.7694590001025748,978.97,833.8233333333334,0.0,shared,full,t,0.056666666666666664,0.07666666666666666
trec-covid,rr,3,0.02,strat_pilot,0.17333333333333334,0.0,0.34119476807521837,977.61,833.8233333333334,0.0,shared,full,t,0.10666666666666667,0.16666666666666666
trec-covid,rr,3,0.02,weighted_cv,0.47,0.0,0.13871532065892273,978.71,833.8233333333334,0.0,shared,full,t,0.27666666666666667,0.41333333333333333
trec-covid,rr,3,0.02,active_cv,0.46,0.0,0.17252947793115117,978.84,833.8233333333334,0.0,shared,full,t,0.29333333333333333,0.46
trec-covid,rr,3,0.02,weighted_cvl,0.32,0.0,0.23993164871846298,978.2433333333333,833.8233333333334,0.0,shared,full,t,0.16666666666666666,0.2833333333333333
