collection,judge,budget_full_eq,eps,method,draw,docs,pilot,act,wrong,regret,v_pilot,v_pilot_ref,slack_pilot,slack_true,n_queries,b,n_sampled
antique,llm,20,0.01,uniform,0,939,619,0,0,0.0,0.5595738556315251,0.10832056365780093,0.049126497679718155,0.01,200,4,88
antique,llm,20,0.01,uniform_nz,0,989,619,0,0,0.0,0.34700684605919097,0.10832056365780093,0.049126497679718155,0.01,200,4,88
antique,llm,20,0.01,weighted,0,943,619,1,0,0.0,0.10832056365780093,0.10832056365780093,0.049126497679718155,0.01,200,4,88
antique,llm,20,0.01,active_judge,0,946,619,0,0,0.0,0.510727839480319,0.10832056365780093,0.049126497679718155,0.01,200,4,88
antique,llm,20,0.01,strat_pilot,0,961,619,1,0,0.0,0.10833659357756416,0.10832056365780093,0.049126497679718155,0.01,200,4,88
antique,llm,20,0.01,weighted_cv,0,973,619,1,0,0.0,0.038846939856072946,0.10832056365780093,0.049126497679718155,0.01,200,4,88
antique,llm,20,0.01,active_cv,0,967,619,0,0,0.0,0.1520616448217517,0.10832056365780093,0.049126497679718155,0.01,200,4,88
antique,llm,20,0.01,weighted_cvl,0,985,619,1,0,0.0,0.04253747714413919,0.10832056365780093,0.049126497679718155,0.01,200,4,88
antique,llm,20,0.01,uniform,1,934,591,0,0,0.0,0.22846806998754693,0.08606364897187059,0.10485560255877592,0.01,200,4,88
antique,llm,20,0.01,uniform_nz,1,918,591,0,0,0.0,0.116961682735608,0.08606364897187059,0.10485560255877592,0.01,200,4,88
antique,llm,20,0.01,weighted,1,961,591,1,0,0.0,0.08606364897187059,0.08606364897187059,0.10485560255877592,0.01,200,4,88
antique,llm,20,0.01,active_judge,1,932,591,0,0,0.0,0.17670923956037382,0.08606364897187059,0.10485560255877592,0.01,200,4,88
antique,llm,20,0.01,strat_pilot,1,946,591,1,0,0.0,0.0855608120261443,0.08606364897187059,0.10485560255877592,0.01,200,4,88
antique,llm,20,0.01,weighted_cv,1,945,591,1,0,0.0,0.06285894680708606,0.08606364897187059,0.10485560255877592,0.01,200,4,88
antique,llm,20,0.01,active_cv,1,952,591,1,0,0.0,0.12715677110732504,0.08606364897187059,0.10485560255877592,0.01,200,4,88
antique,llm,20,0.01,weighted_cvl,1,946,591,1,0,0.0,0.062112287439989575,0.08606364897187059,0.10485560255877592,0.01,200,4,88
antique,llm,20,0.01,uniform,2,1100,649,0,0,0.0,1.1669256714856504,0.15822794208670485,0.15733396291605678,0.01,200,4,124
antique,llm,20,0.01,uniform_nz,2,1163,649,1,0,0.0,0.9806398439616315,0.15822794208670485,0.15733396291605678,0.01,200,4,124
antique,llm,20,0.01,weighted,2,1170,649,1,0,0.0,0.15822794208670485,0.15822794208670485,0.15733396291605678,0.01,200,4,124
antique,llm,20,0.01,active_judge,2,1143,649,1,0,0.0,0.6077835387085668,0.15822794208670485,0.15733396291605678,0.01,200,4,124
antique,llm,20,0.01,strat_pilot,2,1144,649,1,0,0.0,0.15893841334065872,0.15822794208670485,0.15733396291605678,0.01,200,4,124
antique,llm,20,0.01,weighted_cv,2,1152,649,1,0,0.0,0.08465485852524043,0.15822794208670485,0.15733396291605678,0.01,200,4,124
antique,llm,20,0.01,active_cv,2,1121,649,1,0,0.0,0.24633368537240288,0.15822794208670485,0.15733396291605678,0.01,200,4,124
antique,llm,20,0.01,weighted_cvl,2,1120,649,1,0,0.0,0.09461973040836495,0.15822794208670485,0.15733396291605678,0.01,200,4,124
antique,llm,20,0.01,uniform,3,1129,648,0,0,0.0,0.9422449301053234,0.14693275580100562,0.1021859958851815,0.01,200,4,124
antique,llm,20,0.01,uniform_nz,3,1162,648,0,0,0.0,0.7912790824436567,0.14693275580100562,0.1021859958851815,0.01,200,4,124
antique,llm,20,0.01,weighted,3,1149,648,1,0,0.0,0.14693275580100562,0.14693275580100562,0.1021859958851815,0.01,200,4,124
antique,llm,20,0.01,active_judge,3,1134,648,1,0,0.0,0.716753545796348,0.14693275580100562,0.1021859958851815,0.01,200,4,124
antique,llm,20,0.01,strat_pilot,3,1136,648,1,0,0.0,0.1472592001185192,0.14693275580100562,0.1021859958851815,0.01,200,4,124
antique,llm,20,0.01,weighted_cv,3,1143,648,1,0,0.0,0.063363675749911,0.14693275580100562,0.1021859958851815,0.01,200,4,124
antique,llm,20,0.01,active_cv,3,1141,648,1,0,0.0,0.19075779570004506,0.14693275580100562,0.1021859958851815,0.01,200,4,124
antique,llm,20,0.01,weighted_cvl,3,1133,648,1,0,0.0,0.06492558517308784,0.14693275580100562,0.1021859958851815,0.01,200,4,124
antique,llm,20,0.01,uniform,4,1135,675,0,0,0.0,0.3597959233565575,0.12142260194797819,0.07357359079688798,0.01,200,4,124
antique,llm,20,0.01,uniform_nz,4,1157,675,0,0,0.0,0.25197521921336896,0.12142260194797819,0.07357359079688798,0.01,200,4,124
antique,llm,20,0.01,weighted,4,1161,675,1,0,0.0,0.12142260194797819,0.12142260194797819,0.07357359079688798,0.01,200,4,124
antique,llm,20,0.01,active_judge,4,1176,675,0,0,0.0,0.333340960158389,0.12142260194797819,0.07357359079688798,0.01,200,4,124
antique,llm,20,0.01,strat_pilot,4,1189,675,1,0,0.0,0.12135070587711916,0.12142260194797819,0.07357359079688798,0.01,200,4,124
antique,llm,20,0.01,weighted_cv,4,1183,675,1,0,0.0,0.073724667460194,0.12142260194797819,0.07357359079688798,0.01,200,4,124
antique,llm,20,0.01,active_cv,4,1162,675,1,0,0.0,0.17074857135336707,0.12142260194797819,0.07357359079688798,0.01,200,4,124
antique,llm,20,0.01,weighted_cvl,4,1173,675,1,0,0.0,0.07857289533629677,0.12142260194797819,0.07357359079688798,0.01,200,4,124
antique,llm,20,0.01,uniform,5,901,618,0,0,0.0,0.6685318800975834,0.04241310939065355,0.08452651515151513,0.01,200,4,66
antique,llm,20,0.01,uniform_nz,5,877,618,0,0,0.0,0.2547889672993221,0.04241310939065355,0.08452651515151513,0.01,200,4,66
antique,llm,20,0.01,weighted,5,888,618,1,0,0.0,0.04241310939065355,0.04241310939065355,0.08452651515151513,0.01,200,4,66
antique,llm,20,0.01,active_judge,5,872,618,0,0,0.0,0.16615392753343677,0.04241310939065355,0.08452651515151513,0.01,200,4,66
antique,llm,20,0.01,strat_pilot,5,864,618,0,0,0.0,0.042335978073628426,0.04241310939065355,0.08452651515151513,0.01,200,4,66
antique,llm,20,0.01,weighted_cv,5,885,618,0,0,0.0,0.02342053551930333,0.04241310939065355,0.08452651515151513,0.01,200,4,66
