collection,judge,budget_full_eq,eps,method,draw,docs,pilot,act,wrong,regret,v_pilot,v_pilot_ref,slack_pilot,sb2_pilot,slack_true,n_queries,n_train,b,n_sampled,slack_xfit,slack_c0,sb2_c0,slack_c1,sb2_c1,v_pilot_c0,v_pilot_c1,v_pilot_ref_c0,v_pilot_ref_c1
webis-touche2020,llm,2,0.01,uniform,0,421,368,0,0,0.0,0.06030952935228463,0.024204487626429905,0.0319213073125107,0.004179994672265597,0.01,49,10,4,13,-0.0016808231589830608,0.04123092799872984,0.0027665211054118057,0.0319213073125107,0.004179994672265597,0.03223864743999274,0.0883804112645765,0.012025545462500575,0.03638342979035923
webis-touche2020,llm,2,0.01,uniform_nz,0,422,368,0,0,0.0,0.031113102247506602,0.024204487626429905,0.0319213073125107,0.004179994672265597,0.01,49,10,4,13,-0.0016808231589830608,0.04123092799872984,0.0027665211054118057,0.0319213073125107,0.004179994672265597,0.015148078084793945,0.047078126410219266,0.012025545462500575,0.03638342979035923
webis-touche2020,llm,2,0.01,weighted,0,422,368,0,0,0.0,0.024204487626429905,0.024204487626429905,0.0319213073125107,0.004179994672265597,0.01,49,10,4,13,-0.0016808231589830608,0.04123092799872984,0.0027665211054118057,0.0319213073125107,0.004179994672265597,0.012025545462500575,0.03638342979035923,0.012025545462500575,0.03638342979035923
webis-touche2020,llm,2,0.01,active_judge,0,424,368,0,0,0.0,0.13794310358690132,0.024204487626429905,0.0319213073125107,0.004179994672265597,0.01,49,10,4,13,-0.0016808231589830608,0.04123092799872984,0.0027665211054118057,0.0319213073125107,0.004179994672265597,0.06981174605682362,0.206074461116979,0.012025545462500575,0.03638342979035923
webis-touche2020,llm,2,0.01,strat_pilot,0,412,368,0,0,0.0,0.024452524896106005,0.024204487626429905,0.0319213073125107,0.004179994672265597,0.01,49,10,4,13,-0.0016808231589830608,0.04123092799872984,0.0027665211054118057,0.0319213073125107,0.004179994672265597,0.01165185551641119,0.03725319427580083,0.012025545462500575,0.03638342979035923
webis-touche2020,llm,2,0.01,weighted_cv,0,409,368,0,0,0.0,0.01257745200230416,0.024204487626429905,0.0319213073125107,0.004179994672265597,0.01,49,10,4,13,-0.0016808231589830608,0.04123092799872984,0.0027665211054118057,0.0319213073125107,0.004179994672265597,0.007142814266433777,0.018012089738174544,0.012025545462500575,0.03638342979035923
webis-touche2020,llm,2,0.01,active_cv,0,421,368,0,0,0.0,0.048450207547482915,0.024204487626429905,0.0319213073125107,0.004179994672265597,0.01,49,10,4,13,-0.0016808231589830608,0.04123092799872984,0.0027665211054118057,0.0319213073125107,0.004179994672265597,0.04473127986320229,0.052169135231763544,0.012025545462500575,0.03638342979035923
webis-touche2020,llm,2,0.01,weighted_cvl,0,430,368,0,0,0.0,0.017594031222462555,0.024204487626429905,0.0319213073125107,0.004179994672265597,0.01,49,10,4,13,-0.0016808231589830608,0.04123092799872984,0.0027665211054118057,0.0319213073125107,0.004179994672265597,0.012025545462500575,0.02316251698242453,0.012025545462500575,0.03638342979035923
webis-touche2020,llm,2,0.01,uniform,1,422,369,0,0,0.0,0.06951844139736443,0.050108968803787436,0.050939445057866094,0.0040591475938367184,0.01,49,10,4,13,0.05093944505786612,0.050939445057866094,0.0040591475938367184,0.1434642387958783,0.012834777797370389,0.05403003071365571,0.08500685208107316,0.02896597745904252,0.07125196014853234
webis-touche2020,llm,2,0.01,uniform_nz,1,413,369,0,0,0.0,0.06258046311242768,0.050108968803787436,0.050939445057866094,0.0040591475938367184,0.01,49,10,4,13,0.05093944505786612,0.050939445057866094,0.0040591475938367184,0.1434642387958783,0.012834777797370389,0.04557314568112982,0.07958778054372556,0.02896597745904252,0.07125196014853234
webis-touche2020,llm,2,0.01,weighted,1,420,369,1,0,0.0,0.050108968803787436,0.050108968803787436,0.050939445057866094,0.0040591475938367184,0.01,49,10,4,13,0.05093944505786612,0.050939445057866094,0.0040591475938367184,0.1434642387958783,0.012834777797370389,0.02896597745904252,0.07125196014853234,0.02896597745904252,0.07125196014853234
webis-touche2020,llm,2,0.01,active_judge,1,408,369,0,0,0.0,0.23121374246312515,0.050108968803787436,0.050939445057866094,0.0040591475938367184,0.01,49,10,4,13,0.05093944505786612,0.050939445057866094,0.0040591475938367184,0.1434642387958783,0.012834777797370389,0.1375750233180306,0.3248524616082197,0.02896597745904252,0.07125196014853234
webis-touche2020,llm,2,0.01,strat_pilot,1,414,369,0,0,0.0,0.05148899037594599,0.050108968803787436,0.050939445057866094,0.0040591475938367184,0.01,49,10,4,13,0.05093944505786612,0.050939445057866094,0.0040591475938367184,0.1434642387958783,0.012834777797370389,0.028465445372606923,0.07451253537928504,0.02896597745904252,0.07125196014853234
webis-touche2020,llm,2,0.01,weighted_cv,1,420,369,1,0,0.0,0.017575313793004067,0.050108968803787436,0.050939445057866094,0.0040591475938367184,0.01,49,10,4,13,0.05093944505786612,0.050939445057866094,0.0040591475938367184,0.1434642387958783,0.012834777797370389,0.009266620153685113,0.025884007432323018,0.02896597745904252,0.07125196014853234
webis-touche2020,llm,2,0.01,active_cv,1,414,369,0,0,0.0,0.059886497479855874,0.050108968803787436,0.050939445057866094,0.0040591475938367184,0.01,49,10,4,13,0.05093944505786612,0.050939445057866094,0.0040591475938367184,0.1434642387958783,0.012834777797370389,0.04560367324601551,0.07416932171369622,0.02896597745904252,0.07125196014853234
