collection,judge,budget_full_eq,eps,method,act,wrong,var_est,docs_labelled,docs_pilot,dup_frac,sampling,pilot_cost,bound,act_iid,act_pilot_iid
trec-covid,llm,15,0.01,uniform,0.33666666666666667,0.0,0.22579427846817396,2389.1266666666666,1667.79,0.0,shared,full,t,0.06,0.3
trec-covid,llm,15,0.01,uniform_nz,0.87,0.0,0.08165451760366023,2390.4366666666665,1667.79,0.0,shared,full,t,0.32666666666666666,0.7666666666666667
trec-covid,llm,15,0.01,weighted,1.0,0.0,0.03375181650055216,2389.8533333333335,1667.79,0.0,shared,full,t,0.6833333333333333,1.0
trec-covid,llm,15,0.01,active_judge,0.9733333333333334,0.0,0.05207567128838223,2383.09,1667.79,0.0,shared,full,t,0.4166666666666667,0.93
trec-covid,llm,15,0.01,strat_pilot,1.0,0.0,0.03402011875826916,2389.0866666666666,1667.79,0.0,shared,full,t,0.6966666666666667,1.0
trec-covid,llm,15,0.01,weighted_cv,1.0,0.0,0.020704268352680286,2388.9533333333334,1667.79,0.0,shared,full,t,0.9833333333333333,1.0
trec-covid,llm,15,0.01,active_cv,1.0,0.0,0.023584050211377678,2384.03,1667.79,0.0,shared,full,t,0.9,1.0
trec-covid,llm,15,0.01,weighted_cvl,1.0,0.0,0.023215884841403498,2390.2566666666667,1667.79,0.0,shared,full,t,0.9,1.0
trec-covid,llm,15,0.02,uniform,0.43,0.0,0.20163357917303334,2387.7633333333333,1668.75,0.0,shared,full,t,0.09,0.42
trec-covid,llm,15,0.02,uniform_nz,0.9366666666666666,0.0,0.08228196681363352,2390.6266666666666,1668.75,0.0,shared,full,t,0.38,0.8433333333333334
trec-covid,llm,15,0.02,weighted,1.0,0.0,0.03289381482089342,2390.13,1668.75,0.0,shared,full,t,0.8033333333333333,1.0
trec-covid,llm,15,0.02,active_judge,0.9966666666666667,0.0,0.049953012189921535,2384.4733333333334,1668.75,0.0,shared,full,t,0.5566666666666666,0.9733333333333334
trec-covid,llm,15,0.02,strat_pilot,1.0,0.0,0.033512176057790076,2391.29,1668.75,0.0,shared,full,t,0.7766666666666666,1.0
trec-covid,llm,15,0.02,weighted_cv,1.0,0.0,0.019945111795979797,2388.84,1668.75,0.0,shared,full,t,0.9966666666666667,1.0
trec-covid,llm,15,0.02,active_cv,1.0,0.0,0.02404526594152959,2383.3533333333335,1668.75,0.0,shared,full,t,0.9233333333333333,1.0
trec-covid,llm,15,0.02,weighted_cvl,1.0,0.0,0.02386267904706812,2390.9133333333334,1668.75,0.0,shared,full,t,0.9633333333333334,1.0
