collection,judge,budget_full_eq,eps,method,draw,docs,pilot,act,wrong,regret,v_pilot,v_pilot_ref,slack_pilot,slack_true,n_queries,b,n_sampled
trec-covid,rr,10,0.01,uniform,0,1329,812,0,0,0.0,1.1037660774420803,0.323274083721505,0.06489721178171018,0.01,50,13,37
trec-covid,rr,10,0.01,uniform_nz,0,1286,812,0,0,0.0,0.613963461416073,0.323274083721505,0.06489721178171018,0.01,50,13,37
trec-covid,rr,10,0.01,weighted,0,1301,812,1,0,0.0,0.323274083721505,0.323274083721505,0.06489721178171018,0.01,50,13,37
trec-covid,rr,10,0.01,active_judge,0,1290,812,1,0,0.0,0.7700022291425995,0.323274083721505,0.06489721178171018,0.01,50,13,37
trec-covid,rr,10,0.01,strat_pilot,0,1256,812,1,0,0.0,0.3280062737400592,0.323274083721505,0.06489721178171018,0.01,50,13,37
trec-covid,rr,10,0.01,weighted_cv,0,1290,812,1,0,0.0,0.10833323537336918,0.323274083721505,0.06489721178171018,0.01,50,13,37
trec-covid,rr,10,0.01,active_cv,0,1297,812,1,0,0.0,0.18135594343358785,0.323274083721505,0.06489721178171018,0.01,50,13,37
trec-covid,rr,10,0.01,weighted_cvl,0,1293,812,1,0,0.0,0.323274083721505,0.323274083721505,0.06489721178171018,0.01,50,13,37
trec-covid,rr,10,0.01,uniform,1,1289,833,0,0,0.0,2.503578046995943,0.24382795742195323,0.1138111619111306,0.01,50,13,37
trec-covid,rr,10,0.01,uniform_nz,1,1326,833,0,0,0.0,1.2321873520721096,0.24382795742195323,0.1138111619111306,0.01,50,13,37
trec-covid,rr,10,0.01,weighted,1,1311,833,1,0,0.0,0.24382795742195323,0.24382795742195323,0.1138111619111306,0.01,50,13,37
trec-covid,rr,10,0.01,active_judge,1,1324,833,0,0,0.0,0.6206051601477629,0.24382795742195323,0.1138111619111306,0.01,50,13,37
trec-covid,rr,10,0.01,strat_pilot,1,1311,833,1,0,0.0,0.24584233783179127,0.24382795742195323,0.1138111619111306,0.01,50,13,37
trec-covid,rr,10,0.01,weighted_cv,1,1322,833,1,0,0.0,0.08939845913065012,0.24382795742195323,0.1138111619111306,0.01,50,13,37
trec-covid,rr,10,0.01,active_cv,1,1294,833,1,0,0.0,0.1264557281622356,0.24382795742195323,0.1138111619111306,0.01,50,13,37
trec-covid,rr,10,0.01,weighted_cvl,1,1311,833,0,0,0.0,0.24382795742195323,0.24382795742195323,0.1138111619111306,0.01,50,13,37
trec-covid,rr,10,0.01,uniform,2,1328,863,0,0,0.0,1.0701391770931505,0.26281761686841176,0.05095598214051294,0.01,50,13,37
