collection,judge,budget_full_eq,eps,method,draw,pilot,v_pilot,v_pilot_ref,slack_pilot,n_queries,cand
trec-covid,rr,5,0.01,strat_pilot,5,1664,0.33899104882591846,0.330998935239954,0.11169155101344702,50,1
trec-covid,rr,5,0.01,weighted_cv,5,1664,0.1646491302153435,0.330998935239954,0.11169155101344702,50,1
trec-covid,rr,5,0.01,active_cv,5,1664,0.23500880574103045,0.330998935239954,0.11169155101344702,50,1
trec-covid,rr,5,0.01,weighted_cvl,5,1664,0.330998935239954,0.330998935239954,0.11169155101344702,50,1
trec-covid,rr,5,0.01,uniform,6,1696,1.727451950035341,0.3113402444696822,0.0913147945417357,50,1
trec-covid,rr,5,0.01,uniform_nz,6,1696,0.8575203058223128,0.3113402444696822,0.0913147945417357,50,1
trec-covid,rr,5,0.01,weighted,6,1696,0.3113402444696822,0.3113402444696822,0.0913147945417357,50,1
trec-covid,rr,5,0.01,active_judge,6,1696,0.7207176789118853,0.3113402444696822,0.0913147945417357,50,1
trec-covid,rr,5,0.01,strat_pilot,6,1696,0.33326749749095874,0.3113402444696822,0.0913147945417357,50,1
trec-covid,rr,5,0.01,weighted_cv,6,1696,0.10940687565294957,0.3113402444696822,0.0913147945417357,50,1
trec-covid,rr,5,0.01,active_cv,6,1696,0.1682358462087143,0.3113402444696822,0.0913147945417357,50,1
trec-covid,rr,5,0.01,weighted_cvl,6,1696,0.23965020472612192,0.3113402444696822,0.0913147945417357,50,1
trec-covid,rr,5,0.01,uniform,7,1700,1.890224749764851,0.3007021027117974,0.0977901505845279,50,1
trec-covid,rr,5,0.01,uniform_nz,7,1700,0.8790641441787438,0.3007021027117974,0.0977901505845279,50,1
trec-covid,rr,5,0.01,weighted,7,1700,0.3007021027117974,0.3007021027117974,0.0977901505845279,50,1
trec-covid,rr,5,0.01,active_judge,7,1700,0.7585866773416065,0.3007021027117974,0.0977901505845279,50,1
trec-covid,rr,5,0.01,strat_pilot,7,1700,0.3033889980484158,0.3007021027117974,0.0977901505845279,50,1
trec-covid,rr,5,0.01,weighted_cv,7,1700,0.13964091998355865,0.3007021027117974,0.0977901505845279,50,1
trec-covid,rr,5,0.01,active_cv,7,1700,0.19939051385349385,0.3007021027117974,0.0977901505845279,50,1
trec-covid,rr,5,0.01,weighted_cvl,7,1700,0.20006841105242157,0.3007021027117974,0.0977901505845279,50,1
trec-covid,rr,5,0.01,uniform,8,1643,1.9612377663924185,0.32718805539030615,0.05942104837070013,50,1
trec-covid,rr,5,0.01,uniform_nz,8,1643,1.002900731341913,0.32718805539030615,0.05942104837070013,50,1
trec-covid,rr,5,0.01,weighted,8,1643,0.32718805539030615,0.32718805539030615,0.05942104837070013,50,1
trec-covid,rr,5,0.01,active_judge,8,1643,0.7579725841099545,0.32718805539030615,0.05942104837070013,50,1
trec-covid,rr,5,0.01,strat_pilot,8,1643,0.33719431651719234,0.32718805539030615,0.05942104837070013,50,1
trec-covid,rr,5,0.01,weighted_cv,8,1643,0.11754067220489972,0.32718805539030615,0.05942104837070013,50,1
trec-covid,rr,5,0.01,active_cv,8,1643,0.17973188050596614,0.32718805539030615,0.05942104837070013,50,1
trec-covid,rr,5,0.01,weighted_cvl,8,1643,0.32718805539030615,0.32718805539030615,0.05942104837070013,50,1
trec-covid,rr,5,0.01,uniform,9,1631,1.0607974558284767,0.29711274367259966,0.10484873594733092,50,1
trec-covid,rr,5,0.01,uniform_nz,9,1631,0.5873054727834467,0.29711274367259966,0.10484873594733092,50,1
trec-covid,rr,5,0.01,weighted,9,1631,0.29711274367259966,0.29711274367259966,0.10484873594733092,50,1
trec-covid,rr,5,0.01,active_judge,9,1631,0.6766533219940405,0.29711274367259966,0.10484873594733092,50,1
trec-covid,rr,5,0.01,strat_pilot,9,1631,0.30091203309909054,0.29711274367259966,0.10484873594733092,50,1
trec-covid,rr,5,0.01,weighted_cv,9,1631,0.10798862616003435,0.29711274367259966,0.10484873594733092,50,1
trec-covid,rr,5,0.01,active_cv,9,1631,0.11363852445979712,0.29711274367259966,0.10484873594733092,50,1
trec-covid,rr,5,0.01,weighted_cvl,9,1631,0.13717698807491724,0.29711274367259966,0.10484873594733092,50,1
trec-covid,rr,5,0.01,uniform,10,1688,1.6842567664067762,0.30973532911242835,0.06926540861284401,50,1
trec-covid,rr,5,0.01,uniform_nz,10,1688,0.8063825908270769,0.30973532911242835,0.06926540861284401,50,1
trec-covid,rr,5,0.01,weighted,10,1688,0.30973532911242835,0.30973532911242835,0.06926540861284401,50,1
trec-covid,rr,5,0.01,active_judge,10,1688,0.7449362954974207,0.30973532911242835,0.06926540861284401,50,1
trec-covid,rr,5,0.01,strat_pilot,10,1688,0.31159794116513745,0.30973532911242835,0.06926540861284401,50,1
trec-covid,rr,5,0.01,weighted_cv,10,1688,0.13511470514350127,0.30973532911242835,0.06926540861284401,50,1
trec-covid,rr,5,0.01,active_cv,10,1688,0.15643311911910535,0.30973532911242835,0.06926540861284401,50,1
trec-covid,rr,5,0.01,weighted_cvl,10,1688,0.2034558014787442,0.30973532911242835,0.06926540861284401,50,1
trec-covid,rr,5,0.01,uniform,11,1692,2.2216675291205776,0.3619599958642774,0.056854598786741574,50,1
trec-covid,rr,5,0.01,uniform_nz,11,1692,1.1625102422109514,0.3619599958642774,0.056854598786741574,50,1
trec-covid,rr,5,0.01,weighted,11,1692,0.3619599958642774,0.3619599958642774,0.056854598786741574,50,1
trec-covid,rr,5,0.01,active_judge,11,1692,0.7553535039029937,0.3619599958642774,0.056854598786741574,50,1
trec-covid,rr,5,0.01,strat_pilot,11,1692,0.3667412540596642,0.3619599958642774,0.056854598786741574,50,1
trec-covid,rr,5,0.01,weighted_cv,11,1692,0.13860676820130657,0.3619599958642774,0.056854598786741574,50,1
trec-covid,rr,5,0.01,active_cv,11,1692,0.19340802024126036,0.3619599958642774,0.056854598786741574,50,1
trec-covid,rr,5,0.01,weighted_cvl,11,1692,0.336562899571025,0.3619599958642774,0.056854598786741574,50,1
trec-covid,rr,5,0.01,uniform,12,1634,1.8609387483672726,0.3160988736206393,0.13148273464729687,50,1
trec-covid,rr,5,0.01,uniform_nz,12,1634,0.9845561207077157,0.3160988736206393,0.13148273464729687,50,1
trec-covid,rr,5,0.01,weighted,12,1634,0.3160988736206393,0.3160988736206393,0.13148273464729687,50,1
trec-covid,rr,5,0.01,active_judge,12,1634,0.7412872412056722,0.3160988736206393,0.13148273464729687,50,1
trec-covid,rr,5,0.01,strat_pilot,12,1634,0.3309265543463435,0.3160988736206393,0.13148273464729687,50,1
trec-covid,rr,5,0.01,weighted_cv,12,1634,0.12994913217741502,0.3160988736206393,0.13148273464729687,50,1
trec-covid,rr,5,0.01,active_cv,12,1634,0.13505874784715793,0.3160988736206393,0.13148273464729687,50,1
trec-covid,rr,5,0.01,weighted_cvl,12,1634,0.3160988736206393,0.3160988736206393,0.13148273464729687,50,1
trec-covid,rr,5,0.01,uniform,13,1637,0.9087403037030135,0.31965035062982017,0.08409534113092319,50,1
trec-covid,rr,5,0.01,uniform_nz,13,1637,0.5369663569083322,0.31965035062982017,0.08409534113092319,50,1
trec-covid,rr,5,0.01,weighted,13,1637,0.31965035062982017,0.31965035062982017,0.08409534113092319,50,1
trec-covid,rr,5,0.01,active_judge,13,1637,0.6662949816211372,0.31965035062982017,0.08409534113092319,50,1
trec-covid,rr,5,0.01,strat_pilot,13,1637,0.32972438323659337,0.31965035062982017,0.08409534113092319,50,1
trec-covid,rr,5,0.01,weighted_cv,13,1637,0.1257974303429312,0.31965035062982017,0.08409534113092319,50,1
trec-covid,rr,5,0.01,active_cv,13,1637,0.16423903976696047,0.31965035062982017,0.08409534113092319,50,1
trec-covid,rr,5,0.01,weighted_cvl,13,1637,0.18776453330948134,0.31965035062982017,0.08409534113092319,50,1
trec-covid,rr,5,0.01,uniform,14,1676,0.897616021495635,0.2807867341560861,0.051588968063714824,50,1
trec-covid,rr,5,0.01,uniform_nz,14,1676,0.5195888811775955,0.2807867341560861,0.051588968063714824,50,1
trec-covid,rr,5,0.01,weighted,14,1676,0.2807867341560861,0.2807867341560861,0.051588968063714824,50,1
trec-covid,rr,5,0.01,active_judge,14,1676,0.6695310860821136,0.2807867341560861,0.051588968063714824,50,1
trec-covid,rr,5,0.01,strat_pilot,14,1676,0.2839993191366367,0.2807867341560861,0.051588968063714824,50,1
trec-covid,rr,5,0.01,weighted_cv,14,1676,0.10506995465232842,0.2807867341560861,0.051588968063714824,50,1
trec-covid,rr,5,0.01,active_cv,14,1676,0.11071481247943027,0.2807867341560861,0.051588968063714824,50,1
trec-covid,rr,5,0.01,weighted_cvl,14,1676,0.2489430469413902,0.2807867341560861,0.051588968063714824,50,1
trec-covid,rr,5,0.01,uniform,15,1651,0.9844105834196928,0.31254523762238434,0.10360416940861394,50,1
trec-covid,rr,5,0.01,uniform_nz,15,1651,0.5400533802578947,0.31254523762238434,0.10360416940861394,50,1
trec-covid,rr,5,0.01,weighted,15,1651,0.31254523762238434,0.31254523762238434,0.10360416940861394,50,1
trec-covid,rr,5,0.01,active_judge,15,1651,0.7648523770064848,0.31254523762238434,0.10360416940861394,50,1
trec-covid,rr,5,0.01,strat_pilot,15,1651,0.32976450161207366,0.31254523762238434,0.10360416940861394,50,1
trec-covid,rr,5,0.01,weighted_cv,15,1651,0.12695395881908672,0.31254523762238434,0.10360416940861394,50,1
trec-covid,rr,5,0.01,active_cv,15,1651,0.17497340438160564,0.31254523762238434,0.10360416940861394,50,1
trec-covid,rr,5,0.01,weighted_cvl,15,1651,0.13240552971702538,0.31254523762238434,0.10360416940861394,50,1
trec-covid,rr,5,0.01,uniform,16,1655,1.857279227823105,0.32992782527213965,0.09076428926192344,50,1
trec-covid,rr,5,0.01,uniform_nz,16,1655,0.8842684015386559,0.32992782527213965,0.09076428926192344,50,1
trec-covid,rr,5,0.01,weighted,16,1655,0.32992782527213965,0.32992782527213965,0.09076428926192344,50,1
trec-covid,rr,5,0.01,active_judge,16,1655,0.7658679849882947,0.32992782527213965,0.09076428926192344,50,1
trec-covid,rr,5,0.01,strat_pilot,16,1655,0.33827786672130494,0.32992782527213965,0.09076428926192344,50,1
trec-covid,rr,5,0.01,weighted_cv,16,1655,0.11782244193717739,0.32992782527213965,0.09076428926192344,50,1
trec-covid,rr,5,0.01,active_cv,16,1655,0.16086065625733864,0.32992782527213965,0.09076428926192344,50,1
trec-covid,rr,5,0.01,weighted_cvl,16,1655,0.263665842549057,0.32992782527213965,0.09076428926192344,50,1
trec-covid,rr,5,0.01,uniform,17,1689,0.9014424236840135,0.2938761461902277,0.1182163124458511,50,1
trec-covid,rr,5,0.01,uniform_nz,17,1689,0.5170495084565493,0.2938761461902277,0.1182163124458511,50,1
trec-covid,rr,5,0.01,weighted,17,1689,0.2938761461902277,0.2938761461902277,0.1182163124458511,50,1
trec-covid,rr,5,0.01,active_judge,17,1689,0.7387801877530016,0.2938761461902277,0.1182163124458511,50,1
trec-covid,rr,5,0.01,strat_pilot,17,1689,0.29976505628577843,0.2938761461902277,0.1182163124458511,50,1
trec-covid,rr,5,0.01,weighted_cv,17,1689,0.10873710762431502,0.2938761461902277,0.1182163124458511,50,1
trec-covid,rr,5,0.01,active_cv,17,1689,0.11031086681315985,0.2938761461902277,0.1182163124458511,50,1
trec-covid,rr,5,0.01,weighted_cvl,17,1689,0.10873710762431502,0.2938761461902277,0.1182163124458511,50,1
trec-covid,rr,5,0.01,uniform,18,1680,1.6095172481173396,0.280695918946841,0.06484649123315256,50,1
trec-covid,rr,5,0.01,uniform_nz,18,1680,0.7690927107594928,0.280695918946841,0.06484649123315256,50,1
trec-covid,rr,5,0.01,weighted,18,1680,0.280695918946841,0.280695918946841,0.06484649123315256,50,1
trec-covid,rr,5,0.01,active_judge,18,1680,0.6539201237438004,0.280695918946841,0.06484649123315256,50,1
trec-covid,rr,5,0.01,strat_pilot,18,1680,0.283079939911586,0.280695918946841,0.06484649123315256,50,1
trec-covid,rr,5,0.01,weighted_cv,18,1680,0.10680803441554203,0.280695918946841,0.06484649123315256,50,1
trec-covid,rr,5,0.01,active_cv,18,1680,0.1463368230683643,0.280695918946841,0.06484649123315256,50,1
trec-covid,rr,5,0.01,weighted_cvl,18,1680,0.23750393302608672,0.280695918946841,0.06484649123315256,50,1
trec-covid,rr,5,0.01,uniform,19,1724,1.9775458014183247,0.29552310350086597,0.07028341010165769,50,1
trec-covid,rr,5,0.01,uniform_nz,19,1724,0.9526294711422654,0.29552310350086597,0.07028341010165769,50,1
trec-covid,rr,5,0.01,weighted,19,1724,0.29552310350086597,0.29552310350086597,0.07028341010165769,50,1
trec-covid,rr,5,0.01,active_judge,19,1724,0.7381640001252661,0.29552310350086597,0.07028341010165769,50,1
trec-covid,rr,5,0.01,strat_pilot,19,1724,0.2958511512165999,0.29552310350086597,0.07028341010165769,50,1
trec-covid,rr,5,0.01,weighted_cv,19,1724,0.12138293864051124,0.29552310350086597,0.07028341010165769,50,1
trec-covid,rr,5,0.01,active_cv,19,1724,0.16242931599139632,0.29552310350086597,0.07028341010165769,50,1
trec-covid,rr,5,0.01,weighted_cvl,19,1724,0.20568067898350578,0.29552310350086597,0.07028341010165769,50,1
trec-covid,rr,5,0.01,uniform,20,1664,2.71939780490728,0.2862846293438682,0.11826174702187055,50,1
trec-covid,rr,5,0.01,uniform_nz,20,1664,1.3749556785677854,0.2862846293438682,0.11826174702187055,50,1
trec-covid,rr,5,0.01,weighted,20,1664,0.2862846293438682,0.2862846293438682,0.11826174702187055,50,1
trec-covid,rr,5,0.01,active_judge,20,1664,0.6361953309044422,0.2862846293438682,0.11826174702187055,50,1
trec-covid,rr,5,0.01,strat_pilot,20,1664,0.29822179948647887,0.2862846293438682,0.11826174702187055,50,1
trec-covid,rr,5,0.01,weighted_cv,20,1664,0.13538041292551498,0.2862846293438682,0.11826174702187055,50,1
trec-covid,rr,5,0.01,active_cv,20,1664,0.15806074139273965,0.2862846293438682,0.11826174702187055,50,1
trec-covid,rr,5,0.01,weighted_cvl,20,1664,0.2862846293438682,0.2862846293438682,0.11826174702187055,50,1
trec-covid,rr,5,0.01,uniform,21,1654,1.294062811684381,0.35095414646624495,0.10356720077858193,50,1
trec-covid,rr,5,0.01,uniform_nz,21,1654,0.7156802972389169,0.35095414646624495,0.10356720077858193,50,1
trec-covid,rr,5,0.01,weighted,21,1654,0.35095414646624495,0.35095414646624495,0.10356720077858193,50,1
trec-covid,rr,5,0.01,active_judge,21,1654,0.8922886834068038,0.35095414646624495,0.10356720077858193,50,1
trec-covid,rr,5,0.01,strat_pilot,21,1654,0.35233401338125825,0.35095414646624495,0.10356720077858193,50,1
trec-covid,rr,5,0.01,weighted_cv,21,1654,0.11226535967497533,0.35095414646624495,0.10356720077858193,50,1
trec-covid,rr,5,0.01,active_cv,21,1654,0.1358184090269225,0.35095414646624495,0.10356720077858193,50,1
trec-covid,rr,5,0.01,weighted_cvl,21,1654,0.13612829040401825,0.35095414646624495,0.10356720077858193,50,1
trec-covid,rr,5,0.01,uniform,22,1604,1.8573178944379845,0.33565092390785123,0.09402438925574173,50,1
trec-covid,rr,5,0.01,uniform_nz,22,1604,0.9146748114559837,0.33565092390785123,0.09402438925574173,50,1
trec-covid,rr,5,0.01,weighted,22,1604,0.33565092390785123,0.33565092390785123,0.09402438925574173,50,1
trec-covid,rr,5,0.01,active_judge,22,1604,0.736417276145273,0.33565092390785123,0.09402438925574173,50,1
trec-covid,rr,5,0.01,strat_pilot,22,1604,0.3633707660982595,0.33565092390785123,0.09402438925574173,50,1
trec-covid,rr,5,0.01,weighted_cv,22,1604,0.13945449235112556,0.33565092390785123,0.09402438925574173,50,1
trec-covid,rr,5,0.01,active_cv,22,1604,0.13768660249752024,0.33565092390785123,0.09402438925574173,50,1
trec-covid,rr,5,0.01,weighted_cvl,22,1604,0.28608494398063805,0.33565092390785123,0.09402438925574173,50,1
trec-covid,rr,5,0.01,uniform,23,1694,1.1822027798860473,0.34753833951196134,0.07794390203629271,50,1
trec-covid,rr,5,0.01,uniform_nz,23,1694,0.6648928859968375,0.34753833951196134,0.07794390203629271,50,1
trec-covid,rr,5,0.01,weighted,23,1694,0.34753833951196134,0.34753833951196134,0.07794390203629271,50,1
trec-covid,rr,5,0.01,active_judge,23,1694,0.7620697020123832,0.34753833951196134,0.07794390203629271,50,1
trec-covid,rr,5,0.01,strat_pilot,23,1694,0.3528891680291889,0.34753833951196134,0.07794390203629271,50,1
trec-covid,rr,5,0.01,weighted_cv,23,1694,0.11658685758203532,0.34753833951196134,0.07794390203629271,50,1
trec-covid,rr,5,0.01,active_cv,23,1694,0.12718871679164884,0.34753833951196134,0.07794390203629271,50,1
trec-covid,rr,5,0.01,weighted_cvl,23,1694,0.29823269053643103,0.34753833951196134,0.07794390203629271,50,1
trec-covid,rr,5,0.01,uniform,24,1663,0.8669402277179152,0.3267470207870967,0.06975234951767738,50,1
trec-covid,rr,5,0.01,uniform_nz,24,1663,0.5394670068231822,0.3267470207870967,0.06975234951767738,50,1
trec-covid,rr,5,0.01,weighted,24,1663,0.3267470207870967,0.3267470207870967,0.06975234951767738,50,1
trec-covid,rr,5,0.01,active_judge,24,1663,0.7517498560641467,0.3267470207870967,0.06975234951767738,50,1
trec-covid,rr,5,0.01,strat_pilot,24,1663,0.33136888791785857,0.3267470207870967,0.06975234951767738,50,1
trec-covid,rr,5,0.01,weighted_cv,24,1663,0.12146397014408276,0.3267470207870967,0.06975234951767738,50,1
trec-covid,rr,5,0.01,active_cv,24,1663,0.14248794777946477,0.3267470207870967,0.06975234951767738,50,1
trec-covid,rr,5,0.01,weighted_cvl,24,1663,0.12175037709869967,0.3267470207870967,0.06975234951767738,50,1
trec-covid,rr,5,0.01,uniform,25,1662,1.819055834521987,0.27847433716326436,0.0923345126064687,50,1
trec-covid,rr,5,0.01,uniform_nz,25,1662,0.9456306364696594,0.27847433716326436,0.0923345126064687,50,1
trec-covid,rr,5,0.01,weighted,25,1662,0.27847433716326436,0.27847433716326436,0.0923345126064687,50,1
trec-covid,rr,5,0.01,active_judge,25,1662,0.5700382439000226,0.27847433716326436,0.0923345126064687,50,1
trec-covid,rr,5,0.01,strat_pilot,25,1662,0.2809668400623905,0.27847433716326436,0.0923345126064687,50,1
trec-covid,rr,5,0.01,weighted_cv,25,1662,0.10337902193546147,0.27847433716326436,0.0923345126064687,50,1
trec-covid,rr,5,0.01,active_cv,25,1662,0.1220980316950628,0.27847433716326436,0.0923345126064687,50,1
trec-covid,rr,5,0.01,weighted_cvl,25,1662,0.27847433716326436,0.27847433716326436,0.0923345126064687,50,1
trec-covid,rr,5,0.01,uniform,26,1645,2.1357991082634116,0.34590343956740466,0.056626150273126834,50,1
trec-covid,rr,5,0.01,uniform_nz,26,1645,1.092287862616438,0.34590343956740466,0.056626150273126834,50,1
trec-covid,rr,5,0.01,weighted,26,1645,0.34590343956740466,0.34590343956740466,0.056626150273126834,50,1
trec-covid,rr,5,0.01,active_judge,26,1645,0.8346390503544765,0.34590343956740466,0.056626150273126834,50,1
trec-covid,rr,5,0.01,strat_pilot,26,1645,0.35629710009707793,0.34590343956740466,0.056626150273126834,50,1
trec-covid,rr,5,0.01,weighted_cv,26,1645,0.1279988115967357,0.34590343956740466,0.056626150273126834,50,1
trec-covid,rr,5,0.01,active_cv,26,1645,0.16931391445580318,0.34590343956740466,0.056626150273126834,50,1
trec-covid,rr,5,0.01,weighted_cvl,26,1645,0.24462771004425354,0.34590343956740466,0.056626150273126834,50,1
trec-covid,rr,5,0.01,uniform,27,1672,1.8054998968026084,0.31400413405386096,0.05830923192531428,50,1
trec-covid,rr,5,0.01,uniform_nz,27,1672,0.9499442846194665,0.31400413405386096,0.05830923192531428,50,1
trec-covid,rr,5,0.01,weighted,27,1672,0.31400413405386096,0.31400413405386096,0.05830923192531428,50,1
trec-covid,rr,5,0.01,active_judge,27,1672,0.6528546319242101,0.31400413405386096,0.05830923192531428,50,1
trec-covid,rr,5,0.01,strat_pilot,27,1672,0.31552800623343624,0.31400413405386096,0.05830923192531428,50,1
trec-covid,rr,5,0.01,weighted_cv,27,1672,0.11263043857625332,0.31400413405386096,0.05830923192531428,50,1
trec-covid,rr,5,0.01,active_cv,27,1672,0.17537792305857575,0.31400413405386096,0.05830923192531428,50,1
trec-covid,rr,5,0.01,weighted_cvl,27,1672,0.31400413405386096,0.31400413405386096,0.05830923192531428,50,1
trec-covid,rr,5,0.01,uniform,28,1685,1.9994988722678637,0.2833671732942987,0.0975940008982656,50,1
trec-covid,rr,5,0.01,uniform_nz,28,1685,1.0154123364592755,0.2833671732942987,0.0975940008982656,50,1
trec-covid,rr,5,0.01,weighted,28,1685,0.2833671732942987,0.2833671732942987,0.0975940008982656,50,1
trec-covid,rr,5,0.01,active_judge,28,1685,0.6856332794071491,0.2833671732942987,0.0975940008982656,50,1
trec-covid,rr,5,0.01,strat_pilot,28,1685,0.2856740172041971,0.2833671732942987,0.0975940008982656,50,1
trec-covid,rr,5,0.01,weighted_cv,28,1685,0.11828467674414815,0.2833671732942987,0.0975940008982656,50,1
trec-covid,rr,5,0.01,active_cv,28,1685,0.1602904843136872,0.2833671732942987,0.0975940008982656,50,1
trec-covid,rr,5,0.01,weighted_cvl,28,1685,0.2833671732942987,0.2833671732942987,0.0975940008982656,50,1
trec-covid,rr,5,0.01,uniform,29,1677,2.1474978210560782,0.3386329866642176,0.10557903237564993,50,1
trec-covid,rr,5,0.01,uniform_nz,29,1677,1.1284008356515127,0.3386329866642176,0.10557903237564993,50,1
trec-covid,rr,5,0.01,weighted,29,1677,0.3386329866642176,0.3386329866642176,0.10557903237564993,50,1
trec-covid,rr,5,0.01,active_judge,29,1677,0.7791096856069973,0.3386329866642176,0.10557903237564993,50,1
trec-covid,rr,5,0.01,strat_pilot,29,1677,0.3391579381402982,0.3386329866642176,0.10557903237564993,50,1
trec-covid,rr,5,0.01,weighted_cv,29,1677,0.15077230081203444,0.3386329866642176,0.10557903237564993,50,1
trec-covid,rr,5,0.01,active_cv,29,1677,0.20220749033255075,0.3386329866642176,0.10557903237564993,50,1
trec-covid,rr,5,0.01,weighted_cvl,29,1677,0.3386329866642176,0.3386329866642176,0.10557903237564993,50,1
trec-covid,rr,5,0.01,uniform,30,1643,1.731195685104727,0.3419634249977931,0.08238578317634568,50,1
trec-covid,rr,5,0.01,uniform_nz,30,1643,0.8525660550892613,0.3419634249977931,0.08238578317634568,50,1
trec-covid,rr,5,0.01,weighted,30,1643,0.3419634249977931,0.3419634249977931,0.08238578317634568,50,1
trec-covid,rr,5,0.01,active_judge,30,1643,0.7885556730174679,0.3419634249977931,0.08238578317634568,50,1
