collection,judge,budget_full_eq,eps,method,draw,docs,pilot,act,wrong,regret,v_pilot,v_pilot_ref,slack_pilot,slack_true,n_queries,b,n_sampled
trec-covid,rr,5,0.01,uniform,0,1061,812,0,0,0.0,1.1037660774420803,0.323274083721505,0.06489721178171018,0.01,50,7,34
trec-covid,rr,5,0.01,uniform_nz,0,1033,812,0,0,0.0,0.613963461416073,0.323274083721505,0.06489721178171018,0.01,50,7,34
trec-covid,rr,5,0.01,weighted,0,1058,812,0,0,0.0,0.323274083721505,0.323274083721505,0.06489721178171018,0.01,50,7,34
trec-covid,rr,5,0.01,active_judge,0,1037,812,1,0,0.0,0.7700022291425995,0.323274083721505,0.06489721178171018,0.01,50,7,34
trec-covid,rr,5,0.01,strat_pilot,0,1035,812,0,0,0.0,0.3280062737400592,0.323274083721505,0.06489721178171018,0.01,50,7,34
trec-covid,rr,5,0.01,weighted_cv,0,1054,812,1,0,0.0,0.10833323537336918,0.323274083721505,0.06489721178171018,0.01,50,7,34
trec-covid,rr,5,0.01,active_cv,0,1031,812,1,0,0.0,0.18135594343358785,0.323274083721505,0.06489721178171018,0.01,50,7,34
trec-covid,rr,5,0.01,weighted_cvl,0,1066,812,0,0,0.0,0.323274083721505,0.323274083721505,0.06489721178171018,0.01,50,7,34
trec-covid,rr,5,0.01,uniform,1,1104,853,0,0,0.0,1.1765897377393595,0.3251848536097977,0.086871453586309,0.01,50,7,35
trec-covid,rr,5,0.01,uniform_nz,1,1090,853,1,0,0.0,0.612357085581962,0.3251848536097977,0.086871453586309,0.01,50,7,35
trec-covid,rr,5,0.01,weighted,1,1086,853,0,0,0.0,0.3251848536097977,0.3251848536097977,0.086871453586309,0.01,50,7,35
trec-covid,rr,5,0.01,active_judge,1,1111,853,0,0,0.0,0.7301803569172449,0.3251848536097977,0.086871453586309,0.01,50,7,35
trec-covid,rr,5,0.01,strat_pilot,1,1094,853,0,0,0.0,0.325760401061187,0.3251848536097977,0.086871453586309,0.01,50,7,35
trec-covid,rr,5,0.01,weighted_cv,1,1097,853,0,0,0.0,0.13210895625846203,0.3251848536097977,0.086871453586309,0.01,50,7,35
trec-covid,rr,5,0.01,active_cv,1,1097,853,0,0,0.0,0.1701018494446576,0.3251848536097977,0.086871453586309,0.01,50,7,35
trec-covid,rr,5,0.01,weighted_cvl,1,1090,853,1,0,0.0,0.13210895625846203,0.3251848536097977,0.086871453586309,0.01,50,7,35
trec-covid,rr,5,0.01,uniform,2,1068,825,0,0,0.0,2.437859282609976,0.2790390123524176,0.05065558222052073,0.01,50,7,35
trec-covid,rr,5,0.01,uniform_nz,2,1074,825,0,0,0.0,1.0625845383047188,0.2790390123524176,0.05065558222052073,0.01,50,7,35
trec-covid,rr,5,0.01,weighted,2,1080,825,1,0,0.0,0.2790390123524176,0.2790390123524176,0.05065558222052073,0.01,50,7,35
trec-covid,rr,5,0.01,active_judge,2,1055,825,0,0,0.0,0.6162088605045424,0.2790390123524176,0.05065558222052073,0.01,50,7,35
trec-covid,rr,5,0.01,strat_pilot,2,1064,825,0,0,0.0,0.278993623712861,0.2790390123524176,0.05065558222052073,0.01,50,7,35
trec-covid,rr,5,0.01,weighted_cv,2,1077,825,1,0,0.0,0.11774031800467169,0.2790390123524176,0.05065558222052073,0.01,50,7,35
trec-covid,rr,5,0.01,active_cv,2,1074,825,1,0,0.0,0.18459227613660548,0.2790390123524176,0.05065558222052073,0.01,50,7,35
trec-covid,rr,5,0.01,weighted_cvl,2,1051,825,0,0,0.0,0.2781984392007776,0.2790390123524176,0.05065558222052073,0.01,50,7,35
trec-covid,rr,5,0.01,uniform,3,1060,840,0,0,0.0,0.8520962556043749,0.31044960030401125,0.033205408120563606,0.01,50,6,39
trec-covid,rr,5,0.01,uniform_nz,3,1081,840,0,0,0.0,0.4932153595969779,0.31044960030401125,0.033205408120563606,0.01,50,6,39
trec-covid,rr,5,0.01,weighted,3,1066,840,1,0,0.0,0.31044960030401125,0.31044960030401125,0.033205408120563606,0.01,50,6,39
trec-covid,rr,5,0.01,active_judge,3,1077,840,0,0,0.0,0.7463433014565437,0.31044960030401125,0.033205408120563606,0.01,50,6,39
trec-covid,rr,5,0.01,strat_pilot,3,1086,840,0,0,0.0,0.31168865092502696,0.31044960030401125,0.033205408120563606,0.01,50,6,39
trec-covid,rr,5,0.01,weighted_cv,3,1060,840,1,0,0.0,0.13577977105048838,0.31044960030401125,0.033205408120563606,0.01,50,6,39
trec-covid,rr,5,0.01,active_cv,3,1093,840,1,0,0.0,0.2177518971912456,0.31044960030401125,0.033205408120563606,0.01,50,6,39
trec-covid,rr,5,0.01,weighted_cvl,3,1085,840,0,0,0.0,0.19411595045294938,0.31044960030401125,0.033205408120563606,0.01,50,6,39
trec-covid,rr,5,0.01,uniform,4,1112,865,0,0,0.0,1.8339634161952536,0.41226356908921813,0.04128097466746587,0.01,50,7,36
trec-covid,rr,5,0.01,uniform_nz,4,1101,865,0,0,0.0,1.036307706355559,0.41226356908921813,0.04128097466746587,0.01,50,7,36
trec-covid,rr,5,0.01,weighted,4,1125,865,0,0,0.0,0.41226356908921813,0.41226356908921813,0.04128097466746587,0.01,50,7,36
trec-covid,rr,5,0.01,active_judge,4,1127,865,0,0,0.0,0.9757474148493144,0.41226356908921813,0.04128097466746587,0.01,50,7,36
trec-covid,rr,5,0.01,strat_pilot,4,1105,865,0,0,0.0,0.4155444426447719,0.41226356908921813,0.04128097466746587,0.01,50,7,36
trec-covid,rr,5,0.01,weighted_cv,4,1124,865,1,0,0.0,0.13892570349574512,0.41226356908921813,0.04128097466746587,0.01,50,7,36
trec-covid,rr,5,0.01,active_cv,4,1096,865,1,0,0.0,0.26767981596110957,0.41226356908921813,0.04128097466746587,0.01,50,7,36
trec-covid,rr,5,0.01,weighted_cvl,4,1139,865,1,0,0.0,0.37150547593226024,0.41226356908921813,0.04128097466746587,0.01,50,7,36
trec-covid,rr,5,0.01,uniform,5,1058,835,0,0,0.0,0.6691548925107,0.2382290884298779,0.045066578839307765,0.01,50,6,40
trec-covid,rr,5,0.01,uniform_nz,5,1083,835,0,0,0.0,0.3789658889287145,0.2382290884298779,0.045066578839307765,0.01,50,6,40
trec-covid,rr,5,0.01,weighted,5,1087,835,0,0,0.0,0.2382290884298779,0.2382290884298779,0.045066578839307765,0.01,50,6,40
trec-covid,rr,5,0.01,active_judge,5,1075,835,0,0,0.0,0.546963385707638,0.2382290884298779,0.045066578839307765,0.01,50,6,40
trec-covid,rr,5,0.01,strat_pilot,5,1081,835,1,0,0.0,0.23927691799165873,0.2382290884298779,0.045066578839307765,0.01,50,6,40
trec-covid,rr,5,0.01,weighted_cv,5,1067,835,0,0,0.0,0.10132508582356356,0.2382290884298779,0.045066578839307765,0.01,50,6,40
trec-covid,rr,5,0.01,active_cv,5,1091,835,1,0,0.0,0.18630705749173027,0.2382290884298779,0.045066578839307765,0.01,50,6,40
trec-covid,rr,5,0.01,weighted_cvl,5,1074,835,1,0,0.0,0.18389377352904962,0.2382290884298779,0.045066578839307765,0.01,50,6,40
trec-covid,rr,5,0.01,uniform,6,1064,829,0,0,0.0,2.4823932889248543,0.2875193411901025,0.05809959916000452,0.01,50,7,35
trec-covid,rr,5,0.01,uniform_nz,6,1078,829,0,0,0.0,1.2027548462070292,0.2875193411901025,0.05809959916000452,0.01,50,7,35
trec-covid,rr,5,0.01,weighted,6,1081,829,1,0,0.0,0.2875193411901025,0.2875193411901025,0.05809959916000452,0.01,50,7,35
trec-covid,rr,5,0.01,active_judge,6,1063,829,1,0,0.0,0.6428978468003465,0.2875193411901025,0.05809959916000452,0.01,50,7,35
trec-covid,rr,5,0.01,strat_pilot,6,1067,829,1,0,0.0,0.2882693596875589,0.2875193411901025,0.05809959916000452,0.01,50,7,35
trec-covid,rr,5,0.01,weighted_cv,6,1059,829,0,0,0.0,0.11309448528397144,0.2875193411901025,0.05809959916000452,0.01,50,7,35
trec-covid,rr,5,0.01,active_cv,6,1069,829,1,0,0.0,0.12560768663575644,0.2875193411901025,0.05809959916000452,0.01,50,7,35
trec-covid,rr,5,0.01,weighted_cvl,6,1082,829,1,0,0.0,0.2660427629209049,0.2875193411901025,0.05809959916000452,0.01,50,7,35
trec-covid,rr,5,0.01,uniform,7,1126,853,0,0,0.0,2.8413300859771775,0.34502314761999586,0.07546557022652962,0.01,50,7,36
trec-covid,rr,5,0.01,uniform_nz,7,1118,853,0,0,0.0,1.4604665375205523,0.34502314761999586,0.07546557022652962,0.01,50,7,36
trec-covid,rr,5,0.01,weighted,7,1098,853,0,0,0.0,0.34502314761999586,0.34502314761999586,0.07546557022652962,0.01,50,7,36
trec-covid,rr,5,0.01,active_judge,7,1079,853,0,0,0.0,0.7356782304660153,0.34502314761999586,0.07546557022652962,0.01,50,7,36
trec-covid,rr,5,0.01,strat_pilot,7,1100,853,1,0,0.0,0.37714387039337416,0.34502314761999586,0.07546557022652962,0.01,50,7,36
trec-covid,rr,5,0.01,weighted_cv,7,1113,853,1,0,0.0,0.12287738672277512,0.34502314761999586,0.07546557022652962,0.01,50,7,36
trec-covid,rr,5,0.01,active_cv,7,1104,853,1,0,0.0,0.14122942059069554,0.34502314761999586,0.07546557022652962,0.01,50,7,36
trec-covid,rr,5,0.01,weighted_cvl,7,1112,853,0,0,0.0,0.23148170863090925,0.34502314761999586,0.07546557022652962,0.01,50,7,36
trec-covid,rr,5,0.01,uniform,8,1085,811,0,0,0.0,2.582988164605869,0.3087812758336529,0.0950583770487411,0.01,50,7,34
trec-covid,rr,5,0.01,uniform_nz,8,1014,811,0,0,0.0,1.1463204472493895,0.3087812758336529,0.0950583770487411,0.01,50,7,34
trec-covid,rr,5,0.01,weighted,8,1053,811,0,0,0.0,0.3087812758336529,0.3087812758336529,0.0950583770487411,0.01,50,7,34
trec-covid,rr,5,0.01,active_judge,8,1071,811,0,0,0.0,0.7143024235877891,0.3087812758336529,0.0950583770487411,0.01,50,7,34
trec-covid,rr,5,0.01,strat_pilot,8,1067,811,1,0,0.0,0.3113678234855619,0.3087812758336529,0.0950583770487411,0.01,50,7,34
trec-covid,rr,5,0.01,weighted_cv,8,1042,811,1,0,0.0,0.10245566480428958,0.3087812758336529,0.0950583770487411,0.01,50,7,34
trec-covid,rr,5,0.01,active_cv,8,1032,811,1,0,0.0,0.11301604434632155,0.3087812758336529,0.0950583770487411,0.01,50,7,34
trec-covid,rr,5,0.01,weighted_cvl,8,1058,811,1,0,0.0,0.15895153146796046,0.3087812758336529,0.0950583770487411,0.01,50,7,34
trec-covid,rr,5,0.01,uniform,9,1019,784,0,0,0.0,2.4558253709668088,0.34209075425963065,0.0809070475202019,0.01,50,7,34
trec-covid,rr,5,0.01,uniform_nz,9,1028,784,0,0,0.0,1.2671560554283698,0.34209075425963065,0.0809070475202019,0.01,50,7,34
trec-covid,rr,5,0.01,weighted,9,1068,784,0,0,0.0,0.34209075425963065,0.34209075425963065,0.0809070475202019,0.01,50,7,34
trec-covid,rr,5,0.01,active_judge,9,1017,784,0,0,0.0,0.7437612424777609,0.34209075425963065,0.0809070475202019,0.01,50,7,34
trec-covid,rr,5,0.01,strat_pilot,9,1017,784,0,0,0.0,0.3595054769678607,0.34209075425963065,0.0809070475202019,0.01,50,7,34
trec-covid,rr,5,0.01,weighted_cv,9,1026,784,1,0,0.0,0.11032399515831152,0.34209075425963065,0.0809070475202019,0.01,50,7,34
trec-covid,rr,5,0.01,active_cv,9,1020,784,1,0,0.0,0.17853455984696845,0.34209075425963065,0.0809070475202019,0.01,50,7,34
trec-covid,rr,5,0.01,weighted_cvl,9,1022,784,0,0,0.0,0.34209075425963065,0.34209075425963065,0.0809070475202019,0.01,50,7,34
trec-covid,rr,5,0.01,uniform,10,1088,868,0,0,0.0,1.0736740200315393,0.27344289343864636,0.07254533900727018,0.01,50,7,34
trec-covid,rr,5,0.01,uniform_nz,10,1091,868,0,0,0.0,0.6303432749002222,0.27344289343864636,0.07254533900727018,0.01,50,7,34
trec-covid,rr,5,0.01,weighted,10,1097,868,0,0,0.0,0.27344289343864636,0.27344289343864636,0.07254533900727018,0.01,50,7,34
trec-covid,rr,5,0.01,active_judge,10,1114,868,0,0,0.0,0.6957772807107221,0.27344289343864636,0.07254533900727018,0.01,50,7,34
trec-covid,rr,5,0.01,strat_pilot,10,1093,868,0,0,0.0,0.27346366740520966,0.27344289343864636,0.07254533900727018,0.01,50,7,34
trec-covid,rr,5,0.01,weighted_cv,10,1108,868,1,0,0.0,0.13450844233817463,0.27344289343864636,0.07254533900727018,0.01,50,7,34
trec-covid,rr,5,0.01,active_cv,10,1134,868,1,0,0.0,0.2648779468046815,0.27344289343864636,0.07254533900727018,0.01,50,7,34
trec-covid,rr,5,0.01,weighted_cvl,10,1085,868,1,0,0.0,0.13244737346170754,0.27344289343864636,0.07254533900727018,0.01,50,7,34
trec-covid,rr,5,0.01,uniform,11,1017,803,0,0,0.0,1.3573602974145966,0.33148873883350893,0.12347945684001911,0.01,50,7,35
trec-covid,rr,5,0.01,uniform_nz,11,1030,803,0,0,0.0,0.7143910494002954,0.33148873883350893,0.12347945684001911,0.01,50,7,35
trec-covid,rr,5,0.01,weighted,11,1046,803,0,0,0.0,0.33148873883350893,0.33148873883350893,0.12347945684001911,0.01,50,7,35
trec-covid,rr,5,0.01,active_judge,11,1049,803,0,0,0.0,0.8086650606672998,0.33148873883350893,0.12347945684001911,0.01,50,7,35
trec-covid,rr,5,0.01,strat_pilot,11,1054,803,0,0,0.0,0.4343411619341143,0.33148873883350893,0.12347945684001911,0.01,50,7,35
trec-covid,rr,5,0.01,weighted_cv,11,1071,803,0,0,0.0,0.0839404938883678,0.33148873883350893,0.12347945684001911,0.01,50,7,35
trec-covid,rr,5,0.01,active_cv,11,1075,803,0,0,0.0,0.08702882192409789,0.33148873883350893,0.12347945684001911,0.01,50,7,35
trec-covid,rr,5,0.01,weighted_cvl,11,1049,803,1,0,0.0,0.0839404938883678,0.33148873883350893,0.12347945684001911,0.01,50,7,35
trec-covid,rr,5,0.01,uniform,12,1039,801,0,0,0.0,1.3968826484377272,0.3580222465919664,0.07935550298141845,0.01,50,7,35
trec-covid,rr,5,0.01,uniform_nz,12,1008,801,0,0,0.0,0.7982997616265854,0.3580222465919664,0.07935550298141845,0.01,50,7,35
trec-covid,rr,5,0.01,weighted,12,1040,801,0,0,0.0,0.3580222465919664,0.3580222465919664,0.07935550298141845,0.01,50,7,35
trec-covid,rr,5,0.01,active_judge,12,1052,801,0,0,0.0,0.8021721728764865,0.3580222465919664,0.07935550298141845,0.01,50,7,35
trec-covid,rr,5,0.01,strat_pilot,12,1037,801,0,0,0.0,0.4172935395326509,0.3580222465919664,0.07935550298141845,0.01,50,7,35
trec-covid,rr,5,0.01,weighted_cv,12,1043,801,1,0,0.0,0.10934244408641221,0.3580222465919664,0.07935550298141845,0.01,50,7,35
trec-covid,rr,5,0.01,active_cv,12,1036,801,1,0,0.0,0.11214588695680994,0.3580222465919664,0.07935550298141845,0.01,50,7,35
trec-covid,rr,5,0.01,weighted_cvl,12,1054,801,1,0,0.0,0.33333364390787606,0.3580222465919664,0.07935550298141845,0.01,50,7,35
trec-covid,rr,5,0.01,uniform,13,1046,799,0,0,0.0,0.8667528172939143,0.32469817841990956,0.13983024382806727,0.01,50,7,34
trec-covid,rr,5,0.01,uniform_nz,13,1042,799,0,0,0.0,0.4494524015445925,0.32469817841990956,0.13983024382806727,0.01,50,7,34
trec-covid,rr,5,0.01,weighted,13,1018,799,0,0,0.0,0.32469817841990956,0.32469817841990956,0.13983024382806727,0.01,50,7,34
trec-covid,rr,5,0.01,active_judge,13,1052,799,0,0,0.0,0.7927644912595102,0.32469817841990956,0.13983024382806727,0.01,50,7,34
trec-covid,rr,5,0.01,strat_pilot,13,1039,799,0,0,0.0,0.4419378129639643,0.32469817841990956,0.13983024382806727,0.01,50,7,34
trec-covid,rr,5,0.01,weighted_cv,13,1037,799,1,0,0.0,0.10660195649316942,0.32469817841990956,0.13983024382806727,0.01,50,7,34
trec-covid,rr,5,0.01,active_cv,13,1050,799,0,0,0.0,0.09944936492518588,0.32469817841990956,0.13983024382806727,0.01,50,7,34
trec-covid,rr,5,0.01,weighted_cvl,13,1037,799,1,0,0.0,0.10680209958340914,0.32469817841990956,0.13983024382806727,0.01,50,7,34
trec-covid,rr,5,0.01,uniform,14,1100,862,0,0,0.0,1.0291510250187685,0.28060965858869735,0.15747706631837383,0.01,50,6,39
trec-covid,rr,5,0.01,uniform_nz,14,1076,862,0,0,0.0,0.5502057038448431,0.28060965858869735,0.15747706631837383,0.01,50,6,39
trec-covid,rr,5,0.01,weighted,14,1100,862,1,0,0.0,0.28060965858869735,0.28060965858869735,0.15747706631837383,0.01,50,6,39
trec-covid,rr,5,0.01,active_judge,14,1101,862,0,0,0.0,0.7286903705361591,0.28060965858869735,0.15747706631837383,0.01,50,6,39
trec-covid,rr,5,0.01,strat_pilot,14,1081,862,1,0,0.0,0.28441538357692814,0.28060965858869735,0.15747706631837383,0.01,50,6,39
trec-covid,rr,5,0.01,weighted_cv,14,1109,862,1,0,0.0,0.11800042243426472,0.28060965858869735,0.15747706631837383,0.01,50,6,39
trec-covid,rr,5,0.01,active_cv,14,1078,862,1,0,0.0,0.11018985557101106,0.28060965858869735,0.15747706631837383,0.01,50,6,39
trec-covid,rr,5,0.01,weighted_cvl,14,1094,862,1,0,0.0,0.11800042243426472,0.28060965858869735,0.15747706631837383,0.01,50,6,39
trec-covid,rr,5,0.01,uniform,15,1085,871,0,0,0.0,3.2265873825532894,0.3259386364758636,0.11267443982124968,0.01,50,6,39
trec-covid,rr,5,0.01,uniform_nz,15,1112,871,0,0,0.0,1.6190324535310392,0.3259386364758636,0.11267443982124968,0.01,50,6,39
trec-covid,rr,5,0.01,weighted,15,1107,871,1,0,0.0,0.3259386364758636,0.3259386364758636,0.11267443982124968,0.01,50,6,39
trec-covid,rr,5,0.01,active_judge,15,1088,871,0,0,0.0,0.8455671694265892,0.3259386364758636,0.11267443982124968,0.01,50,6,39
trec-covid,rr,5,0.01,strat_pilot,15,1089,871,0,0,0.0,0.3378666751470176,0.3259386364758636,0.11267443982124968,0.01,50,6,39
trec-covid,rr,5,0.01,weighted_cv,15,1109,871,1,0,0.0,0.18281511443848547,0.3259386364758636,0.11267443982124968,0.01,50,6,39
trec-covid,rr,5,0.01,active_cv,15,1103,871,0,0,0.0,0.33811381036050603,0.3259386364758636,0.11267443982124968,0.01,50,6,39
trec-covid,rr,5,0.01,weighted_cvl,15,1106,871,0,0,0.0,0.3259386364758636,0.3259386364758636,0.11267443982124968,0.01,50,6,39
trec-covid,rr,5,0.01,uniform,16,1072,830,0,0,0.0,1.001911460534398,0.3127046428028402,0.07830444208745808,0.01,50,7,34
trec-covid,rr,5,0.01,uniform_nz,16,1049,830,0,0,0.0,0.5890438417589579,0.3127046428028402,0.07830444208745808,0.01,50,7,34
trec-covid,rr,5,0.01,weighted,16,1077,830,1,0,0.0,0.3127046428028402,0.3127046428028402,0.07830444208745808,0.01,50,7,34
trec-covid,rr,5,0.01,active_judge,16,1080,830,0,0,0.0,0.6980076218448903,0.3127046428028402,0.07830444208745808,0.01,50,7,34
trec-covid,rr,5,0.01,strat_pilot,16,1080,830,0,0,0.0,0.3381311844280873,0.3127046428028402,0.07830444208745808,0.01,50,7,34
trec-covid,rr,5,0.01,weighted_cv,16,1061,830,1,0,0.0,0.13562122846066685,0.3127046428028402,0.07830444208745808,0.01,50,7,34
trec-covid,rr,5,0.01,active_cv,16,1071,830,1,0,0.0,0.14269108793576452,0.3127046428028402,0.07830444208745808,0.01,50,7,34
trec-covid,rr,5,0.01,weighted_cvl,16,1053,830,0,0,0.0,0.2620839761529918,0.3127046428028402,0.07830444208745808,0.01,50,7,34
trec-covid,rr,5,0.01,uniform,17,1087,847,0,0,0.0,2.8677613386964245,0.30455415124782736,0.21368738058448317,0.01,50,7,34
trec-covid,rr,5,0.01,uniform_nz,17,1086,847,0,0,0.0,1.4550412118162357,0.30455415124782736,0.21368738058448317,0.01,50,7,34
trec-covid,rr,5,0.01,weighted,17,1082,847,1,0,0.0,0.30455415124782736,0.30455415124782736,0.21368738058448317,0.01,50,7,34
trec-covid,rr,5,0.01,active_judge,17,1110,847,0,0,0.0,0.7745077571519282,0.30455415124782736,0.21368738058448317,0.01,50,7,34
