collection,judge,budget_full_eq,eps,method,draw,docs,pilot,act,wrong,regret,v_pilot,v_pilot_ref,slack_pilot,slack_true,n_queries,b,n_sampled
dl212223,llm,5,0.01,uniform,0,1596,1370,0,0,0.0,0.6197515777282488,0.11636657073788252,0.04148722927088118,0.01,211,4,53
dl212223,llm,5,0.01,uniform_nz,0,1588,1370,0,0,0.0,0.35521053989557716,0.11636657073788252,0.04148722927088118,0.01,211,4,53
dl212223,llm,5,0.01,weighted,0,1586,1370,0,0,0.0,0.11636657073788252,0.11636657073788252,0.04148722927088118,0.01,211,4,53
dl212223,llm,5,0.01,active_judge,0,1588,1370,0,0,0.0,0.4975346889826847,0.11636657073788252,0.04148722927088118,0.01,211,4,53
dl212223,llm,5,0.01,strat_pilot,0,1562,1370,0,0,0.0,0.11635553963335007,0.11636657073788252,0.04148722927088118,0.01,211,4,53
dl212223,llm,5,0.01,weighted_cv,0,1573,1370,0,0,0.0,0.10024744383281728,0.11636657073788252,0.04148722927088118,0.01,211,4,53
dl212223,llm,5,0.01,active_cv,0,1607,1370,0,0,0.0,0.2958601859509693,0.11636657073788252,0.04148722927088118,0.01,211,4,53
dl212223,llm,5,0.01,weighted_cvl,0,1591,1370,0,0,0.0,0.06869586215873932,0.11636657073788252,0.04148722927088118,0.01,211,4,53
dl212223,llm,5,0.01,uniform,1,1578,1372,0,0,0.0,0.3259092157950265,0.12088678710735432,0.0480166001207392,0.01,211,4,53
dl212223,llm,5,0.01,uniform_nz,1,1570,1372,0,0,0.0,0.17304914615265213,0.12088678710735432,0.0480166001207392,0.01,211,4,53
dl212223,llm,5,0.01,weighted,1,1561,1372,0,0,0.0,0.12088678710735432,0.12088678710735432,0.0480166001207392,0.01,211,4,53
dl212223,llm,5,0.01,active_judge,1,1584,1372,0,0,0.0,0.44853233160152406,0.12088678710735432,0.0480166001207392,0.01,211,4,53
dl212223,llm,5,0.01,strat_pilot,1,1583,1372,1,0,0.0,0.1209331998532838,0.12088678710735432,0.0480166001207392,0.01,211,4,53
dl212223,llm,5,0.01,weighted_cv,1,1562,1372,0,0,0.0,0.07750746449504843,0.12088678710735432,0.0480166001207392,0.01,211,4,53
dl212223,llm,5,0.01,active_cv,1,1582,1372,0,0,0.0,0.1792814293696822,0.12088678710735432,0.0480166001207392,0.01,211,4,53
dl212223,llm,5,0.01,weighted_cvl,1,1577,1372,0,0,0.0,0.06122025468879,0.12088678710735432,0.0480166001207392,0.01,211,4,53
dl212223,llm,5,0.01,uniform,2,1597,1377,0,0,0.0,0.2942731164079782,0.11655436034038211,0.053543273502347485,0.01,211,4,53
dl212223,llm,5,0.01,uniform_nz,2,1593,1377,0,0,0.0,0.18197736335679554,0.11655436034038211,0.053543273502347485,0.01,211,4,53
