collection,judge,budget_full_eq,eps,method,draw,docs,pilot,act,wrong,regret,v_pilot,v_pilot_ref,slack_pilot,slack_true,n_queries,b,n_sampled
cast19,rr,120,0.01,uniform,0,4762,1005,1,0,0.0,0.47522986833251685,0.12940855967309237,0.03664280039830248,0.01,159,28,136
cast19,rr,120,0.01,uniform_nz,0,4622,1005,1,0,0.0,0.32671605015342625,0.12940855967309237,0.03664280039830248,0.01,159,28,136
cast19,rr,120,0.01,weighted,0,4677,1005,1,0,0.0,0.12940855967309237,0.12940855967309237,0.03664280039830248,0.01,159,28,136
cast19,rr,120,0.01,active_judge,0,4602,1005,1,0,0.0,0.2697612173879059,0.12940855967309237,0.03664280039830248,0.01,159,28,136
cast19,rr,120,0.01,strat_pilot,0,4678,1005,1,0,0.0,0.12946924237826624,0.12940855967309237,0.03664280039830248,0.01,159,28,136
cast19,rr,120,0.01,weighted_cv,0,4670,1005,1,0,0.0,0.09925984745279844,0.12940855967309237,0.03664280039830248,0.01,159,28,136
cast19,rr,120,0.01,active_cv,0,4626,1005,1,0,0.0,0.15256758667453246,0.12940855967309237,0.03664280039830248,0.01,159,28,136
cast19,rr,120,0.01,weighted_cvl,0,4694,1005,1,0,0.0,0.0707294588875398,0.12940855967309237,0.03664280039830248,0.01,159,28,136
cast19,rr,120,0.01,uniform,1,3696,964,0,0,0.0073699342678733015,0.22105788674466537,0.04508785863646199,0.008421633593258298,0.0026300657321266987,159,20,137
cast19,rr,120,0.01,uniform_nz,1,3578,964,0,0,0.0073699342678733015,0.09605089877253695,0.04508785863646199,0.008421633593258298,0.0026300657321266987,159,20,137
cast19,rr,120,0.01,weighted,1,3549,964,0,0,0.0073699342678733015,0.04508785863646199,0.04508785863646199,0.008421633593258298,0.0026300657321266987,159,20,137
cast19,rr,120,0.01,active_judge,1,3524,964,0,0,0.0073699342678733015,0.10796364226306135,0.04508785863646199,0.008421633593258298,0.0026300657321266987,159,20,137
cast19,rr,120,0.01,strat_pilot,1,3572,964,0,0,0.0073699342678733015,0.04505180628191001,0.04508785863646199,0.008421633593258298,0.0026300657321266987,159,20,137
cast19,rr,120,0.01,weighted_cv,1,3564,964,0,0,0.0073699342678733015,0.03955037090242632,0.04508785863646199,0.008421633593258298,0.0026300657321266987,159,20,137
cast19,rr,120,0.01,active_cv,1,3535,964,0,0,0.0073699342678733015,0.05540480061955684,0.04508785863646199,0.008421633593258298,0.0026300657321266987,159,20,137
cast19,rr,120,0.01,weighted_cvl,1,3548,964,0,0,0.0073699342678733015,0.03955037090242632,0.04508785863646199,0.008421633593258298,0.0026300657321266987,159,20,137
cast19,rr,120,0.01,uniform,2,3085,908,0,0,0.0,0.12623995016247128,0.04189331294704528,0.01267141058975424,0.01,159,16,137
cast19,rr,120,0.01,uniform_nz,2,2937,908,1,0,0.0,0.046026633448672,0.04189331294704528,0.01267141058975424,0.01,159,16,137
cast19,rr,120,0.01,weighted,2,2934,908,1,0,0.0,0.04189331294704528,0.04189331294704528,0.01267141058975424,0.01,159,16,137
cast19,rr,120,0.01,active_judge,2,2925,908,1,0,0.0,0.0844303484650962,0.04189331294704528,0.01267141058975424,0.01,159,16,137
