collection,judge,budget_full_eq,eps,method,act,wrong,var_est,docs_labelled,docs_pilot,dup_frac,sampling,pilot_cost,bound
dl212223,llm,20,0.01,uniform,0.05333333333333334,0.0,0.4238120556115188,2203.88,1384.93,0.0,shared,full,t
dl212223,llm,20,0.01,weighted,0.44666666666666666,0.0,0.09630572632195927,2203.8866666666668,1384.93,0.0,shared,full,t
dl212223,llm,20,0.01,active_judge,0.15,0.0,0.31603553544586904,2203.65,1384.93,0.0,shared,full,t
dl212223,llm,20,0.01,strat_pilot,0.5033333333333333,0.0,0.09788709590418428,2205.91,1384.93,0.0,shared,full,t
dl212223,llm,20,0.01,weighted_cv,0.44666666666666666,0.0,0.0956190664481702,2204.7066666666665,1384.93,0.0,shared,full,t
dl212223,llm,20,0.01,active_cv,0.21666666666666667,0.0,0.2556322955684925,2203.7066666666665,1384.93,0.0,shared,full,t
dl212223,llm,20,0.01,weighted_cvl,0.53,0.0,0.0795130746129442,2207.0433333333335,1384.93,0.0,shared,full,t
dl212223,llm,20,0.02,uniform,0.11,0.0,0.40725259340643316,2209.903333333333,1387.94,0.0,shared,full,t
dl212223,llm,20,0.02,weighted,0.6166666666666667,0.0,0.09723265492772495,2210.9166666666665,1387.94,0.0,shared,full,t
dl212223,llm,20,0.02,active_judge,0.20333333333333334,0.0,0.31482106094283724,2210.0833333333335,1387.94,0.0,shared,full,t
dl212223,llm,20,0.02,strat_pilot,0.6033333333333334,0.0,0.09811103373327024,2210.52,1387.94,0.0,shared,full,t
dl212223,llm,20,0.02,weighted_cv,0.6433333333333333,0.0,0.09758996046893051,2209.3,1387.94,0.0,shared,full,t
dl212223,llm,20,0.02,active_cv,0.27666666666666667,0.0,0.2584550062938286,2209.9,1387.94,0.0,shared,full,t
dl212223,llm,20,0.02,weighted_cvl,0.7233333333333334,0.0,0.08023838224360501,2210.26,1387.94,0.0,shared,full,t
dl212223,llm,30,0.01,uniform,0.08,0.0033333333333333335,0.26482272030150533,2597.46,1385.9033333333334,0.0,shared,full,t
dl212223,llm,30,0.01,weighted,0.56,0.0,0.07071302402726867,2599.3433333333332,1385.9033333333334,0.0,shared,full,t
dl212223,llm,30,0.01,active_judge,0.21333333333333335,0.0,0.2064179329024865,2602.9533333333334,1385.9033333333334,0.0,shared,full,t
dl212223,llm,30,0.01,strat_pilot,0.5566666666666666,0.0,0.06990402635697414,2600.95,1385.9033333333334,0.0,shared,full,t
dl212223,llm,30,0.01,weighted_cv,0.5733333333333334,0.0,0.07052290777598728,2600.016666666667,1385.9033333333334,0.0,shared,full,t
dl212223,llm,30,0.01,active_cv,0.29333333333333333,0.0,0.16914098620218956,2601.4466666666667,1385.9033333333334,0.0,shared,full,t
dl212223,llm,30,0.01,weighted_cvl,0.62,0.0,0.05878130041754173,2602.5466666666666,1385.9033333333334,0.0,shared,full,t
dl212223,llm,30,0.02,uniform,0.17666666666666667,0.0,0.28954630357640887,2614.32,1388.8933333333334,0.0,shared,full,t
dl212223,llm,30,0.02,weighted,0.7533333333333333,0.0,0.07158633615786837,2614.9266666666667,1388.8933333333334,0.0,shared,full,t
dl212223,llm,30,0.02,active_judge,0.33,0.0,0.20800330619042426,2615.1666666666665,1388.8933333333334,0.0,shared,full,t
dl212223,llm,30,0.02,strat_pilot,0.7333333333333333,0.0,0.07186162624200812,2613.9533333333334,1388.8933333333334,0.0,shared,full,t
dl212223,llm,30,0.02,weighted_cv,0.74,0.0,0.07083271100849897,2616.66,1388.8933333333334,0.0,shared,full,t
dl212223,llm,30,0.02,active_cv,0.5166666666666667,0.0,0.17652654761481995,2610.95,1388.8933333333334,0.0,shared,full,t
dl212223,llm,30,0.02,weighted_cvl,0.8166666666666667,0.0,0.05939058281797512,2611.4666666666667,1388.8933333333334,0.0,shared,full,t
dl212223,llm,45,0.01,uniform,0.17333333333333334,0.0,0.20603206350323472,3224.3533333333335,1388.7633333333333,0.0,shared,full,t
dl212223,llm,45,0.01,weighted,0.7466666666666667,0.0,0.04830316527483081,3227.1833333333334,1388.7633333333333,0.0,shared,full,t
dl212223,llm,45,0.01,active_judge,0.4766666666666667,0.0,0.10630227269458895,3222.596666666667,1388.7633333333333,0.0,shared,full,t
dl212223,llm,45,0.01,strat_pilot,0.7366666666666667,0.0,0.048223539910584895,3225.27,1388.7633333333333,0.0,shared,full,t
dl212223,llm,45,0.01,weighted_cv,0.7566666666666667,0.0,0.048725075408167055,3221.4333333333334,1388.7633333333333,0.0,shared,full,t
dl212223,llm,45,0.01,active_cv,0.53,0.0,0.0893080178808458,3221.213333333333,1388.7633333333333,0.0,shared,full,t
dl212223,llm,45,0.01,weighted_cvl,0.7733333333333333,0.0,0.04186360632593179,3223.44,1388.7633333333333,0.0,shared,full,t
dl212223,llm,45,0.02,uniform,0.2866666666666667,0.0,0.2010599299872715,3206.556666666667,1388.5833333333333,0.0,shared,full,t
dl212223,llm,45,0.02,weighted,0.8566666666666667,0.0,0.04868628226161504,3203.653333333333,1388.5833333333333,0.0,shared,full,t
dl212223,llm,45,0.02,active_judge,0.62,0.0,0.10690068559193458,3202.5066666666667,1388.5833333333333,0.0,shared,full,t
dl212223,llm,45,0.02,strat_pilot,0.8566666666666667,0.0,0.04767487022531928,3205.056666666667,1388.5833333333333,0.0,shared,full,t
dl212223,llm,45,0.02,weighted_cv,0.86,0.0,0.04874193994289187,3203.8133333333335,1388.5833333333333,0.0,shared,full,t
dl212223,llm,45,0.02,active_cv,0.7,0.0,0.09346203732732009,3207.5266666666666,1388.5833333333333,0.0,shared,full,t
dl212223,llm,45,0.02,weighted_cvl,0.8633333333333333,0.0,0.042234550347864226,3208.32,1388.5833333333333,0.0,shared,full,t
dl212223,llm,60,0.01,uniform,0.2,0.0,0.15455475326361642,3828.17,1387.4933333333333,0.0,shared,full,t
dl212223,llm,60,0.01,weighted,0.78,0.0,0.03865996536393248,3825.86,1387.4933333333333,0.0,shared,full,t
dl212223,llm,60,0.01,active_judge,0.59,0.0,0.07023891773458348,3823.8433333333332,1387.4933333333333,0.0,shared,full,t
dl212223,llm,60,0.01,strat_pilot,0.7733333333333333,0.0,0.0389443041217855,3825.5666666666666,1387.4933333333333,0.0,shared,full,t
dl212223,llm,60,0.01,weighted_cv,0.78,0.0,0.039563623055932154,3827.9733333333334,1387.4933333333333,0.0,shared,full,t
dl212223,llm,60,0.01,active_cv,0.66,0.0,0.06283739911484597,3823.0233333333335,1387.4933333333333,0.0,shared,full,t
dl212223,llm,60,0.01,weighted_cvl,0.7933333333333333,0.0,0.035116992268136554,3824.7533333333336,1387.4933333333333,0.0,shared,full,t
dl212223,llm,60,0.02,uniform,0.44333333333333336,0.0,0.1549808373334616,3839.17,1388.5566666666666,0.0,shared,full,t
dl212223,llm,60,0.02,weighted,0.84,0.0,0.03913121304767615,3840.2,1388.5566666666666,0.0,shared,full,t
dl212223,llm,60,0.02,active_judge,0.7366666666666667,0.0,0.07114135432565928,3834.8766666666666,1388.5566666666666,0.0,shared,full,t
dl212223,llm,60,0.02,strat_pilot,0.8466666666666667,0.0,0.039185845173467,3834.3933333333334,1388.5566666666666,0.0,shared,full,t
dl212223,llm,60,0.02,weighted_cv,0.8466666666666667,0.0,0.03972674815486678,3837.9533333333334,1388.5566666666666,0.0,shared,full,t
dl212223,llm,60,0.02,active_cv,0.7866666666666666,0.0,0.06327666884349495,3835.0433333333335,1388.5566666666666,0.0,shared,full,t
dl212223,llm,60,0.02,weighted_cvl,0.8533333333333334,0.0,0.035358111306030275,3837.77,1388.5566666666666,0.0,shared,full,t
dl212223,llm,90,0.01,uniform,0.41333333333333333,0.0,0.10243254575489334,5041.36,1386.18,0.0,shared,full,t
dl212223,llm,90,0.01,weighted,0.81,0.0,0.02902542427288133,5038.083333333333,1386.18,0.0,shared,full,t
dl212223,llm,90,0.01,active_judge,0.79,0.0,0.03852008781941637,5017.266666666666,1386.18,0.0,shared,full,t
dl212223,llm,90,0.01,strat_pilot,0.8,0.0,0.028816721794052723,5037.52,1386.18,0.0,shared,full,t
dl212223,llm,90,0.01,weighted_cv,0.81,0.0,0.029665585129319907,5034.876666666667,1386.18,0.0,shared,full,t
dl212223,llm,90,0.01,active_cv,0.7733333333333333,0.0,0.036677928960919946,5017.75,1386.18,0.0,shared,full,t
dl212223,llm,90,0.01,weighted_cvl,0.8166666666666667,0.0,0.02744200049355366,5037.383333333333,1386.18,0.0,shared,full,t
dl212223,llm,90,0.02,uniform,0.58,0.0,0.10049798048192099,5048.95,1389.7666666666667,0.0,shared,full,t
dl212223,llm,90,0.02,weighted,0.88,0.0,0.02930273030328215,5047.003333333333,1389.7666666666667,0.0,shared,full,t
dl212223,llm,90,0.02,active_judge,0.8566666666666667,0.0,0.03788448829382767,5026.1466666666665,1389.7666666666667,0.0,shared,full,t
dl212223,llm,90,0.02,strat_pilot,0.8766666666666667,0.0,0.02930594422172542,5044.98,1389.7666666666667,0.0,shared,full,t
dl212223,llm,90,0.02,weighted_cv,0.8833333333333333,0.0,0.02990563488559503,5044.13,1389.7666666666667,0.0,shared,full,t
dl212223,llm,90,0.02,active_cv,0.88,0.0,0.036304907329923065,5028.076666666667,1389.7666666666667,0.0,shared,full,t
dl212223,llm,90,0.02,weighted_cvl,0.88,0.0,0.027661226113055465,5043.953333333333,1389.7666666666667,0.0,shared,full,t
