collection,judge,budget_full_eq,eps,method,draw,pilot,v_pilot,v_pilot_ref,slack_pilot,n_queries,cand
webis-touche2020,rr,5,0.01,weighted_cvl,16,757,0.03563357253684811,0.04483718239612601,0.07295134837356197,49,2
webis-touche2020,rr,5,0.01,uniform,17,767,0.09716530678317463,0.05640627195261039,0.0508033385316667,49,2
webis-touche2020,rr,5,0.01,uniform_nz,17,767,0.07436725275445036,0.05640627195261039,0.0508033385316667,49,2
webis-touche2020,rr,5,0.01,weighted,17,767,0.05640627195261039,0.05640627195261039,0.0508033385316667,49,2
webis-touche2020,rr,5,0.01,active_judge,17,767,0.14977936568818312,0.05640627195261039,0.0508033385316667,49,2
webis-touche2020,rr,5,0.01,strat_pilot,17,767,0.05661181643132831,0.05640627195261039,0.0508033385316667,49,2
webis-touche2020,rr,5,0.01,weighted_cv,17,767,0.049563562201765964,0.05640627195261039,0.0508033385316667,49,2
webis-touche2020,rr,5,0.01,active_cv,17,767,0.10168158820869015,0.05640627195261039,0.0508033385316667,49,2
webis-touche2020,rr,5,0.01,weighted_cvl,17,767,0.043610059570050305,0.05640627195261039,0.0508033385316667,49,2
webis-touche2020,rr,5,0.01,uniform,18,758,0.09876356161081322,0.07448427464363203,0.0922342954461748,49,2
webis-touche2020,rr,5,0.01,uniform_nz,18,758,0.08292915913242117,0.07448427464363203,0.0922342954461748,49,2
webis-touche2020,rr,5,0.01,weighted,18,758,0.07448427464363203,0.07448427464363203,0.0922342954461748,49,2
webis-touche2020,rr,5,0.01,active_judge,18,758,0.177104444722028,0.07448427464363203,0.0922342954461748,49,2
webis-touche2020,rr,5,0.01,strat_pilot,18,758,0.07537007894649832,0.07448427464363203,0.0922342954461748,49,2
webis-touche2020,rr,5,0.01,weighted_cv,18,758,0.0657004681708879,0.07448427464363203,0.0922342954461748,49,2
webis-touche2020,rr,5,0.01,active_cv,18,758,0.129540706524763,0.07448427464363203,0.0922342954461748,49,2
webis-touche2020,rr,5,0.01,weighted_cvl,18,758,0.05982510605752624,0.07448427464363203,0.0922342954461748,49,2
webis-touche2020,rr,5,0.01,uniform,19,765,0.07757960208048731,0.05001131581038918,0.05398904836133937,49,2
webis-touche2020,rr,5,0.01,uniform_nz,19,765,0.05832046931890198,0.05001131581038918,0.05398904836133937,49,2
webis-touche2020,rr,5,0.01,weighted,19,765,0.05001131581038918,0.05001131581038918,0.05398904836133937,49,2
webis-touche2020,rr,5,0.01,active_judge,19,765,0.1042908510844541,0.05001131581038918,0.05398904836133937,49,2
webis-touche2020,rr,5,0.01,strat_pilot,19,765,0.050295459847247724,0.05001131581038918,0.05398904836133937,49,2
webis-touche2020,rr,5,0.01,weighted_cv,19,765,0.04191682884053586,0.05001131581038918,0.05398904836133937,49,2
webis-touche2020,rr,5,0.01,active_cv,19,765,0.0769515600986268,0.05001131581038918,0.05398904836133937,49,2
webis-touche2020,rr,5,0.01,weighted_cvl,19,765,0.038967390619910246,0.05001131581038918,0.05398904836133937,49,2
webis-touche2020,rr,5,0.01,uniform,20,764,0.14704603796220067,0.045222411134403624,0.06032041888853034,49,2
webis-touche2020,rr,5,0.01,uniform_nz,20,764,0.06836202366023923,0.045222411134403624,0.06032041888853034,49,2
webis-touche2020,rr,5,0.01,weighted,20,764,0.045222411134403624,0.045222411134403624,0.06032041888853034,49,2
webis-touche2020,rr,5,0.01,active_judge,20,764,0.12566985981278878,0.045222411134403624,0.06032041888853034,49,2
webis-touche2020,rr,5,0.01,strat_pilot,20,764,0.04566106201434809,0.045222411134403624,0.06032041888853034,49,2
webis-touche2020,rr,5,0.01,weighted_cv,20,764,0.0352135082862443,0.045222411134403624,0.06032041888853034,49,2
webis-touche2020,rr,5,0.01,active_cv,20,764,0.06442265279347859,0.045222411134403624,0.06032041888853034,49,2
webis-touche2020,rr,5,0.01,weighted_cvl,20,764,0.03341071182963259,0.045222411134403624,0.06032041888853034,49,2
webis-touche2020,rr,5,0.01,uniform,21,756,0.08181870454709217,0.04580253250967181,0.04760955068037112,49,2
webis-touche2020,rr,5,0.01,uniform_nz,21,756,0.056047082646922305,0.04580253250967181,0.04760955068037112,49,2
webis-touche2020,rr,5,0.01,weighted,21,756,0.04580253250967181,0.04580253250967181,0.04760955068037112,49,2
webis-touche2020,rr,5,0.01,active_judge,21,756,0.10685319134090791,0.04580253250967181,0.04760955068037112,49,2
webis-touche2020,rr,5,0.01,strat_pilot,21,756,0.04605491078145113,0.04580253250967181,0.04760955068037112,49,2
webis-touche2020,rr,5,0.01,weighted_cv,21,756,0.040841918960295785,0.04580253250967181,0.04760955068037112,49,2
webis-touche2020,rr,5,0.01,active_cv,21,756,0.08526033861622487,0.04580253250967181,0.04760955068037112,49,2
webis-touche2020,rr,5,0.01,weighted_cvl,21,756,0.036036277024449524,0.04580253250967181,0.04760955068037112,49,2
webis-touche2020,rr,5,0.01,uniform,22,760,0.09532378101452994,0.05941546005849494,0.05708724737594705,49,2
webis-touche2020,rr,5,0.01,uniform_nz,22,760,0.08291100719559795,0.05941546005849494,0.05708724737594705,49,2
webis-touche2020,rr,5,0.01,weighted,22,760,0.05941546005849494,0.05941546005849494,0.05708724737594705,49,2
webis-touche2020,rr,5,0.01,active_judge,22,760,0.1457604935630107,0.05941546005849494,0.05708724737594705,49,2
webis-touche2020,rr,5,0.01,strat_pilot,22,760,0.05991572132608118,0.05941546005849494,0.05708724737594705,49,2
webis-touche2020,rr,5,0.01,weighted_cv,22,760,0.051363228026495955,0.05941546005849494,0.05708724737594705,49,2
webis-touche2020,rr,5,0.01,active_cv,22,760,0.09878027161512422,0.05941546005849494,0.05708724737594705,49,2
webis-touche2020,rr,5,0.01,weighted_cvl,22,760,0.046414142376742074,0.05941546005849494,0.05708724737594705,49,2
webis-touche2020,rr,5,0.01,uniform,23,759,0.1139405885351474,0.07772439432142624,0.061868133562451445,49,2
webis-touche2020,rr,5,0.01,uniform_nz,23,759,0.08616982529361421,0.07772439432142624,0.061868133562451445,49,2
webis-touche2020,rr,5,0.01,weighted,23,759,0.07772439432142624,0.07772439432142624,0.061868133562451445,49,2
webis-touche2020,rr,5,0.01,active_judge,23,759,0.15588364601753782,0.07772439432142624,0.061868133562451445,49,2
webis-touche2020,rr,5,0.01,strat_pilot,23,759,0.07832239299689575,0.07772439432142624,0.061868133562451445,49,2
webis-touche2020,rr,5,0.01,weighted_cv,23,759,0.06669747993373717,0.07772439432142624,0.061868133562451445,49,2
webis-touche2020,rr,5,0.01,active_cv,23,759,0.11813472128710337,0.07772439432142624,0.061868133562451445,49,2
webis-touche2020,rr,5,0.01,weighted_cvl,23,759,0.06224337325551421,0.07772439432142624,0.061868133562451445,49,2
webis-touche2020,rr,5,0.01,uniform,24,766,0.09027380274971475,0.054976552950129653,0.06403098046678944,49,2
webis-touche2020,rr,5,0.01,uniform_nz,24,766,0.06740836988380336,0.054976552950129653,0.06403098046678944,49,2
webis-touche2020,rr,5,0.01,weighted,24,766,0.054976552950129653,0.054976552950129653,0.06403098046678944,49,2
webis-touche2020,rr,5,0.01,active_judge,24,766,0.13285094813097637,0.054976552950129653,0.06403098046678944,49,2
webis-touche2020,rr,5,0.01,strat_pilot,24,766,0.05609823815964352,0.054976552950129653,0.06403098046678944,49,2
webis-touche2020,rr,5,0.01,weighted_cv,24,766,0.047699662504256196,0.054976552950129653,0.06403098046678944,49,2
webis-touche2020,rr,5,0.01,active_cv,24,766,0.10235205369309394,0.054976552950129653,0.06403098046678944,49,2
webis-touche2020,rr,5,0.01,weighted_cvl,24,766,0.043045873268934276,0.054976552950129653,0.06403098046678944,49,2
webis-touche2020,rr,5,0.01,uniform,25,767,0.09558749361566377,0.04966099727644583,0.06406824308750882,49,2
webis-touche2020,rr,5,0.01,uniform_nz,25,767,0.06742730411826185,0.04966099727644583,0.06406824308750882,49,2
webis-touche2020,rr,5,0.01,weighted,25,767,0.04966099727644583,0.04966099727644583,0.06406824308750882,49,2
webis-touche2020,rr,5,0.01,active_judge,25,767,0.1357866513661612,0.04966099727644583,0.06406824308750882,49,2
webis-touche2020,rr,5,0.01,strat_pilot,25,767,0.04979609956599697,0.04966099727644583,0.06406824308750882,49,2
webis-touche2020,rr,5,0.01,weighted_cv,25,767,0.04037353432274372,0.04966099727644583,0.06406824308750882,49,2
webis-touche2020,rr,5,0.01,active_cv,25,767,0.07155740969793871,0.04966099727644583,0.06406824308750882,49,2
webis-touche2020,rr,5,0.01,weighted_cvl,25,767,0.03513129985624869,0.04966099727644583,0.06406824308750882,49,2
webis-touche2020,rr,5,0.01,uniform,26,746,0.1131745207375966,0.05851707119269985,0.07173864561240048,49,2
webis-touche2020,rr,5,0.01,uniform_nz,26,746,0.08015511843098733,0.05851707119269985,0.07173864561240048,49,2
webis-touche2020,rr,5,0.01,weighted,26,746,0.05851707119269985,0.05851707119269985,0.07173864561240048,49,2
webis-touche2020,rr,5,0.01,active_judge,26,746,0.17271511792728855,0.05851707119269985,0.07173864561240048,49,2
webis-touche2020,rr,5,0.01,strat_pilot,26,746,0.0582091276049976,0.05851707119269985,0.07173864561240048,49,2
webis-touche2020,rr,5,0.01,weighted_cv,26,746,0.0527730419394544,0.05851707119269985,0.07173864561240048,49,2
webis-touche2020,rr,5,0.01,active_cv,26,746,0.12244573770522009,0.05851707119269985,0.07173864561240048,49,2
webis-touche2020,rr,5,0.01,weighted_cvl,26,746,0.04750182877861,0.05851707119269985,0.07173864561240048,49,2
webis-touche2020,rr,5,0.01,uniform,27,770,0.103683184407965,0.057337771284257065,0.06848662564645536,49,2
webis-touche2020,rr,5,0.01,uniform_nz,27,770,0.07543126990667237,0.057337771284257065,0.06848662564645536,49,2
webis-touche2020,rr,5,0.01,weighted,27,770,0.057337771284257065,0.057337771284257065,0.06848662564645536,49,2
webis-touche2020,rr,5,0.01,active_judge,27,770,0.16034331377341968,0.057337771284257065,0.06848662564645536,49,2
webis-touche2020,rr,5,0.01,strat_pilot,27,770,0.05715082443187127,0.057337771284257065,0.06848662564645536,49,2
webis-touche2020,rr,5,0.01,weighted_cv,27,770,0.04833354800472552,0.057337771284257065,0.06848662564645536,49,2
webis-touche2020,rr,5,0.01,active_cv,27,770,0.08922482781831709,0.057337771284257065,0.06848662564645536,49,2
webis-touche2020,rr,5,0.01,weighted_cvl,27,770,0.04360927899433982,0.057337771284257065,0.06848662564645536,49,2
webis-touche2020,rr,5,0.01,uniform,28,753,0.13857504300434872,0.04519830431525827,0.061532175613057974,49,2
webis-touche2020,rr,5,0.01,uniform_nz,28,753,0.0691050370403492,0.04519830431525827,0.061532175613057974,49,2
webis-touche2020,rr,5,0.01,weighted,28,753,0.04519830431525827,0.04519830431525827,0.061532175613057974,49,2
webis-touche2020,rr,5,0.01,active_judge,28,753,0.12439816509693698,0.04519830431525827,0.061532175613057974,49,2
webis-touche2020,rr,5,0.01,strat_pilot,28,753,0.04608204502959872,0.04519830431525827,0.061532175613057974,49,2
webis-touche2020,rr,5,0.01,weighted_cv,28,753,0.0353782155876771,0.04519830431525827,0.061532175613057974,49,2
webis-touche2020,rr,5,0.01,active_cv,28,753,0.07287615487688807,0.04519830431525827,0.061532175613057974,49,2
webis-touche2020,rr,5,0.01,weighted_cvl,28,753,0.03242055484535552,0.04519830431525827,0.061532175613057974,49,2
webis-touche2020,rr,5,0.01,uniform,29,757,0.15482379926737344,0.055461173785990414,0.06012769869735816,49,2
webis-touche2020,rr,5,0.01,uniform_nz,29,757,0.07955714788374837,0.055461173785990414,0.06012769869735816,49,2
webis-touche2020,rr,5,0.01,weighted,29,757,0.055461173785990414,0.055461173785990414,0.06012769869735816,49,2
webis-touche2020,rr,5,0.01,active_judge,29,757,0.15656995003074609,0.055461173785990414,0.06012769869735816,49,2
webis-touche2020,rr,5,0.01,strat_pilot,29,757,0.05682900624665131,0.055461173785990414,0.06012769869735816,49,2
webis-touche2020,rr,5,0.01,weighted_cv,29,757,0.040778098006628495,0.055461173785990414,0.06012769869735816,49,2
webis-touche2020,rr,5,0.01,active_cv,29,757,0.06058868342753385,0.055461173785990414,0.06012769869735816,49,2
webis-touche2020,rr,5,0.01,weighted_cvl,29,757,0.03749359021290792,0.055461173785990414,0.06012769869735816,49,2
