collection,judge,budget_full_eq,eps,method,draw,docs,pilot,act,wrong,regret,v_pilot,v_pilot_ref,slack_pilot,sb2_pilot,slack_true,n_queries,n_train,b,n_sampled,slack_xfit,slack_c0,sb2_c0,slack_c1,sb2_c1,v_pilot_c0,v_pilot_c1,v_pilot_ref_c0,v_pilot_ref_c1
neuclir_eng,rr,60,0.01,uniform,0,3249,710,0,0,0.0,0.2055904186198904,0.07398236531352499,0.019765946341091037,0.0017559357454754497,0.01,105,10,27,94,0.0075379752275364234,0.11578074003859345,0.017354307655359988,0.019765946341091037,0.0017559357454754497,0.2685227686490612,0.14265806859071967,0.10716889850736462,0.04079583211968535
neuclir_eng,rr,60,0.01,uniform_nz,0,3219,710,1,0,0.0,0.10062781633458999,0.07398236531352499,0.019765946341091037,0.0017559357454754497,0.01,105,10,27,94,0.0075379752275364234,0.11578074003859345,0.017354307655359988,0.019765946341091037,0.0017559357454754497,0.13280166318865522,0.06845396948052478,0.10716889850736462,0.04079583211968535
neuclir_eng,rr,60,0.01,weighted,0,3173,710,1,0,0.0,0.07398236531352499,0.07398236531352499,0.019765946341091037,0.0017559357454754497,0.01,105,10,27,94,0.0075379752275364234,0.11578074003859345,0.017354307655359988,0.019765946341091037,0.0017559357454754497,0.10716889850736462,0.04079583211968535,0.10716889850736462,0.04079583211968535
neuclir_eng,rr,60,0.01,active_judge,0,3196,710,1,0,0.0,0.2149649484818963,0.07398236531352499,0.019765946341091037,0.0017559357454754497,0.01,105,10,27,94,0.0075379752275364234,0.11578074003859345,0.017354307655359988,0.019765946341091037,0.0017559357454754497,0.3058875054696585,0.12404239149413405,0.10716889850736462,0.04079583211968535
neuclir_eng,rr,60,0.01,strat_pilot,0,3238,710,1,0,0.0,0.07375764354978721,0.07398236531352499,0.019765946341091037,0.0017559357454754497,0.01,105,10,27,94,0.0075379752275364234,0.11578074003859345,0.017354307655359988,0.019765946341091037,0.0017559357454754497,0.10620601312856826,0.041309273971006186,0.10716889850736462,0.04079583211968535
neuclir_eng,rr,60,0.01,weighted_cv,0,3283,710,1,0,0.0,0.09871138218250188,0.07398236531352499,0.019765946341091037,0.0017559357454754497,0.01,105,10,27,94,0.0075379752275364234,0.11578074003859345,0.017354307655359988,0.019765946341091037,0.0017559357454754497,0.13758712872056522,0.05983563564443852,0.10716889850736462,0.04079583211968535
neuclir_eng,rr,60,0.01,active_cv,0,3208,710,1,0,0.0,0.21913567782187454,0.07398236531352499,0.019765946341091037,0.0017559357454754497,0.01,105,10,27,94,0.0075379752275364234,0.11578074003859345,0.017354307655359988,0.019765946341091037,0.0017559357454754497,0.27711721273238077,0.1611541429113683,0.10716889850736462,0.04079583211968535
neuclir_eng,rr,60,0.01,weighted_cvl,0,3209,710,1,0,0.0,0.07086645980602575,0.07398236531352499,0.019765946341091037,0.0017559357454754497,0.01,105,10,27,94,0.0075379752275364234,0.11578074003859345,0.017354307655359988,0.019765946341091037,0.0017559357454754497,0.10183442455557812,0.03989849505647337,0.10716889850736462,0.04079583211968535
neuclir_eng,rr,60,0.01,uniform,1,3231,651,0,0,0.01884156021949379,0.2695107812978882,0.12455333798456773,0.025563864506962596,0.011127944137628104,-0.008841560219493791,105,10,27,94,-0.006827946142561272,0.11535955463311455,0.015475148737657976,0.025563864506962596,0.011127944137628104,0.151235926506273,0.3877856360895034,0.12174877214504806,0.12735790382408738
neuclir_eng,rr,60,0.01,uniform_nz,1,3160,651,0,0,0.01884156021949379,0.18666609181218807,0.12455333798456773,0.025563864506962596,0.011127944137628104,-0.008841560219493791,105,10,27,94,-0.006827946142561272,0.11535955463311455,0.015475148737657976,0.025563864506962596,0.011127944137628104,0.10566858677781277,0.2676635968465634,0.12174877214504806,0.12735790382408738
neuclir_eng,rr,60,0.01,weighted,1,3170,651,0,0,0.01884156021949379,0.12455333798456773,0.12455333798456773,0.025563864506962596,0.011127944137628104,-0.008841560219493791,105,10,27,94,-0.006827946142561272,0.11535955463311455,0.015475148737657976,0.025563864506962596,0.011127944137628104,0.12174877214504806,0.12735790382408738,0.12174877214504806,0.12735790382408738
