collection,judge,budget_full_eq,eps,method,act,wrong,var_est,docs_labelled,docs_pilot,dup_frac,sampling,pilot_cost,bound,act_iid,act_pilot_iid
neuclir_eng,inv,30,0.01,uniform,0.09666666666666666,0.006666666666666667,0.2191142049216917,2350.0666666666666,1415.96,0.0,shared,full,t,0.023333333333333334,0.07333333333333333
neuclir_eng,inv,30,0.01,uniform_nz,0.43666666666666665,0.0,0.06332942318492586,2348.15,1415.96,0.0,shared,full,t,0.16333333333333333,0.29
neuclir_eng,inv,30,0.01,weighted,0.7233333333333334,0.0,0.034408462820894915,2346.4766666666665,1415.96,0.0,shared,full,t,0.36666666666666664,0.5666666666666667
neuclir_eng,inv,30,0.01,active_judge,0.45666666666666667,0.0,0.0664364911584462,2344.8866666666668,1415.96,0.0,shared,full,t,0.19333333333333333,0.34
neuclir_eng,inv,30,0.01,strat_pilot,0.7266666666666667,0.0,0.03410577584650192,2346.9933333333333,1415.96,0.0,shared,full,t,0.36666666666666664,0.5833333333333334
neuclir_eng,inv,30,0.01,weighted_cv,0.6533333333333333,0.0,0.04107357064439792,2349.34,1415.96,0.0,shared,full,t,0.2833333333333333,0.48333333333333334
neuclir_eng,inv,30,0.01,active_cv,0.42,0.0,0.08064801065482165,2346.9766666666665,1415.96,0.0,shared,full,t,0.17,0.2966666666666667
neuclir_eng,inv,30,0.01,weighted_cvl,0.6866666666666666,0.0,0.03423472225457595,2344.9866666666667,1415.96,0.0,shared,full,t,0.38333333333333336,0.5466666666666666
neuclir_eng,inv,30,0.02,uniform,0.16,0.0033333333333333335,0.21194216681674685,2346.2033333333334,1412.6766666666667,0.0,shared,full,t,0.056666666666666664,0.12666666666666668
neuclir_eng,inv,30,0.02,uniform_nz,0.58,0.0033333333333333335,0.06246901065927319,2345.25,1412.6766666666667,0.0,shared,full,t,0.25333333333333335,0.47333333333333333
neuclir_eng,inv,30,0.02,weighted,0.77,0.0,0.03444598873272187,2344.1633333333334,1412.6766666666667,0.0,shared,full,t,0.53,0.72
neuclir_eng,inv,30,0.02,active_judge,0.5633333333333334,0.0,0.06744734954269,2342.786666666667,1412.6766666666667,0.0,shared,full,t,0.2966666666666667,0.47333333333333333
neuclir_eng,inv,30,0.02,strat_pilot,0.8,0.0,0.034221239384851936,2344.93,1412.6766666666667,0.0,shared,full,t,0.5266666666666666,0.6933333333333334
neuclir_eng,inv,30,0.02,weighted_cv,0.7733333333333333,0.0,0.04086373223538301,2345.7,1412.6766666666667,0.0,shared,full,t,0.47333333333333333,0.6666666666666666
neuclir_eng,inv,30,0.02,active_cv,0.53,0.0,0.07966340847948822,2341.3533333333335,1412.6766666666667,0.0,shared,full,t,0.25666666666666665,0.44666666666666666
neuclir_eng,inv,30,0.02,weighted_cvl,0.7866666666666666,0.0,0.03393824053057001,2340.14,1412.6766666666667,0.0,shared,full,t,0.5233333333333333,0.6866666666666666
