collection,judge,budget_full_eq,eps,method,draw,docs,pilot,act,wrong,regret,v_pilot,v_pilot_ref,slack_pilot,slack_true,n_queries,b,n_sampled
cast19,inv,200,0.01,uniform,0,6935,1005,1,0,0.0,0.47522986833251685,0.12940855967309237,0.03664280039830248,0.01,159,46,138
cast19,inv,200,0.01,uniform_nz,0,5382,1005,1,0,0.0,0.32671605015342625,0.12940855967309237,0.03664280039830248,0.01,159,46,138
cast19,inv,200,0.01,weighted,0,5381,1005,1,0,0.0,0.12940855967309237,0.12940855967309237,0.03664280039830248,0.01,159,46,138
cast19,inv,200,0.01,active_judge,0,5371,1005,1,0,0.0,0.26976198461351647,0.12940855967309237,0.03664280039830248,0.01,159,46,138
cast19,inv,200,0.01,strat_pilot,0,5381,1005,1,0,0.0,0.12946924237826624,0.12940855967309237,0.03664280039830248,0.01,159,46,138
cast19,inv,200,0.01,weighted_cv,0,5376,1005,1,0,0.0,0.1724907984520832,0.12940855967309237,0.03664280039830248,0.01,159,46,138
cast19,inv,200,0.01,active_cv,0,5369,1005,1,0,0.0,0.3581844231837347,0.12940855967309237,0.03664280039830248,0.01,159,46,138
cast19,inv,200,0.01,weighted_cvl,0,5381,1005,1,0,0.0,0.12940855967309237,0.12940855967309237,0.03664280039830248,0.01,159,46,138
cast19,inv,200,0.01,uniform,1,5420,943,0,0,0.008630292728056765,0.3286609345190469,0.04580332312795077,0.011788433890641098,0.0013697072719432348,159,34,135
cast19,inv,200,0.01,uniform_nz,1,4020,943,0,0,0.008630292728056765,0.17178787417098515,0.04580332312795077,0.011788433890641098,0.0013697072719432348,159,34,135
cast19,inv,200,0.01,weighted,1,4020,943,0,0,0.008630292728056765,0.04580332312795077,0.04580332312795077,0.011788433890641098,0.0013697072719432348,159,34,135
cast19,inv,200,0.01,active_judge,1,4009,943,0,0,0.008630292728056765,0.1490683814831349,0.04580332312795077,0.011788433890641098,0.0013697072719432348,159,34,135
cast19,inv,200,0.01,strat_pilot,1,4024,943,0,0,0.008630292728056765,0.04558089377304518,0.04580332312795077,0.011788433890641098,0.0013697072719432348,159,34,135
cast19,inv,200,0.01,weighted_cv,1,4021,943,0,0,0.008630292728056765,0.05624586610196884,0.04580332312795077,0.011788433890641098,0.0013697072719432348,159,34,135
cast19,inv,200,0.01,active_cv,1,4017,943,0,0,0.008630292728056765,0.16480244970101623,0.04580332312795077,0.011788433890641098,0.0013697072719432348,159,34,135
cast19,inv,200,0.01,weighted_cvl,1,4020,943,0,0,0.008630292728056765,0.04580332312795077,0.04580332312795077,0.011788433890641098,0.0013697072719432348,159,34,135
cast19,inv,200,0.01,uniform,2,6881,929,1,0,0.0,0.65545000380404,0.11406215082804856,0.01947406615161358,0.01,159,46,138
