collection,judge,budget_full_eq,eps,method,act,wrong,var_est,docs_labelled,docs_pilot,dup_frac,sampling,pilot_cost,bound
antique,llm,30,0.01,uniform,0.0,0.0,0.4044501114479392,1231.5666666666666,632.97,0.0,shared,full,bet
antique,llm,30,0.01,weighted,0.0,0.0,0.11118612854789821,1227.3233333333333,632.97,0.0,shared,full,bet
antique,llm,30,0.01,active_judge,0.0,0.0,0.31026573851063355,1227.62,632.97,0.0,shared,full,bet
antique,llm,30,0.01,strat_pilot,0.0,0.0,0.11021149706068262,1225.7833333333333,632.97,0.0,shared,full,bet
antique,llm,30,0.01,weighted_cv,0.0,0.0,0.07275094067246224,1228.9166666666667,632.97,0.0,shared,full,bet
antique,llm,30,0.01,active_cv,0.0,0.0,0.14162483713414828,1226.5466666666666,632.97,0.0,shared,full,bet
antique,llm,30,0.01,weighted_cvl,0.0,0.0,0.07787619432546018,1225.4966666666667,632.97,0.0,shared,full,bet
antique,llm,30,0.02,uniform,0.0,0.0,0.42206150065460585,1228.6166666666666,631.1666666666666,0.0,shared,full,bet
antique,llm,30,0.02,weighted,0.0,0.0,0.11161234463503097,1224.4666666666667,631.1666666666666,0.0,shared,full,bet
antique,llm,30,0.02,active_judge,0.0,0.0,0.3232944864728859,1223.27,631.1666666666666,0.0,shared,full,bet
antique,llm,30,0.02,strat_pilot,0.0,0.0,0.1132116118521642,1226.4866666666667,631.1666666666666,0.0,shared,full,bet
antique,llm,30,0.02,weighted_cv,0.0,0.0,0.07463324707321194,1224.04,631.1666666666666,0.0,shared,full,bet
antique,llm,30,0.02,active_cv,0.0,0.0,0.14500107139168517,1225.32,631.1666666666666,0.0,shared,full,bet
antique,llm,30,0.02,weighted_cvl,0.0,0.0,0.08088628767185305,1226.59,631.1666666666666,0.0,shared,full,bet
antique,llm,60,0.01,uniform,0.006666666666666667,0.0,0.24798636309209826,1854.8766666666668,633.9666666666667,0.0,shared,full,bet
antique,llm,60,0.01,weighted,0.0,0.0,0.06947916596702655,1849.3733333333332,633.9666666666667,0.0,shared,full,bet
antique,llm,60,0.01,active_judge,0.0,0.0,0.13172967218119125,1845.44,633.9666666666667,0.0,shared,full,bet
antique,llm,60,0.01,strat_pilot,0.013333333333333334,0.0,0.06871963442946537,1847.6566666666668,633.9666666666667,0.0,shared,full,bet
antique,llm,60,0.01,weighted_cv,0.0,0.0,0.05149114765048382,1847.5,633.9666666666667,0.0,shared,full,bet
antique,llm,60,0.01,active_cv,0.0,0.0,0.07466241313162353,1844.2933333333333,633.9666666666667,0.0,shared,full,bet
antique,llm,60,0.01,weighted_cvl,0.0,0.0,0.054969931553655586,1848.6033333333332,633.9666666666667,0.0,shared,full,bet
antique,llm,60,0.02,uniform,0.016666666666666666,0.0,0.2520857039639032,1824.1733333333334,630.9466666666667,0.0,shared,full,bet
antique,llm,60,0.02,weighted,0.02,0.0,0.07006583426870724,1817.5733333333333,630.9466666666667,0.0,shared,full,bet
antique,llm,60,0.02,active_judge,0.0,0.0,0.1363543439670332,1816.0033333333333,630.9466666666667,0.0,shared,full,bet
antique,llm,60,0.02,strat_pilot,0.02,0.0,0.06901674293978943,1817.0333333333333,630.9466666666667,0.0,shared,full,bet
antique,llm,60,0.02,weighted_cv,0.0,0.0,0.05209157240574912,1820.02,630.9466666666667,0.0,shared,full,bet
antique,llm,60,0.02,active_cv,0.0,0.0,0.0760375630561839,1816.1466666666668,630.9466666666667,0.0,shared,full,bet
antique,llm,60,0.02,weighted_cvl,0.0,0.0,0.053448697819364434,1817.2133333333334,630.9466666666667,0.0,shared,full,bet
antique,llm,90,0.01,uniform,0.08,0.0,0.1554186163819521,2425.7433333333333,633.0433333333333,0.0,shared,full,bet
antique,llm,90,0.01,weighted,0.27666666666666667,0.0,0.048092592934685915,2411.4966666666664,633.0433333333333,0.0,shared,full,bet
antique,llm,90,0.01,active_judge,0.0,0.0,0.06501470431886189,2403.173333333333,633.0433333333333,0.0,shared,full,bet
antique,llm,90,0.01,strat_pilot,0.29,0.0,0.04768875471121745,2415.6433333333334,633.0433333333333,0.0,shared,full,bet
antique,llm,90,0.01,weighted_cv,0.006666666666666667,0.0,0.04033789461734889,2413.693333333333,633.0433333333333,0.0,shared,full,bet
antique,llm,90,0.01,active_cv,0.0,0.0,0.046619272511337934,2402.463333333333,633.0433333333333,0.0,shared,full,bet
antique,llm,90,0.01,weighted_cvl,0.016666666666666666,0.0,0.0409868211492559,2414.5266666666666,633.0433333333333,0.0,shared,full,bet
antique,llm,90,0.02,uniform,0.15,0.0,0.16060026890736143,2418.3766666666666,630.04,0.0,shared,full,bet
antique,llm,90,0.02,weighted,0.3466666666666667,0.0,0.04805792775630391,2409.7733333333335,630.04,0.0,shared,full,bet
antique,llm,90,0.02,active_judge,0.0,0.0,0.06519538031429403,2398.2266666666665,630.04,0.0,shared,full,bet
antique,llm,90,0.02,strat_pilot,0.3566666666666667,0.0,0.047922140562550265,2405.8366666666666,630.04,0.0,shared,full,bet
antique,llm,90,0.02,weighted_cv,0.05333333333333334,0.0,0.040573223775608076,2407.6866666666665,630.04,0.0,shared,full,bet
antique,llm,90,0.02,active_cv,0.0,0.0,0.046516296041940436,2397.3533333333335,630.04,0.0,shared,full,bet
antique,llm,90,0.02,weighted_cvl,0.10666666666666667,0.0,0.041480286141895695,2405.3633333333332,630.04,0.0,shared,full,bet
antique,llm,120,0.01,uniform,0.29333333333333333,0.0,0.10660071702887788,3015.5733333333333,632.1,0.0,shared,full,bet
antique,llm,120,0.01,weighted,0.44666666666666666,0.0,0.037934376883982567,2978.0633333333335,632.1,0.0,shared,full,bet
antique,llm,120,0.01,active_judge,0.28,0.0,0.04290543744711039,2959.1033333333335,632.1,0.0,shared,full,bet
antique,llm,120,0.01,strat_pilot,0.4633333333333333,0.0,0.038047551169939395,2978.3733333333334,632.1,0.0,shared,full,bet
antique,llm,120,0.01,weighted_cv,0.06,0.0,0.0345965004063241,2980.46,632.1,0.0,shared,full,bet
antique,llm,120,0.01,active_cv,0.0033333333333333335,0.0,0.03577382898602101,2958.7,632.1,0.0,shared,full,bet
antique,llm,120,0.01,weighted_cvl,0.17333333333333334,0.0,0.035190442125591956,2980.133333333333,632.1,0.0,shared,full,bet
antique,llm,120,0.02,uniform,0.46,0.0,0.1069956967546505,3023.21,631.0933333333334,0.0,shared,full,bet
antique,llm,120,0.02,weighted,0.66,0.0,0.03762784737812551,2990.6233333333334,631.0933333333334,0.0,shared,full,bet
antique,llm,120,0.02,active_judge,0.3566666666666667,0.0,0.042498833204283146,2973.33,631.0933333333334,0.0,shared,full,bet
antique,llm,120,0.02,strat_pilot,0.6833333333333333,0.0,0.03750877164221149,2989.97,631.0933333333334,0.0,shared,full,bet
antique,llm,120,0.02,weighted_cv,0.22666666666666666,0.0,0.03438683281769375,2990.5066666666667,631.0933333333334,0.0,shared,full,bet
antique,llm,120,0.02,active_cv,0.02666666666666667,0.0,0.03555090621375079,2972.4766666666665,631.0933333333334,0.0,shared,full,bet
antique,llm,120,0.02,weighted_cvl,0.31333333333333335,0.0,0.03499827824567438,2992.2033333333334,631.0933333333334,0.0,shared,full,bet
antique,llm,150,0.01,uniform,0.53,0.0,0.08079559200569579,3590.7633333333333,633.21,0.0,shared,full,bet
antique,llm,150,0.01,weighted,0.88,0.0,0.03346970558531912,3490.9466666666667,633.21,0.0,shared,full,bet
antique,llm,150,0.01,active_judge,0.46,0.0,0.0347623321756322,3447.0066666666667,633.21,0.0,shared,full,bet
antique,llm,150,0.01,strat_pilot,0.8766666666666667,0.0,0.03349847246478819,3491.4366666666665,633.21,0.0,shared,full,bet
antique,llm,150,0.01,weighted_cv,0.18,0.0,0.032153578207861376,3490.943333333333,633.21,0.0,shared,full,bet
antique,llm,150,0.01,active_cv,0.15,0.0,0.0324816096237945,3446.3966666666665,633.21,0.0,shared,full,bet
antique,llm,150,0.01,weighted_cvl,0.30333333333333334,0.0,0.03222265830223272,3492.33,633.21,0.0,shared,full,bet
antique,llm,150,0.02,uniform,0.6833333333333333,0.0,0.07866741248903382,3640.0066666666667,628.0366666666666,0.0,shared,full,bet
antique,llm,150,0.02,weighted,0.93,0.0,0.033550359135125066,3548.86,628.0366666666666,0.0,shared,full,bet
antique,llm,150,0.02,active_judge,0.7333333333333333,0.0,0.03496587751013028,3502.95,628.0366666666666,0.0,shared,full,bet
antique,llm,150,0.02,strat_pilot,0.93,0.0,0.03358810920742199,3550.1766666666667,628.0366666666666,0.0,shared,full,bet
antique,llm,150,0.02,weighted_cv,0.55,0.0,0.032223933511557945,3550.1366666666668,628.0366666666666,0.0,shared,full,bet
antique,llm,150,0.02,active_cv,0.33666666666666667,0.0,0.03260450064395423,3501.0666666666666,628.0366666666666,0.0,shared,full,bet
antique,llm,150,0.02,weighted_cvl,0.6633333333333333,0.0,0.03237506935057348,3548.84,628.0366666666666,0.0,shared,full,bet
