collection,judge,budget_full_eq,eps,method,act,wrong,var_est,docs_labelled,docs_pilot,dup_frac,sampling,pilot_cost,bound
cast19,llm,20,0.01,uniform,0.02,0.0033333333333333335,0.3115813276126143,1468.3133333333333,973.29,0.0,shared,full,t
cast19,llm,20,0.01,weighted,0.11666666666666667,0.013333333333333334,0.07391042960723988,1466.5433333333333,973.29,0.0,shared,full,t
cast19,llm,20,0.01,active_judge,0.04,0.0,0.23214590217788905,1467.8066666666666,973.29,0.0,shared,full,t
cast19,llm,20,0.01,strat_pilot,0.13,0.0033333333333333335,0.07377840224225655,1467.89,973.29,0.0,shared,full,t
cast19,llm,20,0.01,weighted_cv,0.16333333333333333,0.0,0.049255047050251806,1468.8833333333334,973.29,0.0,shared,full,t
cast19,llm,20,0.01,active_cv,0.11666666666666667,0.0,0.12011376240406485,1468.4666666666667,973.29,0.0,shared,full,t
cast19,llm,20,0.01,weighted_cvl,0.18,0.0,0.04437756696363213,1466.2866666666666,973.29,0.0,shared,full,t
cast19,llm,20,0.02,uniform,0.06,0.0033333333333333335,0.2791361940534183,1470.7133333333334,977.8866666666667,0.0,shared,full,t
cast19,llm,20,0.02,weighted,0.17333333333333334,0.0,0.07037090018979862,1467.5233333333333,977.8866666666667,0.0,shared,full,t
cast19,llm,20,0.02,active_judge,0.06,0.0,0.2378080538354148,1466.7233333333334,977.8866666666667,0.0,shared,full,t
cast19,llm,20,0.02,strat_pilot,0.2,0.0,0.07246754156475203,1465.9033333333334,977.8866666666667,0.0,shared,full,t
cast19,llm,20,0.02,weighted_cv,0.30666666666666664,0.0,0.04738760030264447,1466.4933333333333,977.8866666666667,0.0,shared,full,t
cast19,llm,20,0.02,active_cv,0.12,0.0,0.13670556316564278,1467.1733333333334,977.8866666666667,0.0,shared,full,t
cast19,llm,20,0.02,weighted_cvl,0.3566666666666667,0.0,0.043135095453143715,1465.6,977.8866666666667,0.0,shared,full,t
