collection,judge,budget_full_eq,eps,method,draw,docs,pilot,act,wrong,regret,v_pilot,v_pilot_ref,slack_pilot,slack_true,n_queries,b,n_sampled
dl212223,llm,60,0.01,uniform,0,3916,1370,1,0,0.0,0.6197515777282488,0.11636657073788252,0.04148722927088118,0.01,211,14,182
dl212223,llm,60,0.01,uniform_nz,0,3846,1370,1,0,0.0,0.35521053989557716,0.11636657073788252,0.04148722927088118,0.01,211,14,182
dl212223,llm,60,0.01,weighted,0,3939,1370,1,0,0.0,0.11636657073788252,0.11636657073788252,0.04148722927088118,0.01,211,14,182
dl212223,llm,60,0.01,active_judge,0,3915,1370,1,0,0.0,0.4975346889826847,0.11636657073788252,0.04148722927088118,0.01,211,14,182
dl212223,llm,60,0.01,strat_pilot,0,3923,1370,1,0,0.0,0.11635553963335007,0.11636657073788252,0.04148722927088118,0.01,211,14,182
dl212223,llm,60,0.01,weighted_cv,0,3905,1370,1,0,0.0,0.10024744383281728,0.11636657073788252,0.04148722927088118,0.01,211,14,182
dl212223,llm,60,0.01,active_cv,0,3860,1370,1,0,0.0,0.2958601859509693,0.11636657073788252,0.04148722927088118,0.01,211,14,182
dl212223,llm,60,0.01,weighted_cvl,0,3925,1370,1,0,0.0,0.06869586215873932,0.11636657073788252,0.04148722927088118,0.01,211,14,182
dl212223,llm,60,0.01,uniform,1,4019,1453,0,0,0.0,1.1946219625146808,0.0946747489304941,0.08084828969814792,0.01,211,14,182
dl212223,llm,60,0.01,uniform_nz,1,4037,1453,1,0,0.0,0.7456777395164298,0.0946747489304941,0.08084828969814792,0.01,211,14,182
dl212223,llm,60,0.01,weighted,1,3944,1453,1,0,0.0,0.0946747489304941,0.0946747489304941,0.08084828969814792,0.01,211,14,182
dl212223,llm,60,0.01,active_judge,1,4028,1453,1,0,0.0,0.3757845929531782,0.0946747489304941,0.08084828969814792,0.01,211,14,182
dl212223,llm,60,0.01,strat_pilot,1,4046,1453,1,0,0.0,0.09469347930645058,0.0946747489304941,0.08084828969814792,0.01,211,14,182
dl212223,llm,60,0.01,weighted_cv,1,3997,1453,1,0,0.0,0.10912211190774768,0.0946747489304941,0.08084828969814792,0.01,211,14,182
dl212223,llm,60,0.01,active_cv,1,3975,1453,1,0,0.0,0.3910993118898404,0.0946747489304941,0.08084828969814792,0.01,211,14,182
dl212223,llm,60,0.01,weighted_cvl,1,3978,1453,1,0,0.0,0.10912211190774768,0.0946747489304941,0.08084828969814792,0.01,211,14,182
dl212223,llm,60,0.01,uniform,2,3898,1421,0,0,0.0,0.42406069497988214,0.10697008584554168,0.016551916623117814,0.01,211,14,182
dl212223,llm,60,0.01,uniform_nz,2,3959,1421,1,0,0.0,0.26154917421550483,0.10697008584554168,0.016551916623117814,0.01,211,14,182
dl212223,llm,60,0.01,weighted,2,3958,1421,1,0,0.0,0.10697008584554168,0.10697008584554168,0.016551916623117814,0.01,211,14,182
dl212223,llm,60,0.01,active_judge,2,3999,1421,1,0,0.0,0.3945896419615879,0.10697008584554168,0.016551916623117814,0.01,211,14,182
dl212223,llm,60,0.01,strat_pilot,2,3901,1421,1,0,0.0,0.10714941536419897,0.10697008584554168,0.016551916623117814,0.01,211,14,182
dl212223,llm,60,0.01,weighted_cv,2,4000,1421,1,0,0.0,0.10020943898135984,0.10697008584554168,0.016551916623117814,0.01,211,14,182
dl212223,llm,60,0.01,active_cv,2,3957,1421,1,0,0.0,0.30549541587623025,0.10697008584554168,0.016551916623117814,0.01,211,14,182
dl212223,llm,60,0.01,weighted_cvl,2,3951,1421,1,0,0.0,0.08209370030861254,0.10697008584554168,0.016551916623117814,0.01,211,14,182
dl212223,llm,60,0.01,uniform,3,3904,1352,1,0,0.0,0.1596582484881766,0.07347615527226459,0.0195482308156035,0.01,211,14,182
dl212223,llm,60,0.01,uniform_nz,3,3887,1352,1,0,0.0,0.08817988690111482,0.07347615527226459,0.0195482308156035,0.01,211,14,182
dl212223,llm,60,0.01,weighted,3,3872,1352,1,0,0.0,0.07347615527226459,0.07347615527226459,0.0195482308156035,0.01,211,14,182
dl212223,llm,60,0.01,active_judge,3,3910,1352,1,0,0.0,0.2725935747084006,0.07347615527226459,0.0195482308156035,0.01,211,14,182
dl212223,llm,60,0.01,strat_pilot,3,3878,1352,1,0,0.0,0.07394676619849103,0.07347615527226459,0.0195482308156035,0.01,211,14,182
dl212223,llm,60,0.01,weighted_cv,3,3917,1352,1,0,0.0,0.10098228007903595,0.07347615527226459,0.0195482308156035,0.01,211,14,182
dl212223,llm,60,0.01,active_cv,3,3915,1352,1,0,0.0,0.3434859195362045,0.07347615527226459,0.0195482308156035,0.01,211,14,182
dl212223,llm,60,0.01,weighted_cvl,3,3872,1352,1,0,0.0,0.06756005757221797,0.07347615527226459,0.0195482308156035,0.01,211,14,182
dl212223,llm,60,0.01,uniform,4,3866,1375,1,0,0.0,0.686900931329052,0.17395420437190234,0.08660297338901458,0.01,211,14,182
dl212223,llm,60,0.01,uniform_nz,4,3918,1375,1,0,0.0,0.38855900521492676,0.17395420437190234,0.08660297338901458,0.01,211,14,182
dl212223,llm,60,0.01,weighted,4,3940,1375,1,0,0.0,0.17395420437190234,0.17395420437190234,0.08660297338901458,0.01,211,14,182
dl212223,llm,60,0.01,active_judge,4,3971,1375,1,0,0.0,0.5713510408386682,0.17395420437190234,0.08660297338901458,0.01,211,14,182
dl212223,llm,60,0.01,strat_pilot,4,3930,1375,1,0,0.0,0.17385320618163555,0.17395420437190234,0.08660297338901458,0.01,211,14,182
dl212223,llm,60,0.01,weighted_cv,4,3902,1375,1,0,0.0,0.13324908946923458,0.17395420437190234,0.08660297338901458,0.01,211,14,182
dl212223,llm,60,0.01,active_cv,4,3928,1375,1,0,0.0,0.3618806028890112,0.17395420437190234,0.08660297338901458,0.01,211,14,182
dl212223,llm,60,0.01,weighted_cvl,4,3902,1375,1,0,0.0,0.1425718879882671,0.17395420437190234,0.08660297338901458,0.01,211,14,182
dl212223,llm,60,0.01,uniform,5,3965,1349,0,0,0.0,0.2704831217281166,0.11125224046602214,0.07871682470717821,0.01,211,14,182
dl212223,llm,60,0.01,uniform_nz,5,3966,1349,1,0,0.0,0.16686093774811722,0.11125224046602214,0.07871682470717821,0.01,211,14,182
dl212223,llm,60,0.01,weighted,5,3942,1349,1,0,0.0,0.11125224046602214,0.11125224046602214,0.07871682470717821,0.01,211,14,182
dl212223,llm,60,0.01,active_judge,5,3936,1349,1,0,0.0,0.46049994407221984,0.11125224046602214,0.07871682470717821,0.01,211,14,182
dl212223,llm,60,0.01,strat_pilot,5,3981,1349,1,0,0.0,0.1105778547788899,0.11125224046602214,0.07871682470717821,0.01,211,14,182
dl212223,llm,60,0.01,weighted_cv,5,3895,1349,1,0,0.0,0.10343512091023807,0.11125224046602214,0.07871682470717821,0.01,211,14,182
dl212223,llm,60,0.01,active_cv,5,3850,1349,1,0,0.0,0.3989611214356635,0.11125224046602214,0.07871682470717821,0.01,211,14,182
dl212223,llm,60,0.01,weighted_cvl,5,3918,1349,1,0,0.0,0.05897583255547432,0.11125224046602214,0.07871682470717821,0.01,211,14,182
dl212223,llm,60,0.01,uniform,6,3936,1390,0,0,0.0,0.22711995405930102,0.07951748309299105,0.023744672211323162,0.01,211,14,182
dl212223,llm,60,0.01,uniform_nz,6,3890,1390,0,0,0.0,0.12525857878957547,0.07951748309299105,0.023744672211323162,0.01,211,14,182
dl212223,llm,60,0.01,weighted,6,3894,1390,1,0,0.0,0.07951748309299105,0.07951748309299105,0.023744672211323162,0.01,211,14,182
dl212223,llm,60,0.01,active_judge,6,3880,1390,0,0,0.0,0.2958883074118915,0.07951748309299105,0.023744672211323162,0.01,211,14,182
dl212223,llm,60,0.01,strat_pilot,6,3923,1390,1,0,0.0,0.07974461468072629,0.07951748309299105,0.023744672211323162,0.01,211,14,182
dl212223,llm,60,0.01,weighted_cv,6,3931,1390,1,0,0.0,0.07290996533548874,0.07951748309299105,0.023744672211323162,0.01,211,14,182
dl212223,llm,60,0.01,active_cv,6,3960,1390,1,0,0.0,0.23148425864331976,0.07951748309299105,0.023744672211323162,0.01,211,14,182
dl212223,llm,60,0.01,weighted_cvl,6,3985,1390,1,0,0.0,0.043964982212191965,0.07951748309299105,0.023744672211323162,0.01,211,14,182
dl212223,llm,60,0.01,uniform,7,3950,1390,0,0,0.0,1.0534982383648706,0.08482831753661565,0.0673399707968714,0.01,211,14,182
dl212223,llm,60,0.01,uniform_nz,7,3974,1390,1,0,0.0,0.5931044795376861,0.08482831753661565,0.0673399707968714,0.01,211,14,182
dl212223,llm,60,0.01,weighted,7,3876,1390,1,0,0.0,0.08482831753661565,0.08482831753661565,0.0673399707968714,0.01,211,14,182
dl212223,llm,60,0.01,active_judge,7,3913,1390,1,0,0.0,0.42033202968403255,0.08482831753661565,0.0673399707968714,0.01,211,14,182
dl212223,llm,60,0.01,strat_pilot,7,3938,1390,1,0,0.0,0.08536367818454546,0.08482831753661565,0.0673399707968714,0.01,211,14,182
dl212223,llm,60,0.01,weighted_cv,7,3966,1390,1,0,0.0,0.11273416152529406,0.08482831753661565,0.0673399707968714,0.01,211,14,182
dl212223,llm,60,0.01,active_cv,7,3910,1390,1,0,0.0,0.4490904174172055,0.08482831753661565,0.0673399707968714,0.01,211,14,182
dl212223,llm,60,0.01,weighted_cvl,7,3847,1390,1,0,0.0,0.11273416152529406,0.08482831753661565,0.0673399707968714,0.01,211,14,182
dl212223,llm,60,0.01,uniform,8,3906,1324,1,0,0.0,0.33936504892342373,0.12351515893940254,0.03719912006470669,0.01,211,14,182
dl212223,llm,60,0.01,uniform_nz,8,3908,1324,1,0,0.0,0.19184272501760527,0.12351515893940254,0.03719912006470669,0.01,211,14,182
dl212223,llm,60,0.01,weighted,8,3934,1324,1,0,0.0,0.12351515893940254,0.12351515893940254,0.03719912006470669,0.01,211,14,182
dl212223,llm,60,0.01,active_judge,8,3851,1324,1,0,0.0,0.47706884154328966,0.12351515893940254,0.03719912006470669,0.01,211,14,182
dl212223,llm,60,0.01,strat_pilot,8,3880,1324,1,0,0.0,0.12363930802465015,0.12351515893940254,0.03719912006470669,0.01,211,14,182
dl212223,llm,60,0.01,weighted_cv,8,3829,1324,1,0,0.0,0.09508877080468696,0.12351515893940254,0.03719912006470669,0.01,211,14,182
dl212223,llm,60,0.01,active_cv,8,3862,1324,1,0,0.0,0.24071124239719593,0.12351515893940254,0.03719912006470669,0.01,211,14,182
dl212223,llm,60,0.01,weighted_cvl,8,3819,1324,1,0,0.0,0.05936511226801426,0.12351515893940254,0.03719912006470669,0.01,211,14,182
dl212223,llm,60,0.01,uniform,9,3907,1364,0,0,0.0,1.0589174515646638,0.0627929653028753,0.07738242014662124,0.01,211,14,182
dl212223,llm,60,0.01,uniform_nz,9,3851,1364,1,0,0.0,0.6048867192937532,0.0627929653028753,0.07738242014662124,0.01,211,14,182
dl212223,llm,60,0.01,weighted,9,3955,1364,1,0,0.0,0.0627929653028753,0.0627929653028753,0.07738242014662124,0.01,211,14,182
dl212223,llm,60,0.01,active_judge,9,3887,1364,0,0,0.0,0.26770263810956135,0.0627929653028753,0.07738242014662124,0.01,211,14,182
dl212223,llm,60,0.01,strat_pilot,9,3919,1364,1,0,0.0,0.06285472603134253,0.0627929653028753,0.07738242014662124,0.01,211,14,182
dl212223,llm,60,0.01,weighted_cv,9,3843,1364,1,0,0.0,0.09889843306840963,0.0627929653028753,0.07738242014662124,0.01,211,14,182
dl212223,llm,60,0.01,active_cv,9,3937,1364,0,0,0.0,0.32182656908681534,0.0627929653028753,0.07738242014662124,0.01,211,14,182
dl212223,llm,60,0.01,weighted_cvl,9,3932,1364,1,0,0.0,0.09889843306840963,0.0627929653028753,0.07738242014662124,0.01,211,14,182
dl212223,llm,60,0.01,uniform,10,3927,1395,0,0,0.0,1.0959612800555134,0.12374045696516538,0.08525692885690518,0.01,211,14,182
dl212223,llm,60,0.01,uniform_nz,10,3904,1395,1,0,0.0,0.622025451105257,0.12374045696516538,0.08525692885690518,0.01,211,14,182
dl212223,llm,60,0.01,weighted,10,3967,1395,1,0,0.0,0.12374045696516538,0.12374045696516538,0.08525692885690518,0.01,211,14,182
dl212223,llm,60,0.01,active_judge,10,3894,1395,1,0,0.0,0.5315869823399041,0.12374045696516538,0.08525692885690518,0.01,211,14,182
dl212223,llm,60,0.01,strat_pilot,10,3920,1395,1,0,0.0,0.12381288612073935,0.12374045696516538,0.08525692885690518,0.01,211,14,182
dl212223,llm,60,0.01,weighted_cv,10,3984,1395,1,0,0.0,0.11788408325175297,0.12374045696516538,0.08525692885690518,0.01,211,14,182
dl212223,llm,60,0.01,active_cv,10,3934,1395,1,0,0.0,0.3746137906423903,0.12374045696516538,0.08525692885690518,0.01,211,14,182
dl212223,llm,60,0.01,weighted_cvl,10,3885,1395,1,0,0.0,0.09187458559042047,0.12374045696516538,0.08525692885690518,0.01,211,14,182
dl212223,llm,60,0.01,uniform,11,3892,1325,1,0,0.0,0.39220923501424343,0.10355631602305104,0.0534267072821387,0.01,211,14,182
dl212223,llm,60,0.01,uniform_nz,11,3774,1325,0,0,0.0,0.25012249222977834,0.10355631602305104,0.0534267072821387,0.01,211,14,182
dl212223,llm,60,0.01,weighted,11,3885,1325,1,0,0.0,0.10355631602305104,0.10355631602305104,0.0534267072821387,0.01,211,14,182
dl212223,llm,60,0.01,active_judge,11,3845,1325,1,0,0.0,0.5330559934126067,0.10355631602305104,0.0534267072821387,0.01,211,14,182
dl212223,llm,60,0.01,strat_pilot,11,3843,1325,1,0,0.0,0.10360658499808144,0.10355631602305104,0.0534267072821387,0.01,211,14,182
dl212223,llm,60,0.01,weighted_cv,11,3933,1325,1,0,0.0,0.11649497619901625,0.10355631602305104,0.0534267072821387,0.01,211,14,182
dl212223,llm,60,0.01,active_cv,11,3806,1325,1,0,0.0,0.4592486438986464,0.10355631602305104,0.0534267072821387,0.01,211,14,182
dl212223,llm,60,0.01,weighted_cvl,11,3885,1325,1,0,0.0,0.07182519028570215,0.10355631602305104,0.0534267072821387,0.01,211,14,182
dl212223,llm,60,0.01,uniform,12,3912,1362,0,0,0.04663238335621689,0.6304856111658732,0.07721067070705268,0.005732068341899754,-0.03663238335621689,211,14,182
dl212223,llm,60,0.01,uniform_nz,12,3928,1362,0,0,0.04663238335621689,0.22260817980700104,0.07721067070705268,0.005732068341899754,-0.03663238335621689,211,14,182
dl212223,llm,60,0.01,weighted,12,3947,1362,0,0,0.04663238335621689,0.07721067070705268,0.07721067070705268,0.005732068341899754,-0.03663238335621689,211,14,182
dl212223,llm,60,0.01,active_judge,12,3965,1362,0,0,0.04663238335621689,0.3568813656998101,0.07721067070705268,0.005732068341899754,-0.03663238335621689,211,14,182
dl212223,llm,60,0.01,strat_pilot,12,3897,1362,0,0,0.04663238335621689,0.07728142880098583,0.07721067070705268,0.005732068341899754,-0.03663238335621689,211,14,182
dl212223,llm,60,0.01,weighted_cv,12,3955,1362,0,0,0.04663238335621689,0.054686306249394225,0.07721067070705268,0.005732068341899754,-0.03663238335621689,211,14,182
dl212223,llm,60,0.01,active_cv,12,3912,1362,0,0,0.04663238335621689,0.19693843148340476,0.07721067070705268,0.005732068341899754,-0.03663238335621689,211,14,182
dl212223,llm,60,0.01,weighted_cvl,12,3929,1362,0,0,0.04663238335621689,0.05889602325811101,0.07721067070705268,0.005732068341899754,-0.03663238335621689,211,14,182
dl212223,llm,60,0.01,uniform,13,3833,1301,0,0,0.0,1.4006751765802437,0.10776184446920514,0.09877866760214653,0.01,211,14,182
dl212223,llm,60,0.01,uniform_nz,13,3879,1301,1,0,0.0,0.8419372686482415,0.10776184446920514,0.09877866760214653,0.01,211,14,182
dl212223,llm,60,0.01,weighted,13,3862,1301,1,0,0.0,0.10776184446920514,0.10776184446920514,0.09877866760214653,0.01,211,14,182
dl212223,llm,60,0.01,active_judge,13,3863,1301,1,0,0.0,0.3545665702875302,0.10776184446920514,0.09877866760214653,0.01,211,14,182
dl212223,llm,60,0.01,strat_pilot,13,3892,1301,1,0,0.0,0.10774276875866833,0.10776184446920514,0.09877866760214653,0.01,211,14,182
dl212223,llm,60,0.01,weighted_cv,13,3831,1301,1,0,0.0,0.09182111762324383,0.10776184446920514,0.09877866760214653,0.01,211,14,182
dl212223,llm,60,0.01,active_cv,13,3874,1301,1,0,0.0,0.20116962169978678,0.10776184446920514,0.09877866760214653,0.01,211,14,182
dl212223,llm,60,0.01,weighted_cvl,13,3838,1301,1,0,0.0,0.08986950877743174,0.10776184446920514,0.09877866760214653,0.01,211,14,182
dl212223,llm,60,0.01,uniform,14,3879,1309,0,0,0.0,0.23765853878205814,0.09318606324821012,0.035180570099199795,0.01,211,14,182
dl212223,llm,60,0.01,uniform_nz,14,3879,1309,0,0,0.0,0.1531058641733805,0.09318606324821012,0.035180570099199795,0.01,211,14,182
dl212223,llm,60,0.01,weighted,14,3869,1309,1,0,0.0,0.09318606324821012,0.09318606324821012,0.035180570099199795,0.01,211,14,182
dl212223,llm,60,0.01,active_judge,14,3828,1309,0,0,0.0,0.5100105263737148,0.09318606324821012,0.035180570099199795,0.01,211,14,182
dl212223,llm,60,0.01,strat_pilot,14,3808,1309,1,0,0.0,0.09319102500825634,0.09318606324821012,0.035180570099199795,0.01,211,14,182
dl212223,llm,60,0.01,weighted_cv,14,3880,1309,1,0,0.0,0.11612104220687683,0.09318606324821012,0.035180570099199795,0.01,211,14,182
dl212223,llm,60,0.01,active_cv,14,3868,1309,1,0,0.0,0.45012371147457236,0.09318606324821012,0.035180570099199795,0.01,211,14,182
dl212223,llm,60,0.01,weighted_cvl,14,3821,1309,1,0,0.0,0.060426945807991336,0.09318606324821012,0.035180570099199795,0.01,211,14,182
dl212223,llm,60,0.01,uniform,15,4033,1426,1,0,0.0,0.3388274828269135,0.12690624519251809,0.051138103236383625,0.01,211,14,182
dl212223,llm,60,0.01,uniform_nz,15,4013,1426,1,0,0.0,0.20709737306202572,0.12690624519251809,0.051138103236383625,0.01,211,14,182
dl212223,llm,60,0.01,weighted,15,3972,1426,1,0,0.0,0.12690624519251809,0.12690624519251809,0.051138103236383625,0.01,211,14,182
dl212223,llm,60,0.01,active_judge,15,3977,1426,1,0,0.0,0.35155052548228527,0.12690624519251809,0.051138103236383625,0.01,211,14,182
dl212223,llm,60,0.01,strat_pilot,15,3995,1426,1,0,0.0,0.1270465811993327,0.12690624519251809,0.051138103236383625,0.01,211,14,182
dl212223,llm,60,0.01,weighted_cv,15,3997,1426,1,0,0.0,0.08678844973267748,0.12690624519251809,0.051138103236383625,0.01,211,14,182
dl212223,llm,60,0.01,active_cv,15,3934,1426,1,0,0.0,0.28132315795501917,0.12690624519251809,0.051138103236383625,0.01,211,14,182
dl212223,llm,60,0.01,weighted_cvl,15,3997,1426,1,0,0.0,0.05529581943199715,0.12690624519251809,0.051138103236383625,0.01,211,14,182
dl212223,llm,60,0.01,uniform,16,3965,1365,0,0,0.0,0.2080306566828535,0.07896348175736506,0.017989051591464203,0.01,211,14,182
dl212223,llm,60,0.01,uniform_nz,16,3891,1365,0,0,0.0,0.10855309459010228,0.07896348175736506,0.017989051591464203,0.01,211,14,182
dl212223,llm,60,0.01,weighted,16,3901,1365,1,0,0.0,0.07896348175736506,0.07896348175736506,0.017989051591464203,0.01,211,14,182
dl212223,llm,60,0.01,active_judge,16,3894,1365,0,0,0.0,0.2528369856239827,0.07896348175736506,0.017989051591464203,0.01,211,14,182
dl212223,llm,60,0.01,strat_pilot,16,3928,1365,1,0,0.0,0.07931699101999486,0.07896348175736506,0.017989051591464203,0.01,211,14,182
dl212223,llm,60,0.01,weighted_cv,16,3908,1365,1,0,0.0,0.08977014732472723,0.07896348175736506,0.017989051591464203,0.01,211,14,182
dl212223,llm,60,0.01,active_cv,16,3856,1365,1,0,0.0,0.3275975697928313,0.07896348175736506,0.017989051591464203,0.01,211,14,182
dl212223,llm,60,0.01,weighted_cvl,16,3959,1365,1,0,0.0,0.05172482615246162,0.07896348175736506,0.017989051591464203,0.01,211,14,182
dl212223,llm,60,0.01,uniform,17,3945,1450,0,0,0.0,0.346302716450544,0.0975356772366295,0.056249925596044664,0.01,211,14,182
dl212223,llm,60,0.01,uniform_nz,17,3994,1450,0,0,0.0,0.22739267067112906,0.0975356772366295,0.056249925596044664,0.01,211,14,182
dl212223,llm,60,0.01,weighted,17,4006,1450,1,0,0.0,0.0975356772366295,0.0975356772366295,0.056249925596044664,0.01,211,14,182
