collection,judge,budget_full_eq,eps,method,draw,docs,pilot,act,wrong,regret,v_pilot,v_pilot_ref,slack_pilot,slack_true,n_queries,b,n_sampled
cast19,inv,15,0.01,uniform,0,1494,1005,0,0,0.0,0.47522986833251685,0.12940855967309237,0.03664280039830248,0.01,159,4,119
cast19,inv,15,0.01,uniform_nz,0,1468,1005,0,0,0.0,0.32671605015342625,0.12940855967309237,0.03664280039830248,0.01,159,4,119
cast19,inv,15,0.01,weighted,0,1459,1005,0,0,0.0,0.12940855967309237,0.12940855967309237,0.03664280039830248,0.01,159,4,119
cast19,inv,15,0.01,active_judge,0,1478,1005,0,0,0.0,0.26976198461351647,0.12940855967309237,0.03664280039830248,0.01,159,4,119
cast19,inv,15,0.01,strat_pilot,0,1472,1005,0,0,0.0,0.12946924237826624,0.12940855967309237,0.03664280039830248,0.01,159,4,119
cast19,inv,15,0.01,weighted_cv,0,1495,1005,0,0,0.0,0.1724907984520832,0.12940855967309237,0.03664280039830248,0.01,159,4,119
cast19,inv,15,0.01,active_cv,0,1487,1005,0,0,0.0,0.3581844231837347,0.12940855967309237,0.03664280039830248,0.01,159,4,119
cast19,inv,15,0.01,weighted_cvl,0,1480,1005,0,0,0.0,0.12940855967309237,0.12940855967309237,0.03664280039830248,0.01,159,4,119
cast19,inv,15,0.01,uniform,1,1285,935,0,0,0.001618332309391013,0.134547955036469,0.044275727504916124,0.02266824214906056,0.008381667690608987,159,4,86
cast19,inv,15,0.01,uniform_nz,1,1274,935,0,0,0.001618332309391013,0.05478377471627503,0.044275727504916124,0.02266824214906056,0.008381667690608987,159,4,86
cast19,inv,15,0.01,weighted,1,1277,935,0,0,0.001618332309391013,0.044275727504916124,0.044275727504916124,0.02266824214906056,0.008381667690608987,159,4,86
cast19,inv,15,0.01,active_judge,1,1285,935,0,0,0.001618332309391013,0.11277372671710076,0.044275727504916124,0.02266824214906056,0.008381667690608987,159,4,86
cast19,inv,15,0.01,strat_pilot,1,1245,935,0,0,0.001618332309391013,0.04415071259380049,0.044275727504916124,0.02266824214906056,0.008381667690608987,159,4,86
cast19,inv,15,0.01,weighted_cv,1,1284,935,0,0,0.001618332309391013,0.04970321866674737,0.044275727504916124,0.02266824214906056,0.008381667690608987,159,4,86
cast19,inv,15,0.01,active_cv,1,1260,935,0,0,0.001618332309391013,0.11699713266828633,0.044275727504916124,0.02266824214906056,0.008381667690608987,159,4,86
cast19,inv,15,0.01,weighted_cvl,1,1265,935,0,0,0.001618332309391013,0.04444791879161846,0.044275727504916124,0.02266824214906056,0.008381667690608987,159,4,86
cast19,inv,15,0.01,uniform,2,1295,951,0,0,0.0,0.730054489673025,0.07581764372451588,0.021871622959084264,0.01,159,4,86
cast19,inv,15,0.01,uniform_nz,2,1317,951,0,0,0.0,0.4095694185471765,0.07581764372451588,0.021871622959084264,0.01,159,4,86
cast19,inv,15,0.01,weighted,2,1297,951,0,0,0.0,0.07581764372451588,0.07581764372451588,0.021871622959084264,0.01,159,4,86
cast19,inv,15,0.01,active_judge,2,1309,951,0,0,0.0,0.17907313597872654,0.07581764372451588,0.021871622959084264,0.01,159,4,86
cast19,inv,15,0.01,strat_pilot,2,1316,951,0,0,0.0,0.07580854095499,0.07581764372451588,0.021871622959084264,0.01,159,4,86
cast19,inv,15,0.01,weighted_cv,2,1281,951,0,0,0.0,0.08906293244856199,0.07581764372451588,0.021871622959084264,0.01,159,4,86
cast19,inv,15,0.01,active_cv,2,1284,951,0,0,0.0,0.20161702264105638,0.07581764372451588,0.021871622959084264,0.01,159,4,86
cast19,inv,15,0.01,weighted_cvl,2,1289,951,0,0,0.0,0.07581764372451588,0.07581764372451588,0.021871622959084264,0.01,159,4,86
cast19,inv,15,0.01,uniform,3,1289,951,0,0,0.012124610687700876,0.10074899599675038,0.0414266998458512,0.03280239952685772,-0.002124610687700876,159,4,86
cast19,inv,15,0.01,uniform_nz,3,1288,951,0,0,0.012124610687700876,0.04817628237858591,0.0414266998458512,0.03280239952685772,-0.002124610687700876,159,4,86
cast19,inv,15,0.01,weighted,3,1268,951,0,0,0.012124610687700876,0.0414266998458512,0.0414266998458512,0.03280239952685772,-0.002124610687700876,159,4,86
