collection,judge,budget_full_eq,eps,method,act,wrong,var_est,docs_labelled,docs_pilot,dup_frac,sampling,pilot_cost,bound,act_iid,act_pilot_iid
webis-touche2020,rr,10,0.01,uniform,0.8366666666666667,0.0,0.05082668023452168,1031.1366666666668,758.6466666666666,0.0,shared,full,t,0.3233333333333333,0.7833333333333333
webis-touche2020,rr,10,0.01,uniform_nz,0.9333333333333333,0.0,0.0354306054980948,1029.67,758.6466666666666,0.0,shared,full,t,0.4633333333333333,0.8933333333333333
webis-touche2020,rr,10,0.01,weighted,0.98,0.0,0.02880854717081647,1030.2333333333333,758.6466666666666,0.0,shared,full,t,0.6666666666666666,0.9666666666666667
webis-touche2020,rr,10,0.01,active_judge,0.9366666666666666,0.0,0.05268596346257482,1029.1366666666668,758.6466666666666,0.0,shared,full,t,0.35333333333333333,0.8933333333333333
webis-touche2020,rr,10,0.01,strat_pilot,0.99,0.0,0.029159929905300603,1030.56,758.6466666666666,0.0,shared,full,t,0.67,0.9733333333333334
webis-touche2020,rr,10,0.01,weighted_cv,0.99,0.0,0.027599616021132256,1029.2866666666666,758.6466666666666,0.0,shared,full,t,0.72,0.9766666666666667
webis-touche2020,rr,10,0.01,active_cv,0.89,0.0,0.042496683161730234,1029.6233333333332,758.6466666666666,0.0,shared,full,t,0.5033333333333333,0.8566666666666667
webis-touche2020,rr,10,0.01,weighted_cvl,0.9833333333333333,0.0,0.025727184499182525,1029.8866666666668,758.6466666666666,0.0,shared,full,t,0.7366666666666667,0.9733333333333334
webis-touche2020,rr,10,0.02,uniform,0.91,0.0,0.053159696120753754,1029.2233333333334,757.8633333333333,0.0,shared,full,t,0.38666666666666666,0.8566666666666667
webis-touche2020,rr,10,0.02,uniform_nz,0.98,0.0,0.03430329554979927,1028.6766666666667,757.8633333333333,0.0,shared,full,t,0.6166666666666667,0.9766666666666667
webis-touche2020,rr,10,0.02,weighted,1.0,0.0,0.028944288323007134,1027.9633333333334,757.8633333333333,0.0,shared,full,t,0.8133333333333334,0.9966666666666667
webis-touche2020,rr,10,0.02,active_judge,0.9766666666666667,0.0,0.050345110951480074,1028.0266666666666,757.8633333333333,0.0,shared,full,t,0.49,0.95
webis-touche2020,rr,10,0.02,strat_pilot,1.0,0.0,0.02884865692564059,1028.4733333333334,757.8633333333333,0.0,shared,full,t,0.8033333333333333,0.9933333333333333
webis-touche2020,rr,10,0.02,weighted_cv,1.0,0.0,0.026749189893926904,1028.3,757.8633333333333,0.0,shared,full,t,0.8466666666666667,1.0
webis-touche2020,rr,10,0.02,active_cv,0.96,0.0,0.04128701907101097,1026.9833333333333,757.8633333333333,0.0,shared,full,t,0.6666666666666666,0.9433333333333334
webis-touche2020,rr,10,0.02,weighted_cvl,1.0,0.0,0.025416081548569388,1029.4433333333334,757.8633333333333,0.0,shared,full,t,0.8166666666666667,1.0
