collection,judge,budget_full_eq,eps,method,draw,pilot,v_pilot,v_pilot_ref,slack_pilot,n_queries,cand
webis-touche2020,rr,3,0.01,weighted,2,771,0.048055638441126716,0.048055638441126716,0.015887008416420177,49,0
webis-touche2020,rr,3,0.01,active_judge,2,771,0.11984668105318852,0.048055638441126716,0.015887008416420177,49,0
webis-touche2020,rr,3,0.01,strat_pilot,2,771,0.04892573978227932,0.048055638441126716,0.015887008416420177,49,0
webis-touche2020,rr,3,0.01,weighted_cv,2,771,0.03848004922151856,0.048055638441126716,0.015887008416420177,49,0
webis-touche2020,rr,3,0.01,active_cv,2,771,0.0723420620144133,0.048055638441126716,0.015887008416420177,49,0
webis-touche2020,rr,3,0.01,weighted_cvl,2,771,0.03476097742462744,0.048055638441126716,0.015887008416420177,49,0
webis-touche2020,rr,3,0.01,uniform,3,755,0.13803255697454997,0.0429503670038352,0.06828552545242209,49,2
webis-touche2020,rr,3,0.01,uniform_nz,3,755,0.06493664645845112,0.0429503670038352,0.06828552545242209,49,2
webis-touche2020,rr,3,0.01,weighted,3,755,0.0429503670038352,0.0429503670038352,0.06828552545242209,49,2
webis-touche2020,rr,3,0.01,active_judge,3,755,0.13108730863146634,0.0429503670038352,0.06828552545242209,49,2
webis-touche2020,rr,3,0.01,strat_pilot,3,755,0.043822982573187286,0.0429503670038352,0.06828552545242209,49,2
webis-touche2020,rr,3,0.01,weighted_cv,3,755,0.033362070822506654,0.0429503670038352,0.06828552545242209,49,2
webis-touche2020,rr,3,0.01,active_cv,3,755,0.06650447806796693,0.0429503670038352,0.06828552545242209,49,2
webis-touche2020,rr,3,0.01,weighted_cvl,3,755,0.033602991065409274,0.0429503670038352,0.06828552545242209,49,2
webis-touche2020,rr,3,0.01,uniform,4,759,0.08819117135903404,0.04566428749150604,0.0427501355140674,49,2
webis-touche2020,rr,3,0.01,uniform_nz,4,759,0.06329495756718158,0.04566428749150604,0.0427501355140674,49,2
webis-touche2020,rr,3,0.01,weighted,4,759,0.04566428749150604,0.04566428749150604,0.0427501355140674,49,2
webis-touche2020,rr,3,0.01,active_judge,4,759,0.12980369218083726,0.04566428749150604,0.0427501355140674,49,2
webis-touche2020,rr,3,0.01,strat_pilot,4,759,0.04624082407274847,0.04566428749150604,0.0427501355140674,49,2
webis-touche2020,rr,3,0.01,weighted_cv,4,759,0.037944806821272804,0.04566428749150604,0.0427501355140674,49,2
webis-touche2020,rr,3,0.01,active_cv,4,759,0.07003167482686459,0.04566428749150604,0.0427501355140674,49,2
webis-touche2020,rr,3,0.01,weighted_cvl,4,759,0.0325394903518953,0.04566428749150604,0.0427501355140674,49,2
webis-touche2020,rr,3,0.01,uniform,5,745,0.14324510630262047,0.0475528183848846,0.05076031579359753,49,2
webis-touche2020,rr,3,0.01,uniform_nz,5,745,0.07048827959037143,0.0475528183848846,0.05076031579359753,49,2
webis-touche2020,rr,3,0.01,weighted,5,745,0.0475528183848846,0.0475528183848846,0.05076031579359753,49,2
webis-touche2020,rr,3,0.01,active_judge,5,745,0.13200221655866629,0.0475528183848846,0.05076031579359753,49,2
webis-touche2020,rr,3,0.01,strat_pilot,5,745,0.04814599467437971,0.0475528183848846,0.05076031579359753,49,2
webis-touche2020,rr,3,0.01,weighted_cv,5,745,0.03751227150445904,0.0475528183848846,0.05076031579359753,49,2
webis-touche2020,rr,3,0.01,active_cv,5,745,0.06853779129529328,0.0475528183848846,0.05076031579359753,49,2
webis-touche2020,rr,3,0.01,weighted_cvl,5,745,0.033731259586269054,0.0475528183848846,0.05076031579359753,49,2
webis-touche2020,rr,3,0.01,uniform,6,766,0.08268909416780333,0.04967160976913099,0.04183883189418927,49,2
webis-touche2020,rr,3,0.01,uniform_nz,6,766,0.0677020002668155,0.04967160976913099,0.04183883189418927,49,2
webis-touche2020,rr,3,0.01,weighted,6,766,0.04967160976913099,0.04967160976913099,0.04183883189418927,49,2
webis-touche2020,rr,3,0.01,active_judge,6,766,0.12086986336558003,0.04967160976913099,0.04183883189418927,49,2
webis-touche2020,rr,3,0.01,strat_pilot,6,766,0.050175505742618545,0.04967160976913099,0.04183883189418927,49,2
webis-touche2020,rr,3,0.01,weighted_cv,6,766,0.04081185248451268,0.04967160976913099,0.04183883189418927,49,2
webis-touche2020,rr,3,0.01,active_cv,6,766,0.0698121241807653,0.04967160976913099,0.04183883189418927,49,2
webis-touche2020,rr,3,0.01,weighted_cvl,6,766,0.03575196340867594,0.04967160976913099,0.04183883189418927,49,2
webis-touche2020,rr,3,0.01,uniform,7,767,0.06825120727300477,0.041648604717814404,0.045423425177396094,49,2
webis-touche2020,rr,3,0.01,uniform_nz,7,767,0.05158524702053049,0.041648604717814404,0.045423425177396094,49,2
webis-touche2020,rr,3,0.01,weighted,7,767,0.041648604717814404,0.041648604717814404,0.045423425177396094,49,2
webis-touche2020,rr,3,0.01,active_judge,7,767,0.08197282593094495,0.041648604717814404,0.045423425177396094,49,2
webis-touche2020,rr,3,0.01,strat_pilot,7,767,0.042294808090389706,0.041648604717814404,0.045423425177396094,49,2
webis-touche2020,rr,3,0.01,weighted_cv,7,767,0.036748556789252325,0.041648604717814404,0.045423425177396094,49,2
webis-touche2020,rr,3,0.01,active_cv,7,767,0.06432531309961101,0.041648604717814404,0.045423425177396094,49,2
webis-touche2020,rr,3,0.01,weighted_cvl,7,767,0.03491800952586177,0.041648604717814404,0.045423425177396094,49,2
webis-touche2020,rr,3,0.01,uniform,8,771,0.1521688321150743,0.04657142969779805,0.059661201156944205,49,2
webis-touche2020,rr,3,0.01,uniform_nz,8,771,0.0720719297677787,0.04657142969779805,0.059661201156944205,49,2
webis-touche2020,rr,3,0.01,weighted,8,771,0.04657142969779805,0.04657142969779805,0.059661201156944205,49,2
webis-touche2020,rr,3,0.01,active_judge,8,771,0.12455164933303682,0.04657142969779805,0.059661201156944205,49,2
webis-touche2020,rr,3,0.01,strat_pilot,8,771,0.04754183790371674,0.04657142969779805,0.059661201156944205,49,2
webis-touche2020,rr,3,0.01,weighted_cv,8,771,0.033421111272229964,0.04657142969779805,0.059661201156944205,49,2
webis-touche2020,rr,3,0.01,active_cv,8,771,0.05258250329514551,0.04657142969779805,0.059661201156944205,49,2
webis-touche2020,rr,3,0.01,weighted_cvl,8,771,0.03170739873019078,0.04657142969779805,0.059661201156944205,49,2
webis-touche2020,rr,3,0.01,uniform,9,758,0.10051323272259541,0.07780807557988671,0.10303277087221267,49,2
webis-touche2020,rr,3,0.01,uniform_nz,9,758,0.08686579893051868,0.07780807557988671,0.10303277087221267,49,2
webis-touche2020,rr,3,0.01,weighted,9,758,0.07780807557988671,0.07780807557988671,0.10303277087221267,49,2
webis-touche2020,rr,3,0.01,active_judge,9,758,0.1824625037502882,0.07780807557988671,0.10303277087221267,49,2
webis-touche2020,rr,3,0.01,strat_pilot,9,758,0.07860242572505635,0.07780807557988671,0.10303277087221267,49,2
webis-touche2020,rr,3,0.01,weighted_cv,9,758,0.07056519771562704,0.07780807557988671,0.10303277087221267,49,2
webis-touche2020,rr,3,0.01,active_cv,9,758,0.14165047049421503,0.07780807557988671,0.10303277087221267,49,2
webis-touche2020,rr,3,0.01,weighted_cvl,9,758,0.06607914708199972,0.07780807557988671,0.10303277087221267,49,2
webis-touche2020,rr,3,0.01,uniform,10,755,0.17927194991289594,0.05685791464713129,0.058861848591724754,49,2
webis-touche2020,rr,3,0.01,uniform_nz,10,755,0.09230626702201329,0.05685791464713129,0.058861848591724754,49,2
webis-touche2020,rr,3,0.01,weighted,10,755,0.05685791464713129,0.05685791464713129,0.058861848591724754,49,2
webis-touche2020,rr,3,0.01,active_judge,10,755,0.16966900331812512,0.05685791464713129,0.058861848591724754,49,2
webis-touche2020,rr,3,0.01,strat_pilot,10,755,0.05743807725574107,0.05685791464713129,0.058861848591724754,49,2
webis-touche2020,rr,3,0.01,weighted_cv,10,755,0.04504906194372827,0.05685791464713129,0.058861848591724754,49,2
webis-touche2020,rr,3,0.01,active_cv,10,755,0.09717843055983601,0.05685791464713129,0.058861848591724754,49,2
webis-touche2020,rr,3,0.01,weighted_cvl,10,755,0.04046820443635805,0.05685791464713129,0.058861848591724754,49,2
webis-touche2020,rr,3,0.01,uniform,11,767,0.1091322881024841,0.0639207911950743,0.060952537744333395,49,2
webis-touche2020,rr,3,0.01,uniform_nz,11,767,0.08260826727753545,0.0639207911950743,0.060952537744333395,49,2
webis-touche2020,rr,3,0.01,weighted,11,767,0.0639207911950743,0.0639207911950743,0.060952537744333395,49,2
webis-touche2020,rr,3,0.01,active_judge,11,767,0.1681228589438778,0.0639207911950743,0.060952537744333395,49,2
webis-touche2020,rr,3,0.01,strat_pilot,11,767,0.06602229016561437,0.0639207911950743,0.060952537744333395,49,2
webis-touche2020,rr,3,0.01,weighted_cv,11,767,0.053651339659601435,0.0639207911950743,0.060952537744333395,49,2
webis-touche2020,rr,3,0.01,active_cv,11,767,0.10976306479792641,0.0639207911950743,0.060952537744333395,49,2
webis-touche2020,rr,3,0.01,weighted_cvl,11,767,0.04748432675444898,0.0639207911950743,0.060952537744333395,49,2
webis-touche2020,rr,3,0.01,uniform,12,756,0.15700200625654548,0.04693111124894608,0.05420753483988779,49,2
webis-touche2020,rr,3,0.01,uniform_nz,12,756,0.07890496389475442,0.04693111124894608,0.05420753483988779,49,2
webis-touche2020,rr,3,0.01,weighted,12,756,0.04693111124894608,0.04693111124894608,0.05420753483988779,49,2
webis-touche2020,rr,3,0.01,active_judge,12,756,0.15163479370631666,0.04693111124894608,0.05420753483988779,49,2
webis-touche2020,rr,3,0.01,strat_pilot,12,756,0.047311258060206696,0.04693111124894608,0.05420753483988779,49,2
webis-touche2020,rr,3,0.01,weighted_cv,12,756,0.03591029447612446,0.04693111124894608,0.05420753483988779,49,2
webis-touche2020,rr,3,0.01,active_cv,12,756,0.08518243242096232,0.04693111124894608,0.05420753483988779,49,2
webis-touche2020,rr,3,0.01,weighted_cvl,12,756,0.031749765863754914,0.04693111124894608,0.05420753483988779,49,2
webis-touche2020,rr,3,0.01,uniform,13,740,0.08813218629797101,0.043368998444013325,0.05297683393890823,49,2
webis-touche2020,rr,3,0.01,uniform_nz,13,740,0.06006435424854548,0.043368998444013325,0.05297683393890823,49,2
webis-touche2020,rr,3,0.01,weighted,13,740,0.043368998444013325,0.043368998444013325,0.05297683393890823,49,2
webis-touche2020,rr,3,0.01,active_judge,13,740,0.12489808601900983,0.043368998444013325,0.05297683393890823,49,2
webis-touche2020,rr,3,0.01,strat_pilot,13,740,0.04498566939458985,0.043368998444013325,0.05297683393890823,49,2
webis-touche2020,rr,3,0.01,weighted_cv,13,740,0.03628634595685727,0.043368998444013325,0.05297683393890823,49,2
webis-touche2020,rr,3,0.01,active_cv,13,740,0.06803015711267367,0.043368998444013325,0.05297683393890823,49,2
webis-touche2020,rr,3,0.01,weighted_cvl,13,740,0.03202361098727427,0.043368998444013325,0.05297683393890823,49,2
webis-touche2020,rr,3,0.01,uniform,14,753,0.0881499676264156,0.052768666013435064,0.059839310643490184,49,2
webis-touche2020,rr,3,0.01,uniform_nz,14,753,0.061720750630972245,0.052768666013435064,0.059839310643490184,49,2
webis-touche2020,rr,3,0.01,weighted,14,753,0.052768666013435064,0.052768666013435064,0.059839310643490184,49,2
webis-touche2020,rr,3,0.01,active_judge,14,753,0.11922595014207178,0.052768666013435064,0.059839310643490184,49,2
webis-touche2020,rr,3,0.01,strat_pilot,14,753,0.053775436859542,0.052768666013435064,0.059839310643490184,49,2
webis-touche2020,rr,3,0.01,weighted_cv,14,753,0.049408171753177466,0.052768666013435064,0.059839310643490184,49,2
webis-touche2020,rr,3,0.01,active_cv,14,753,0.10886905115977183,0.052768666013435064,0.059839310643490184,49,2
webis-touche2020,rr,3,0.01,weighted_cvl,14,753,0.043282919393581,0.052768666013435064,0.059839310643490184,49,2
webis-touche2020,rr,3,0.01,uniform,15,765,0.1367006943531019,0.03906322790809265,0.012920309609551098,49,0
webis-touche2020,rr,3,0.01,uniform_nz,15,765,0.06114914088932015,0.03906322790809265,0.012920309609551098,49,0
webis-touche2020,rr,3,0.01,weighted,15,765,0.03906322790809265,0.03906322790809265,0.012920309609551098,49,0
webis-touche2020,rr,3,0.01,active_judge,15,765,0.11770984208890156,0.03906322790809265,0.012920309609551098,49,0
webis-touche2020,rr,3,0.01,strat_pilot,15,765,0.03943524597236682,0.03906322790809265,0.012920309609551098,49,0
webis-touche2020,rr,3,0.01,weighted_cv,15,765,0.029228995470122345,0.03906322790809265,0.012920309609551098,49,0
webis-touche2020,rr,3,0.01,active_cv,15,765,0.047201850680714974,0.03906322790809265,0.012920309609551098,49,0
webis-touche2020,rr,3,0.01,weighted_cvl,15,765,0.028142141701321538,0.03906322790809265,0.012920309609551098,49,0
webis-touche2020,rr,3,0.01,uniform,16,758,0.06648478759616987,0.04136189848811911,0.04337137713221304,49,2
webis-touche2020,rr,3,0.01,uniform_nz,16,758,0.047918184663720685,0.04136189848811911,0.04337137713221304,49,2
webis-touche2020,rr,3,0.01,weighted,16,758,0.04136189848811911,0.04136189848811911,0.04337137713221304,49,2
webis-touche2020,rr,3,0.01,active_judge,16,758,0.09970611634977475,0.04136189848811911,0.04337137713221304,49,2
webis-touche2020,rr,3,0.01,strat_pilot,16,758,0.041681448639257844,0.04136189848811911,0.04337137713221304,49,2
webis-touche2020,rr,3,0.01,weighted_cv,16,758,0.03788867022507755,0.04136189848811911,0.04337137713221304,49,2
webis-touche2020,rr,3,0.01,active_cv,16,758,0.08255666168694595,0.04136189848811911,0.04337137713221304,49,2
webis-touche2020,rr,3,0.01,weighted_cvl,16,758,0.033079620392538735,0.04136189848811911,0.04337137713221304,49,2
webis-touche2020,rr,3,0.01,uniform,17,754,0.08500906867816492,0.04495829607633869,0.057755821905892575,49,2
webis-touche2020,rr,3,0.01,uniform_nz,17,754,0.06279783931777225,0.04495829607633869,0.057755821905892575,49,2
webis-touche2020,rr,3,0.01,weighted,17,754,0.04495829607633869,0.04495829607633869,0.057755821905892575,49,2
webis-touche2020,rr,3,0.01,active_judge,17,754,0.12577017811519148,0.04495829607633869,0.057755821905892575,49,2
webis-touche2020,rr,3,0.01,strat_pilot,17,754,0.045172609484651335,0.04495829607633869,0.057755821905892575,49,2
webis-touche2020,rr,3,0.01,weighted_cv,17,754,0.04137926197242807,0.04495829607633869,0.057755821905892575,49,2
webis-touche2020,rr,3,0.01,active_cv,17,754,0.08356295863394057,0.04495829607633869,0.057755821905892575,49,2
webis-touche2020,rr,3,0.01,weighted_cvl,17,754,0.034849029253038045,0.04495829607633869,0.057755821905892575,49,2
webis-touche2020,rr,3,0.01,uniform,18,747,0.09005385906304475,0.04712253829309742,0.06040059241297632,49,2
webis-touche2020,rr,3,0.01,uniform_nz,18,747,0.06219365700096748,0.04712253829309742,0.06040059241297632,49,2
webis-touche2020,rr,3,0.01,weighted,18,747,0.04712253829309742,0.04712253829309742,0.06040059241297632,49,2
webis-touche2020,rr,3,0.01,active_judge,18,747,0.12710401285575879,0.04712253829309742,0.06040059241297632,49,2
webis-touche2020,rr,3,0.01,strat_pilot,18,747,0.04821122723548565,0.04712253829309742,0.06040059241297632,49,2
webis-touche2020,rr,3,0.01,weighted_cv,18,747,0.03699475443044518,0.04712253829309742,0.06040059241297632,49,2
webis-touche2020,rr,3,0.01,active_cv,18,747,0.06514056305264784,0.04712253829309742,0.06040059241297632,49,2
webis-touche2020,rr,3,0.01,weighted_cvl,18,747,0.03358693909223622,0.04712253829309742,0.06040059241297632,49,2
webis-touche2020,rr,3,0.01,uniform,19,762,0.0818982525354596,0.06042100659648299,0.08631278853365411,49,2
webis-touche2020,rr,3,0.01,uniform_nz,19,762,0.06758890174327373,0.06042100659648299,0.08631278853365411,49,2
webis-touche2020,rr,3,0.01,weighted,19,762,0.06042100659648299,0.06042100659648299,0.08631278853365411,49,2
webis-touche2020,rr,3,0.01,active_judge,19,762,0.12386041038298727,0.06042100659648299,0.08631278853365411,49,2
webis-touche2020,rr,3,0.01,strat_pilot,19,762,0.06112702276288466,0.06042100659648299,0.08631278853365411,49,2
webis-touche2020,rr,3,0.01,weighted_cv,19,762,0.051632620776368376,0.06042100659648299,0.08631278853365411,49,2
webis-touche2020,rr,3,0.01,active_cv,19,762,0.09685220425766686,0.06042100659648299,0.08631278853365411,49,2
webis-touche2020,rr,3,0.01,weighted_cvl,19,762,0.0503279707949297,0.06042100659648299,0.08631278853365411,49,2
webis-touche2020,rr,3,0.01,uniform,20,767,0.09227747630131977,0.053073772534959165,0.04932793652569193,49,2
webis-touche2020,rr,3,0.01,uniform_nz,20,767,0.07475853496823597,0.053073772534959165,0.04932793652569193,49,2
webis-touche2020,rr,3,0.01,weighted,20,767,0.053073772534959165,0.053073772534959165,0.04932793652569193,49,2
webis-touche2020,rr,3,0.01,active_judge,20,767,0.13761678331424407,0.053073772534959165,0.04932793652569193,49,2
webis-touche2020,rr,3,0.01,strat_pilot,20,767,0.05365366968140173,0.053073772534959165,0.04932793652569193,49,2
webis-touche2020,rr,3,0.01,weighted_cv,20,767,0.04584769527430701,0.053073772534959165,0.04932793652569193,49,2
webis-touche2020,rr,3,0.01,active_cv,20,767,0.12091581454125686,0.053073772534959165,0.04932793652569193,49,2
webis-touche2020,rr,3,0.01,weighted_cvl,20,767,0.04039739589647895,0.053073772534959165,0.04932793652569193,49,2
webis-touche2020,rr,3,0.01,uniform,21,773,0.07976188046153289,0.05172319240517513,0.03496633486339367,49,2
webis-touche2020,rr,3,0.01,uniform_nz,21,773,0.06014376566445205,0.05172319240517513,0.03496633486339367,49,2
webis-touche2020,rr,3,0.01,weighted,21,773,0.05172319240517513,0.05172319240517513,0.03496633486339367,49,2
webis-touche2020,rr,3,0.01,active_judge,21,773,0.1144247550814013,0.05172319240517513,0.03496633486339367,49,2
webis-touche2020,rr,3,0.01,strat_pilot,21,773,0.05213899148582661,0.05172319240517513,0.03496633486339367,49,2
webis-touche2020,rr,3,0.01,weighted_cv,21,773,0.048204050872948365,0.05172319240517513,0.03496633486339367,49,2
webis-touche2020,rr,3,0.01,active_cv,21,773,0.10172094819902537,0.05172319240517513,0.03496633486339367,49,2
webis-touche2020,rr,3,0.01,weighted_cvl,21,773,0.04244287806595304,0.05172319240517513,0.03496633486339367,49,2
webis-touche2020,rr,3,0.01,uniform,22,746,0.11627615049017352,0.06104735182545844,0.07018353700822741,49,2
webis-touche2020,rr,3,0.01,uniform_nz,22,746,0.0849053133717387,0.06104735182545844,0.07018353700822741,49,2
webis-touche2020,rr,3,0.01,weighted,22,746,0.06104735182545844,0.06104735182545844,0.07018353700822741,49,2
webis-touche2020,rr,3,0.01,active_judge,22,746,0.1557834226947306,0.06104735182545844,0.07018353700822741,49,2
webis-touche2020,rr,3,0.01,strat_pilot,22,746,0.060163151014577684,0.06104735182545844,0.07018353700822741,49,2
webis-touche2020,rr,3,0.01,weighted_cv,22,746,0.05325972727030498,0.06104735182545844,0.07018353700822741,49,2
webis-touche2020,rr,3,0.01,active_cv,22,746,0.12022250305558588,0.06104735182545844,0.07018353700822741,49,2
webis-touche2020,rr,3,0.01,weighted_cvl,22,746,0.04698865858787458,0.06104735182545844,0.07018353700822741,49,2
webis-touche2020,rr,3,0.01,uniform,23,753,0.18496725968987238,0.0714971363364504,0.09304558606330379,49,2
webis-touche2020,rr,3,0.01,uniform_nz,23,753,0.10767705642385521,0.0714971363364504,0.09304558606330379,49,2
webis-touche2020,rr,3,0.01,weighted,23,753,0.0714971363364504,0.0714971363364504,0.09304558606330379,49,2
webis-touche2020,rr,3,0.01,active_judge,23,753,0.20277540581391995,0.0714971363364504,0.09304558606330379,49,2
webis-touche2020,rr,3,0.01,strat_pilot,23,753,0.07307293805055355,0.0714971363364504,0.09304558606330379,49,2
webis-touche2020,rr,3,0.01,weighted_cv,23,753,0.05666783665060142,0.0714971363364504,0.09304558606330379,49,2
webis-touche2020,rr,3,0.01,active_cv,23,753,0.11536682500105636,0.0714971363364504,0.09304558606330379,49,2
webis-touche2020,rr,3,0.01,weighted_cvl,23,753,0.05146167662862473,0.0714971363364504,0.09304558606330379,49,2
webis-touche2020,rr,3,0.01,uniform,24,771,0.1703179269523128,0.058629536356098855,0.06462716275401362,49,2
webis-touche2020,rr,3,0.01,uniform_nz,24,771,0.08817828723136975,0.058629536356098855,0.06462716275401362,49,2
webis-touche2020,rr,3,0.01,weighted,24,771,0.058629536356098855,0.058629536356098855,0.06462716275401362,49,2
webis-touche2020,rr,3,0.01,active_judge,24,771,0.15634244928014132,0.058629536356098855,0.06462716275401362,49,2
webis-touche2020,rr,3,0.01,strat_pilot,24,771,0.05838151484141542,0.058629536356098855,0.06462716275401362,49,2
webis-touche2020,rr,3,0.01,weighted_cv,24,771,0.04583690288468478,0.058629536356098855,0.06462716275401362,49,2
webis-touche2020,rr,3,0.01,active_cv,24,771,0.07923417937652047,0.058629536356098855,0.06462716275401362,49,2
webis-touche2020,rr,3,0.01,weighted_cvl,24,771,0.04498476931143933,0.058629536356098855,0.06462716275401362,49,2
webis-touche2020,rr,3,0.01,uniform,25,764,0.09443348771451691,0.060237725609551804,0.038153287902900915,49,2
webis-touche2020,rr,3,0.01,uniform_nz,25,764,0.07887133084801648,0.060237725609551804,0.038153287902900915,49,2
webis-touche2020,rr,3,0.01,weighted,25,764,0.060237725609551804,0.060237725609551804,0.038153287902900915,49,2
webis-touche2020,rr,3,0.01,active_judge,25,764,0.15242956584023767,0.060237725609551804,0.038153287902900915,49,2
webis-touche2020,rr,3,0.01,strat_pilot,25,764,0.061029078690784264,0.060237725609551804,0.038153287902900915,49,2
webis-touche2020,rr,3,0.01,weighted_cv,25,764,0.05036053284063409,0.060237725609551804,0.038153287902900915,49,2
webis-touche2020,rr,3,0.01,active_cv,25,764,0.10475198710582459,0.060237725609551804,0.038153287902900915,49,2
webis-touche2020,rr,3,0.01,weighted_cvl,25,764,0.04460671655383782,0.060237725609551804,0.038153287902900915,49,2
webis-touche2020,rr,3,0.01,uniform,26,752,0.1475181607979673,0.04713504400061101,0.054724538663477276,49,2
webis-touche2020,rr,3,0.01,uniform_nz,26,752,0.07002569232291884,0.04713504400061101,0.054724538663477276,49,2
webis-touche2020,rr,3,0.01,weighted,26,752,0.04713504400061101,0.04713504400061101,0.054724538663477276,49,2
webis-touche2020,rr,3,0.01,active_judge,26,752,0.13115356541309425,0.04713504400061101,0.054724538663477276,49,2
webis-touche2020,rr,3,0.01,strat_pilot,26,752,0.04804895644483931,0.04713504400061101,0.054724538663477276,49,2
webis-touche2020,rr,3,0.01,weighted_cv,26,752,0.03653600164113669,0.04713504400061101,0.054724538663477276,49,2
webis-touche2020,rr,3,0.01,active_cv,26,752,0.0712270847618818,0.04713504400061101,0.054724538663477276,49,2
webis-touche2020,rr,3,0.01,weighted_cvl,26,752,0.033874688174406586,0.04713504400061101,0.054724538663477276,49,2
webis-touche2020,rr,3,0.01,uniform,27,769,0.09413548556686242,0.04595129454346447,0.06312225980522522,49,2
webis-touche2020,rr,3,0.01,uniform_nz,27,769,0.06426562888615894,0.04595129454346447,0.06312225980522522,49,2
webis-touche2020,rr,3,0.01,weighted,27,769,0.04595129454346447,0.04595129454346447,0.06312225980522522,49,2
webis-touche2020,rr,3,0.01,active_judge,27,769,0.12408705778282003,0.04595129454346447,0.06312225980522522,49,2
webis-touche2020,rr,3,0.01,strat_pilot,27,769,0.04645022386838775,0.04595129454346447,0.06312225980522522,49,2
webis-touche2020,rr,3,0.01,weighted_cv,27,769,0.03747100832746976,0.04595129454346447,0.06312225980522522,49,2
webis-touche2020,rr,3,0.01,active_cv,27,769,0.07477372764027672,0.04595129454346447,0.06312225980522522,49,2
webis-touche2020,rr,3,0.01,weighted_cvl,27,769,0.0322783898678488,0.04595129454346447,0.06312225980522522,49,2
webis-touche2020,rr,3,0.01,uniform,28,761,0.16447767497343274,0.05879851986009603,0.06039265013327808,49,2
webis-touche2020,rr,3,0.01,uniform_nz,28,761,0.09285764869552597,0.05879851986009603,0.06039265013327808,49,2
webis-touche2020,rr,3,0.01,weighted,28,761,0.05879851986009603,0.05879851986009603,0.06039265013327808,49,2
webis-touche2020,rr,3,0.01,active_judge,28,761,0.17102932893455014,0.05879851986009603,0.06039265013327808,49,2
webis-touche2020,rr,3,0.01,strat_pilot,28,761,0.05990638764329459,0.05879851986009603,0.06039265013327808,49,2
webis-touche2020,rr,3,0.01,weighted_cv,28,761,0.04845761467394925,0.05879851986009603,0.06039265013327808,49,2
webis-touche2020,rr,3,0.01,active_cv,28,761,0.1025196098184135,0.05879851986009603,0.06039265013327808,49,2
webis-touche2020,rr,3,0.01,weighted_cvl,28,761,0.04386939417597431,0.05879851986009603,0.06039265013327808,49,2
webis-touche2020,rr,3,0.01,uniform,29,745,0.1563776990237084,0.05021172459467571,0.060004556488689624,49,2
webis-touche2020,rr,3,0.01,uniform_nz,29,745,0.08379332486137084,0.05021172459467571,0.060004556488689624,49,2
webis-touche2020,rr,3,0.01,weighted,29,745,0.05021172459467571,0.05021172459467571,0.060004556488689624,49,2
webis-touche2020,rr,3,0.01,active_judge,29,745,0.15283561720845235,0.05021172459467571,0.060004556488689624,49,2
webis-touche2020,rr,3,0.01,strat_pilot,29,745,0.05145189792526228,0.05021172459467571,0.060004556488689624,49,2
webis-touche2020,rr,3,0.01,weighted_cv,29,745,0.03631587982443133,0.05021172459467571,0.060004556488689624,49,2
webis-touche2020,rr,3,0.01,active_cv,29,745,0.06256273012368893,0.05021172459467571,0.060004556488689624,49,2
webis-touche2020,rr,3,0.01,weighted_cvl,29,745,0.03376501642454609,0.05021172459467571,0.060004556488689624,49,2
