collection,judge,budget_full_eq,eps,method,draw,docs,pilot,act,wrong,regret,v_pilot,v_pilot_ref,slack_pilot,slack_true,n_queries,b,n_sampled
cast19,llm,20,0.01,uniform,0,1649,1005,0,0,0.0,0.47522986833251685,0.12940855967309237,0.03664280039830248,0.01,159,5,127
cast19,llm,20,0.01,uniform_nz,0,1631,1005,0,0,0.0,0.32671605015342625,0.12940855967309237,0.03664280039830248,0.01,159,5,127
cast19,llm,20,0.01,weighted,0,1632,1005,1,0,0.0,0.12940855967309237,0.12940855967309237,0.03664280039830248,0.01,159,5,127
cast19,llm,20,0.01,active_judge,0,1638,1005,0,0,0.0,0.4141589876337246,0.12940855967309237,0.03664280039830248,0.01,159,5,127
cast19,llm,20,0.01,strat_pilot,0,1620,1005,0,0,0.0,0.12946924237826624,0.12940855967309237,0.03664280039830248,0.01,159,5,127
cast19,llm,20,0.01,weighted_cv,0,1648,1005,1,0,0.0,0.04359972151280016,0.12940855967309237,0.03664280039830248,0.01,159,5,127
cast19,llm,20,0.01,active_cv,0,1623,1005,0,0,0.0,0.1264174779170347,0.12940855967309237,0.03664280039830248,0.01,159,5,127
cast19,llm,20,0.01,weighted_cvl,0,1657,1005,0,0,0.0,0.04578960196131689,0.12940855967309237,0.03664280039830248,0.01,159,5,127
cast19,llm,20,0.01,uniform,1,1434,989,0,0,0.0,0.2727902682880839,0.032255019152762784,0.011011942943898777,0.01,159,4,114
cast19,llm,20,0.01,uniform_nz,1,1453,989,0,0,0.0,0.145221728217637,0.032255019152762784,0.011011942943898777,0.01,159,4,114
cast19,llm,20,0.01,weighted,1,1452,989,0,0,0.0,0.032255019152762784,0.032255019152762784,0.011011942943898777,0.01,159,4,114
cast19,llm,20,0.01,active_judge,1,1422,989,0,0,0.0,0.1498070282612755,0.032255019152762784,0.011011942943898777,0.01,159,4,114
cast19,llm,20,0.01,strat_pilot,1,1428,989,0,0,0.0,0.032239011914770035,0.032255019152762784,0.011011942943898777,0.01,159,4,114
cast19,llm,20,0.01,weighted_cv,1,1454,989,0,0,0.0,0.028002667104934053,0.032255019152762784,0.011011942943898777,0.01,159,4,114
cast19,llm,20,0.01,active_cv,1,1427,989,0,0,0.0,0.09403050169159104,0.032255019152762784,0.011011942943898777,0.01,159,4,114
cast19,llm,20,0.01,weighted_cvl,1,1413,989,0,0,0.0,0.02184348967480506,0.032255019152762784,0.011011942943898777,0.01,159,4,114
cast19,llm,20,0.01,uniform,2,1612,981,0,0,0.0,0.36466107327860026,0.14292493415514476,0.04302982946492579,0.01,159,5,127
cast19,llm,20,0.01,uniform_nz,2,1604,981,0,0,0.0,0.21543719767104763,0.14292493415514476,0.04302982946492579,0.01,159,5,127
cast19,llm,20,0.01,weighted,2,1623,981,1,0,0.0,0.14292493415514476,0.14292493415514476,0.04302982946492579,0.01,159,5,127
cast19,llm,20,0.01,active_judge,2,1610,981,0,0,0.0,0.5209314611703176,0.14292493415514476,0.04302982946492579,0.01,159,5,127
