collection,judge,budget_full_eq,eps,method,act,wrong,var_est,docs_labelled,docs_pilot,dup_frac,sampling,pilot_cost,bound,act_iid,act_pilot_iid
trec-covid,llm,20,0.01,uniform,0.6033333333333334,0.0,0.1515769301899953,2625.5066666666667,1666.2266666666667,0.0,shared,full,t,0.13666666666666666,0.55
trec-covid,llm,20,0.01,uniform_nz,0.99,0.0,0.04427938563377609,2621.11,1666.2266666666667,0.0,shared,full,t,0.6266666666666667,0.9533333333333334
trec-covid,llm,20,0.01,weighted,1.0,0.0,0.024155166954122086,2621.73,1666.2266666666667,0.0,shared,full,t,0.8666666666666667,1.0
trec-covid,llm,20,0.01,active_judge,1.0,0.0,0.027810502745601002,2611.2433333333333,1666.2266666666667,0.0,shared,full,t,0.7866666666666666,1.0
trec-covid,llm,20,0.01,strat_pilot,1.0,0.0,0.024305937939324514,2620.2833333333333,1666.2266666666667,0.0,shared,full,t,0.89,1.0
trec-covid,llm,20,0.01,weighted_cv,1.0,0.0,0.018095168165347286,2622.1633333333334,1666.2266666666667,0.0,shared,full,t,0.99,1.0
trec-covid,llm,20,0.01,active_cv,1.0,0.0,0.018519725737010263,2611.153333333333,1666.2266666666667,0.0,shared,full,t,0.9966666666666667,1.0
trec-covid,llm,20,0.01,weighted_cvl,1.0,0.0,0.018850396636405992,2622.7566666666667,1666.2266666666667,0.0,shared,full,t,0.9833333333333333,1.0
trec-covid,llm,20,0.02,uniform,0.6866666666666666,0.0,0.14522214954510848,2627.383333333333,1664.97,0.0,shared,full,t,0.21333333333333335,0.57
trec-covid,llm,20,0.02,uniform_nz,1.0,0.0,0.04495649020721707,2621.67,1664.97,0.0,shared,full,t,0.65,0.98
trec-covid,llm,20,0.02,weighted,1.0,0.0,0.023876544483193703,2621.7633333333333,1664.97,0.0,shared,full,t,0.9566666666666667,1.0
trec-covid,llm,20,0.02,active_judge,1.0,0.0,0.0288429443810851,2610.7166666666667,1664.97,0.0,shared,full,t,0.8833333333333333,1.0
trec-covid,llm,20,0.02,strat_pilot,1.0,0.0,0.023967478264874557,2621.1766666666667,1664.97,0.0,shared,full,t,0.94,1.0
trec-covid,llm,20,0.02,weighted_cv,1.0,0.0,0.017822141203276663,2619.86,1664.97,0.0,shared,full,t,0.9966666666666667,1.0
trec-covid,llm,20,0.02,active_cv,1.0,0.0,0.018432213291946286,2610.01,1664.97,0.0,shared,full,t,1.0,1.0
trec-covid,llm,20,0.02,weighted_cvl,1.0,0.0,0.019122311154932927,2622.4566666666665,1664.97,0.0,shared,full,t,1.0,1.0
