collection,judge,budget_full_eq,eps,method,draw,docs,pilot,act,wrong,regret,v_pilot,v_pilot_ref,slack_pilot,slack_true,n_queries,b,n_sampled
dbpedia-entity,llm,5,0.01,uniform,0,1130,1043,0,0,0.0,1.3911595738847624,0.08477926599840577,0.18671989478060527,0.01,399,4,24
dbpedia-entity,llm,5,0.01,uniform_nz,0,1140,1043,0,0,0.0,0.25324627090942015,0.08477926599840577,0.18671989478060527,0.01,399,4,24
dbpedia-entity,llm,5,0.01,weighted,0,1150,1043,0,0,0.0,0.08477926599840577,0.08477926599840577,0.18671989478060527,0.01,399,4,24
dbpedia-entity,llm,5,0.01,active_judge,0,1143,1043,0,0,0.0,0.2867749653206627,0.08477926599840577,0.18671989478060527,0.01,399,4,24
dbpedia-entity,llm,5,0.01,strat_pilot,0,1145,1043,0,0,0.0,0.08494387842247206,0.08477926599840577,0.18671989478060527,0.01,399,4,24
dbpedia-entity,llm,5,0.01,weighted_cv,0,1127,1043,0,0,0.0,0.05485012311353016,0.08477926599840577,0.18671989478060527,0.01,399,4,24
dbpedia-entity,llm,5,0.01,active_cv,0,1128,1043,0,0,0.0,0.18273887104952366,0.08477926599840577,0.18671989478060527,0.01,399,4,24
dbpedia-entity,llm,5,0.01,weighted_cvl,0,1132,1043,0,0,0.0,0.051203353197810254,0.08477926599840577,0.18671989478060527,0.01,399,4,24
dbpedia-entity,llm,5,0.01,uniform,1,1225,1067,0,0,0.0,0.21734691289207747,0.08717046921104382,0.027786112652434046,0.01,399,4,39
dbpedia-entity,llm,5,0.01,uniform_nz,1,1227,1067,0,0,0.0,0.12114502725260427,0.08717046921104382,0.027786112652434046,0.01,399,4,39
dbpedia-entity,llm,5,0.01,weighted,1,1221,1067,0,0,0.0,0.08717046921104382,0.08717046921104382,0.027786112652434046,0.01,399,4,39
dbpedia-entity,llm,5,0.01,active_judge,1,1220,1067,0,0,0.0,0.2297668949418752,0.08717046921104382,0.027786112652434046,0.01,399,4,39
dbpedia-entity,llm,5,0.01,strat_pilot,1,1235,1067,0,0,0.0,0.0869503577233072,0.08717046921104382,0.027786112652434046,0.01,399,4,39
dbpedia-entity,llm,5,0.01,weighted_cv,1,1209,1067,0,0,0.0,0.06355021086587126,0.08717046921104382,0.027786112652434046,0.01,399,4,39
dbpedia-entity,llm,5,0.01,active_cv,1,1210,1067,0,0,0.0,0.17081421296132018,0.08717046921104382,0.027786112652434046,0.01,399,4,39
dbpedia-entity,llm,5,0.01,weighted_cvl,1,1208,1067,0,0,0.0,0.05270230160654127,0.08717046921104382,0.027786112652434046,0.01,399,4,39
dbpedia-entity,llm,5,0.01,uniform,2,1205,1041,0,0,0.01623101579667524,0.3424011736838714,0.07175315932953463,0.01557369527557266,-0.006231015796675241,399,4,39
