collection,judge,budget_full_eq,eps,method,draw,docs,pilot,act,wrong,regret,v_pilot,v_pilot_ref,slack_pilot,sb2_pilot,slack_true,n_queries,n_train,b,n_sampled,slack_xfit,slack_c0,sb2_c0,slack_c1,sb2_c1,v_pilot_c0,v_pilot_c1,v_pilot_ref_c0,v_pilot_ref_c1
neuclir_eng,inv,90,0.01,uniform,0,3582,1399,0,0,0.0,0.17088079494830397,0.03669206924130087,0.034059152597650376,0.004084139252383287,0.01,105,20,26,84,0.03405915259765037,0.06385843710665372,0.006039599090929855,0.034059152597650376,0.004084139252383287,0.18482927788604114,0.15693231201056684,0.044072993281141705,0.029311145201460033
neuclir_eng,inv,90,0.01,uniform_nz,0,3255,1399,1,0,0.0,0.044824023529491996,0.03669206924130087,0.034059152597650376,0.004084139252383287,0.01,105,20,26,84,0.03405915259765037,0.06385843710665372,0.006039599090929855,0.034059152597650376,0.004084139252383287,0.049769543250579654,0.03987850380840433,0.044072993281141705,0.029311145201460033
neuclir_eng,inv,90,0.01,weighted,0,3251,1399,1,0,0.0,0.03669206924130087,0.03669206924130087,0.034059152597650376,0.004084139252383287,0.01,105,20,26,84,0.03405915259765037,0.06385843710665372,0.006039599090929855,0.034059152597650376,0.004084139252383287,0.044072993281141705,0.029311145201460033,0.044072993281141705,0.029311145201460033
neuclir_eng,inv,90,0.01,active_judge,0,3221,1399,1,0,0.0,0.12236746987470018,0.03669206924130087,0.034059152597650376,0.004084139252383287,0.01,105,20,26,84,0.03405915259765037,0.06385843710665372,0.006039599090929855,0.034059152597650376,0.004084139252383287,0.14894879179603068,0.09578614795336964,0.044072993281141705,0.029311145201460033
neuclir_eng,inv,90,0.01,strat_pilot,0,3267,1399,1,0,0.0,0.03643641128055388,0.03669206924130087,0.034059152597650376,0.004084139252383287,0.01,105,20,26,84,0.03405915259765037,0.06385843710665372,0.006039599090929855,0.034059152597650376,0.004084139252383287,0.04357127592396502,0.029301546637142746,0.044072993281141705,0.029311145201460033
neuclir_eng,inv,90,0.01,weighted_cv,0,3262,1399,1,0,0.0,0.059374024018363405,0.03669206924130087,0.034059152597650376,0.004084139252383287,0.01,105,20,26,84,0.03405915259765037,0.06385843710665372,0.006039599090929855,0.034059152597650376,0.004084139252383287,0.06270861628536542,0.05603943175136139,0.044072993281141705,0.029311145201460033
neuclir_eng,inv,90,0.01,active_cv,0,3216,1399,1,0,0.0,0.16636453037922652,0.03669206924130087,0.034059152597650376,0.004084139252383287,0.01,105,20,26,84,0.03405915259765037,0.06385843710665372,0.006039599090929855,0.034059152597650376,0.004084139252383287,0.17788282990091475,0.15484623085753824,0.044072993281141705,0.029311145201460033
neuclir_eng,inv,90,0.01,weighted_cvl,0,3235,1399,1,0,0.0,0.03659339902807908,0.03669206924130087,0.034059152597650376,0.004084139252383287,0.01,105,20,26,84,0.03405915259765037,0.06385843710665372,0.006039599090929855,0.034059152597650376,0.004084139252383287,0.044072993281141705,0.02911380477501647,0.044072993281141705,0.029311145201460033
neuclir_eng,inv,90,0.01,uniform,1,5239,1480,1,0,0.0,1.083243987939171,0.11141625275072828,0.033471958175775335,0.034188593343986086,0.01,105,20,45,84,-0.03562673552818153,0.11313480752381831,0.047915802591031155,0.033471958175775335,0.034188593343986086,1.1415584557590681,1.024929520119274,0.13633546033426402,0.08649704516719255
neuclir_eng,inv,90,0.01,uniform_nz,1,4724,1480,1,0,0.0,0.5949968295653286,0.11141625275072828,0.033471958175775335,0.034188593343986086,0.01,105,20,45,84,-0.03562673552818153,0.11313480752381831,0.047915802591031155,0.033471958175775335,0.034188593343986086,0.6253076988447965,0.5646859602858607,0.13633546033426402,0.08649704516719255
neuclir_eng,inv,90,0.01,weighted,1,4733,1480,1,0,0.0,0.11141625275072828,0.11141625275072828,0.033471958175775335,0.034188593343986086,0.01,105,20,45,84,-0.03562673552818153,0.11313480752381831,0.047915802591031155,0.033471958175775335,0.034188593343986086,0.13633546033426402,0.08649704516719255,0.13633546033426402,0.08649704516719255
neuclir_eng,inv,90,0.01,active_judge,1,4675,1480,1,0,0.0,0.2561617826706621,0.11141625275072828,0.033471958175775335,0.034188593343986086,0.01,105,20,45,84,-0.03562673552818153,0.11313480752381831,0.047915802591031155,0.033471958175775335,0.034188593343986086,0.30443614342137254,0.20788742191995166,0.13633546033426402,0.08649704516719255
neuclir_eng,inv,90,0.01,strat_pilot,1,4727,1480,1,0,0.0,0.11134655785047012,0.11141625275072828,0.033471958175775335,0.034188593343986086,0.01,105,20,45,84,-0.03562673552818153,0.11313480752381831,0.047915802591031155,0.033471958175775335,0.034188593343986086,0.13663779151507632,0.0860553241858639,0.13633546033426402,0.08649704516719255
neuclir_eng,inv,90,0.01,weighted_cv,1,4720,1480,1,0,0.0,0.12614580456446164,0.11141625275072828,0.033471958175775335,0.034188593343986086,0.01,105,20,45,84,-0.03562673552818153,0.11313480752381831,0.047915802591031155,0.033471958175775335,0.034188593343986086,0.1716080566767723,0.08068355245215095,0.13633546033426402,0.08649704516719255
neuclir_eng,inv,90,0.01,active_cv,1,4683,1480,1,0,0.0,0.3008131287011563,0.11141625275072828,0.033471958175775335,0.034188593343986086,0.01,105,20,45,84,-0.03562673552818153,0.11313480752381831,0.047915802591031155,0.033471958175775335,0.034188593343986086,0.4027080500799659,0.1989182073223466,0.13633546033426402,0.08649704516719255
neuclir_eng,inv,90,0.01,weighted_cvl,1,4727,1480,1,0,0.0,0.10941872857201532,0.11141625275072828,0.033471958175775335,0.034188593343986086,0.01,105,20,45,84,-0.03562673552818153,0.11313480752381831,0.047915802591031155,0.033471958175775335,0.034188593343986086,0.13633546033426402,0.08250199680976661,0.13633546033426402,0.08649704516719255
neuclir_eng,inv,90,0.01,uniform,2,5200,1414,1,0,0.0,1.064064170432132,0.0947839123013337,0.06540864566663798,0.03295452335651535,0.01,105,20,45,84,-0.06556050437836348,0.17364358457424872,0.037504965702260584,0.06540864566663798,0.03295452335651535,1.17173122116038,0.9563971197038834,0.1350030288380275,0.05456479576463989
neuclir_eng,inv,90,0.01,uniform_nz,2,4692,1414,1,0,0.0,0.5953588649230496,0.0947839123013337,0.06540864566663798,0.03295452335651535,0.01,105,20,45,84,-0.06556050437836348,0.17364358457424872,0.037504965702260584,0.06540864566663798,0.03295452335651535,0.6560017197310568,0.5347160101150422,0.1350030288380275,0.05456479576463989
neuclir_eng,inv,90,0.01,weighted,2,4673,1414,1,0,0.0,0.0947839123013337,0.0947839123013337,0.06540864566663798,0.03295452335651535,0.01,105,20,45,84,-0.06556050437836348,0.17364358457424872,0.037504965702260584,0.06540864566663798,0.03295452335651535,0.1350030288380275,0.05456479576463989,0.1350030288380275,0.05456479576463989
neuclir_eng,inv,90,0.01,active_judge,2,4618,1414,1,0,0.0,0.236721882052026,0.0947839123013337,0.06540864566663798,0.03295452335651535,0.01,105,20,45,84,-0.06556050437836348,0.17364358457424872,0.037504965702260584,0.06540864566663798,0.03295452335651535,0.3424190710789551,0.13102469302509695,0.1350030288380275,0.05456479576463989
neuclir_eng,inv,90,0.01,strat_pilot,2,4700,1414,1,0,0.0,0.09442806995632916,0.0947839123013337,0.06540864566663798,0.03295452335651535,0.01,105,20,45,84,-0.06556050437836348,0.17364358457424872,0.037504965702260584,0.06540864566663798,0.03295452335651535,0.1347052501441641,0.054150889768494206,0.1350030288380275,0.05456479576463989
neuclir_eng,inv,90,0.01,weighted_cv,2,4670,1414,1,0,0.0,0.13751513297045226,0.0947839123013337,0.06540864566663798,0.03295452335651535,0.01,105,20,45,84,-0.06556050437836348,0.17364358457424872,0.037504965702260584,0.06540864566663798,0.03295452335651535,0.19261926009259606,0.08241100584830843,0.1350030288380275,0.05456479576463989
neuclir_eng,inv,90,0.01,active_cv,2,4608,1414,1,0,0.0,0.3019762756046287,0.0947839123013337,0.06540864566663798,0.03295452335651535,0.01,105,20,45,84,-0.06556050437836348,0.17364358457424872,0.037504965702260584,0.06540864566663798,0.03295452335651535,0.4273657596317301,0.17658679157752727,0.1350030288380275,0.05456479576463989
neuclir_eng,inv,90,0.01,weighted_cvl,2,4635,1414,1,0,0.0,0.0947839123013337,0.0947839123013337,0.06540864566663798,0.03295452335651535,0.01,105,20,45,84,-0.06556050437836348,0.17364358457424872,0.037504965702260584,0.06540864566663798,0.03295452335651535,0.1350030288380275,0.05456479576463989,0.1350030288380275,0.05456479576463989
neuclir_eng,inv,90,0.01,uniform,3,3653,1483,1,0,0.0,1.0579037869496875,0.0712495078533967,0.016966616623172334,0.00573623528757519,0.01,105,20,27,82,-0.002330459769273548,0.04994481007911819,0.010131217234526518,0.016966616623172334,0.00573623528757519,1.080455959202309,1.0353516146970656,0.07511280937345974,0.06738620633333368
neuclir_eng,inv,90,0.01,uniform_nz,3,3384,1483,1,0,0.0,0.15038268869971655,0.0712495078533967,0.016966616623172334,0.00573623528757519,0.01,105,20,27,82,-0.002330459769273548,0.04994481007911819,0.010131217234526518,0.016966616623172334,0.00573623528757519,0.15477262951796036,0.1459927478814728,0.07511280937345974,0.06738620633333368
neuclir_eng,inv,90,0.01,weighted,3,3365,1483,1,0,0.0,0.0712495078533967,0.0712495078533967,0.016966616623172334,0.00573623528757519,0.01,105,20,27,82,-0.002330459769273548,0.04994481007911819,0.010131217234526518,0.016966616623172334,0.00573623528757519,0.07511280937345974,0.06738620633333368,0.07511280937345974,0.06738620633333368
neuclir_eng,inv,90,0.01,active_judge,3,3327,1483,1,0,0.0,0.1629080351639047,0.0712495078533967,0.016966616623172334,0.00573623528757519,0.01,105,20,27,82,-0.002330459769273548,0.04994481007911819,0.010131217234526518,0.016966616623172334,0.00573623528757519,0.16959004348150442,0.15622602684630502,0.07511280937345974,0.06738620633333368
neuclir_eng,inv,90,0.01,strat_pilot,3,3365,1483,1,0,0.0,0.07129238539085272,0.0712495078533967,0.016966616623172334,0.00573623528757519,0.01,105,20,27,82,-0.002330459769273548,0.04994481007911819,0.010131217234526518,0.016966616623172334,0.00573623528757519,0.0751072483510647,0.06747752243064077,0.07511280937345974,0.06738620633333368
neuclir_eng,inv,90,0.01,weighted_cv,3,3365,1483,1,0,0.0,0.09283781564085014,0.0712495078533967,0.016966616623172334,0.00573623528757519,0.01,105,20,27,82,-0.002330459769273548,0.04994481007911819,0.010131217234526518,0.016966616623172334,0.00573623528757519,0.10093788192143358,0.08473774936026672,0.07511280937345974,0.06738620633333368
neuclir_eng,inv,90,0.01,active_cv,3,3314,1483,1,0,0.0,0.18056603094143073,0.0712495078533967,0.016966616623172334,0.00573623528757519,0.01,105,20,27,82,-0.002330459769273548,0.04994481007911819,0.010131217234526518,0.016966616623172334,0.00573623528757519,0.19614300415948654,0.16498905772337483,0.07511280937345974,0.06738620633333368
neuclir_eng,inv,90,0.01,weighted_cvl,3,3377,1483,1,0,0.0,0.0712495078533967,0.0712495078533967,0.016966616623172334,0.00573623528757519,0.01,105,20,27,82,-0.002330459769273548,0.04994481007911819,0.010131217234526518,0.016966616623172334,0.00573623528757519,0.07511280937345974,0.06738620633333368,0.07511280937345974,0.06738620633333368
neuclir_eng,inv,90,0.01,uniform,4,5118,1351,1,0,0.0,0.3249378749591001,0.12055164427907436,0.020325018877563425,0.007729119149983886,0.01,105,20,45,84,-0.003648669766238846,0.11438195441954187,0.01201117910047824,0.020325018877563425,0.007729119149983886,0.3768251084547762,0.273050641463424,0.1499969056990158,0.09110638285913296
neuclir_eng,inv,90,0.01,uniform_nz,4,4557,1351,1,0,0.0,0.21197115270382855,0.12055164427907436,0.020325018877563425,0.007729119149983886,0.01,105,20,45,84,-0.003648669766238846,0.11438195441954187,0.01201117910047824,0.020325018877563425,0.007729119149983886,0.24501312384554969,0.17892918156210746,0.1499969056990158,0.09110638285913296
neuclir_eng,inv,90,0.01,weighted,4,4592,1351,1,0,0.0,0.12055164427907436,0.12055164427907436,0.020325018877563425,0.007729119149983886,0.01,105,20,45,84,-0.003648669766238846,0.11438195441954187,0.01201117910047824,0.020325018877563425,0.007729119149983886,0.1499969056990158,0.09110638285913296,0.1499969056990158,0.09110638285913296
neuclir_eng,inv,90,0.01,active_judge,4,4540,1351,1,0,0.0,0.3123160050190533,0.12055164427907436,0.020325018877563425,0.007729119149983886,0.01,105,20,45,84,-0.003648669766238846,0.11438195441954187,0.01201117910047824,0.020325018877563425,0.007729119149983886,0.3946144393127211,0.2300175707253856,0.1499969056990158,0.09110638285913296
neuclir_eng,inv,90,0.01,strat_pilot,4,4583,1351,1,0,0.0,0.12062861550481525,0.12055164427907436,0.020325018877563425,0.007729119149983886,0.01,105,20,45,84,-0.003648669766238846,0.11438195441954187,0.01201117910047824,0.020325018877563425,0.007729119149983886,0.15065244541256792,0.09060478559706253,0.1499969056990158,0.09110638285913296
neuclir_eng,inv,90,0.01,weighted_cv,4,4594,1351,1,0,0.0,0.14171732102690932,0.12055164427907436,0.020325018877563425,0.007729119149983886,0.01,105,20,45,84,-0.003648669766238846,0.11438195441954187,0.01201117910047824,0.020325018877563425,0.007729119149983886,0.18760108746232368,0.09583355459149494,0.1499969056990158,0.09110638285913296
neuclir_eng,inv,90,0.01,active_cv,4,4508,1351,1,0,0.0,0.35773706609994793,0.12055164427907436,0.020325018877563425,0.007729119149983886,0.01,105,20,45,84,-0.003648669766238846,0.11438195441954187,0.01201117910047824,0.020325018877563425,0.007729119149983886,0.4658388270212187,0.24963530517867713,0.1499969056990158,0.09110638285913296
neuclir_eng,inv,90,0.01,weighted_cvl,4,4591,1351,1,0,0.0,0.11054105072567562,0.12055164427907436,0.020325018877563425,0.007729119149983886,0.01,105,20,45,84,-0.003648669766238846,0.11438195441954187,0.01201117910047824,0.020325018877563425,0.007729119149983886,0.14035896216372618,0.08072313928762503,0.1499969056990158,0.09110638285913296
