collection,judge,budget_full_eq,eps,method,draw,docs,pilot,act,wrong,regret,v_pilot,v_pilot_ref,slack_pilot,slack_true,n_queries,b,n_sampled
trec-covid,rr,8,0.01,uniform,0,2016,1645,0,0,0.0,0.9629970637344716,0.28564178886436736,0.0649934121367802,0.01,50,13,29
trec-covid,rr,8,0.01,uniform_nz,0,2016,1645,0,0,0.0,0.5397851598742885,0.28564178886436736,0.0649934121367802,0.01,50,13,29
trec-covid,rr,8,0.01,weighted,0,2032,1645,0,0,0.0,0.28564178886436736,0.28564178886436736,0.0649934121367802,0.01,50,13,29
trec-covid,rr,8,0.01,active_judge,0,1995,1645,1,0,0.0,0.660067875207042,0.28564178886436736,0.0649934121367802,0.01,50,13,29
trec-covid,rr,8,0.01,strat_pilot,0,2029,1645,0,0,0.0,0.28601962351070725,0.28564178886436736,0.0649934121367802,0.01,50,13,29
trec-covid,rr,8,0.01,weighted_cv,0,2025,1645,1,0,0.0,0.10506768270054448,0.28564178886436736,0.0649934121367802,0.01,50,13,29
trec-covid,rr,8,0.01,active_cv,0,2010,1645,1,0,0.0,0.14545900006091045,0.28564178886436736,0.0649934121367802,0.01,50,13,29
trec-covid,rr,8,0.01,weighted_cvl,0,2004,1645,1,0,0.0,0.19026442381847214,0.28564178886436736,0.0649934121367802,0.01,50,13,29
trec-covid,rr,8,0.01,uniform,1,2051,1651,0,0,0.0,1.1303932698154382,0.3105414670197777,0.08395737058005871,0.01,50,14,28
trec-covid,rr,8,0.01,uniform_nz,1,2030,1651,0,0,0.0,0.6060763768694531,0.3105414670197777,0.08395737058005871,0.01,50,14,28
trec-covid,rr,8,0.01,weighted,1,2053,1651,1,0,0.0,0.3105414670197777,0.3105414670197777,0.08395737058005871,0.01,50,14,28
trec-covid,rr,8,0.01,active_judge,1,2047,1651,1,0,0.0,0.6883237295485172,0.3105414670197777,0.08395737058005871,0.01,50,14,28
trec-covid,rr,8,0.01,strat_pilot,1,2004,1651,1,0,0.0,0.31269448010577555,0.3105414670197777,0.08395737058005871,0.01,50,14,28
trec-covid,rr,8,0.01,weighted_cv,1,2037,1651,1,0,0.0,0.09975127646797735,0.3105414670197777,0.08395737058005871,0.01,50,14,28
trec-covid,rr,8,0.01,active_cv,1,2048,1651,1,0,0.0,0.10614292872997214,0.3105414670197777,0.08395737058005871,0.01,50,14,28
trec-covid,rr,8,0.01,weighted_cvl,1,2045,1651,1,0,0.0,0.09848338059510933,0.3105414670197777,0.08395737058005871,0.01,50,14,28
trec-covid,rr,8,0.01,uniform,2,2022,1669,0,0,0.0,1.6318974789671166,0.26029352785375187,0.10379621275646946,0.01,50,13,29
trec-covid,rr,8,0.01,uniform_nz,2,2063,1669,0,0,0.0,0.8248280957532845,0.26029352785375187,0.10379621275646946,0.01,50,13,29
trec-covid,rr,8,0.01,weighted,2,2031,1669,1,0,0.0,0.26029352785375187,0.26029352785375187,0.10379621275646946,0.01,50,13,29
trec-covid,rr,8,0.01,active_judge,2,2015,1669,1,0,0.0,0.6509765980248333,0.26029352785375187,0.10379621275646946,0.01,50,13,29
trec-covid,rr,8,0.01,strat_pilot,2,2039,1669,1,0,0.0,0.26718147771680234,0.26029352785375187,0.10379621275646946,0.01,50,13,29
trec-covid,rr,8,0.01,weighted_cv,2,2055,1669,1,0,0.0,0.11662310194713706,0.26029352785375187,0.10379621275646946,0.01,50,13,29
