collection,judge,budget_full_eq,eps,method,act,wrong,var_est,docs_labelled,docs_pilot,dup_frac,sampling,pilot_cost,bound
dl212223,llm,10,0.01,uniform,0.01,0.0,0.6980368214433363,1801.0,1390.2266666666667,0.0,shared,full,t
dl212223,llm,10,0.01,weighted,0.33,0.0,0.12471680396728303,1799.9866666666667,1390.2266666666667,0.0,shared,full,t
dl212223,llm,10,0.01,active_judge,0.1,0.0033333333333333335,0.43547705990967434,1800.9333333333334,1390.2266666666667,0.0,shared,full,t
dl212223,llm,10,0.01,strat_pilot,0.35333333333333333,0.0,0.1253820410145427,1799.1533333333334,1390.2266666666667,0.0,shared,full,t
dl212223,llm,10,0.01,weighted_cv,0.33,0.0,0.11865677084095476,1801.0166666666667,1390.2266666666667,0.0,shared,full,t
dl212223,llm,10,0.01,active_cv,0.11666666666666667,0.0,0.3402445836740054,1800.71,1390.2266666666667,0.0,shared,full,t
dl212223,llm,10,0.01,weighted_cvl,0.39666666666666667,0.0,0.10122501030756353,1798.97,1390.2266666666667,0.0,shared,full,t
dl212223,llm,10,0.02,uniform,0.04666666666666667,0.0,0.7069484598022187,1791.6966666666667,1386.8,0.0,shared,full,t
dl212223,llm,10,0.02,weighted,0.5166666666666667,0.0,0.12737968616201106,1795.0366666666666,1386.8,0.0,shared,full,t
dl212223,llm,10,0.02,active_judge,0.11666666666666667,0.0,0.4336999150828937,1793.0266666666666,1386.8,0.0,shared,full,t
dl212223,llm,10,0.02,strat_pilot,0.51,0.0,0.12836553502639536,1792.4166666666667,1386.8,0.0,shared,full,t
dl212223,llm,10,0.02,weighted_cv,0.5366666666666666,0.0,0.12200468458358842,1793.9333333333334,1386.8,0.0,shared,full,t
dl212223,llm,10,0.02,active_cv,0.20666666666666667,0.0,0.3207852086702543,1793.2666666666667,1386.8,0.0,shared,full,t
dl212223,llm,10,0.02,weighted_cvl,0.6,0.0,0.10190768996882732,1792.7666666666667,1386.8,0.0,shared,full,t
