collection,judge,budget_full_eq,eps,method,act,wrong,var_est,docs_labelled,docs_pilot,dup_frac,sampling,pilot_cost,bound,act_iid,act_pilot_iid
trec-covid,llm,3,0.01,uniform,0.016666666666666666,0.0,1.806189616194074,975.9833333333333,831.3233333333334,0.0,shared,full,t,0.01,0.01
trec-covid,llm,3,0.01,uniform_nz,0.016666666666666666,0.0,0.9543482824672163,977.2733333333333,831.3233333333334,0.0,shared,full,t,0.02,0.02666666666666667
trec-covid,llm,3,0.01,weighted,0.15333333333333332,0.0,0.33356305726505875,976.1433333333333,831.3233333333334,0.0,shared,full,t,0.09333333333333334,0.13333333333333333
trec-covid,llm,3,0.01,active_judge,0.056666666666666664,0.0,1.3592573742290268,976.53,831.3233333333334,0.0,shared,full,t,0.04,0.05333333333333334
trec-covid,llm,3,0.01,strat_pilot,0.14666666666666667,0.0,0.3433126004293626,975.33,831.3233333333334,0.0,shared,full,t,0.08666666666666667,0.13
trec-covid,llm,3,0.01,weighted_cv,0.5733333333333334,0.0,0.09528800919830312,977.1533333333333,831.3233333333334,0.0,shared,full,t,0.2966666666666667,0.54
trec-covid,llm,3,0.01,active_cv,0.3333333333333333,0.0,0.3020007475928517,975.4466666666667,831.3233333333334,0.0,shared,full,t,0.2633333333333333,0.32666666666666666
trec-covid,llm,3,0.01,weighted_cvl,0.4033333333333333,0.0,0.16133434474571112,976.76,831.3233333333334,0.0,shared,full,t,0.2633333333333333,0.38333333333333336
trec-covid,llm,3,0.02,uniform,0.013333333333333334,0.0,1.9811292612211775,979.1133333333333,833.8233333333334,0.0,shared,full,t,0.0033333333333333335,0.016666666666666666
trec-covid,llm,3,0.02,uniform_nz,0.02666666666666667,0.0,0.9071997271920487,978.95,833.8233333333334,0.0,shared,full,t,0.02,0.03666666666666667
trec-covid,llm,3,0.02,weighted,0.17333333333333334,0.0,0.32998815153405736,978.24,833.8233333333334,0.0,shared,full,t,0.13333333333333333,0.16666666666666666
trec-covid,llm,3,0.02,active_judge,0.05333333333333334,0.0,1.3386170250428495,979.5566666666666,833.8233333333334,0.0,shared,full,t,0.043333333333333335,0.06666666666666667
trec-covid,llm,3,0.02,strat_pilot,0.17333333333333334,0.0,0.34119476807521837,977.61,833.8233333333334,0.0,shared,full,t,0.10666666666666667,0.16666666666666666
trec-covid,llm,3,0.02,weighted_cv,0.71,0.0,0.096373743331769,978.71,833.8233333333334,0.0,shared,full,t,0.4533333333333333,0.65
trec-covid,llm,3,0.02,active_cv,0.37333333333333335,0.0,0.3015400343110142,978.24,833.8233333333334,0.0,shared,full,t,0.24666666666666667,0.3566666666666667
trec-covid,llm,3,0.02,weighted_cvl,0.56,0.0,0.15970004034391433,978.2433333333333,833.8233333333334,0.0,shared,full,t,0.3433333333333333,0.5233333333333333
