collection,judge,budget_full_eq,eps,method,draw,docs,pilot,act,wrong,regret,v_pilot,v_pilot_ref,slack_pilot,slack_true,n_queries,b,n_sampled
antique,inv,150,0.01,uniform,0,3192,619,1,0,0.0,0.5595738556315251,0.10832056365780093,0.049126497679718155,0.01,200,15,176
antique,inv,150,0.01,uniform_nz,0,3069,619,1,0,0.0,0.34700684605919097,0.10832056365780093,0.049126497679718155,0.01,200,15,176
antique,inv,150,0.01,weighted,0,3088,619,1,0,0.0,0.10832056365780093,0.10832056365780093,0.049126497679718155,0.01,200,15,176
antique,inv,150,0.01,active_judge,0,3064,619,1,0,0.0,0.3573145156190968,0.10832056365780093,0.049126497679718155,0.01,200,15,176
antique,inv,150,0.01,strat_pilot,0,3114,619,1,0,0.0,0.10833659357756416,0.10832056365780093,0.049126497679718155,0.01,200,15,176
antique,inv,150,0.01,weighted_cv,0,3075,619,1,0,0.0,0.12091023770599496,0.10832056365780093,0.049126497679718155,0.01,200,15,176
antique,inv,150,0.01,active_cv,0,3057,619,1,0,0.0,0.416108246028884,0.10832056365780093,0.049126497679718155,0.01,200,15,176
antique,inv,150,0.01,weighted_cvl,0,3122,619,1,0,0.0,0.10832056365780093,0.10832056365780093,0.049126497679718155,0.01,200,15,176
antique,inv,150,0.01,uniform,1,4287,682,1,0,0.0,0.5311264333065238,0.11693276979847547,0.049106475524819185,0.01,200,21,177
antique,inv,150,0.01,uniform_nz,1,4277,682,1,0,0.0,0.4482473112596317,0.11693276979847547,0.049106475524819185,0.01,200,21,177
antique,inv,150,0.01,weighted,1,4250,682,1,0,0.0,0.11693276979847547,0.11693276979847547,0.049106475524819185,0.01,200,21,177
antique,inv,150,0.01,active_judge,1,4173,682,1,0,0.0,0.3321335288315229,0.11693276979847547,0.049106475524819185,0.01,200,21,177
antique,inv,150,0.01,strat_pilot,1,4237,682,1,0,0.0,0.11694023543575667,0.11693276979847547,0.049106475524819185,0.01,200,21,177
antique,inv,150,0.01,weighted_cv,1,4229,682,1,0,0.0,0.17266902039354787,0.11693276979847547,0.049106475524819185,0.01,200,21,177
antique,inv,150,0.01,active_cv,1,4221,682,1,0,0.0,0.5467260132186487,0.11693276979847547,0.049106475524819185,0.01,200,21,177
antique,inv,150,0.01,weighted_cvl,1,4232,682,1,0,0.0,0.11693276979847547,0.11693276979847547,0.049106475524819185,0.01,200,21,177
antique,inv,150,0.01,uniform,2,3207,606,1,0,0.0,0.3258316661986951,0.1074153285690923,0.06901326224216249,0.01,200,15,176
antique,inv,150,0.01,uniform_nz,2,3076,606,1,0,0.0,0.18045258892482746,0.1074153285690923,0.06901326224216249,0.01,200,15,176
antique,inv,150,0.01,weighted,2,3080,606,1,0,0.0,0.1074153285690923,0.1074153285690923,0.06901326224216249,0.01,200,15,176
antique,inv,150,0.01,active_judge,2,3047,606,1,0,0.0,0.31649446726475394,0.1074153285690923,0.06901326224216249,0.01,200,15,176
antique,inv,150,0.01,strat_pilot,2,3097,606,1,0,0.0,0.10737975422232209,0.1074153285690923,0.06901326224216249,0.01,200,15,176
antique,inv,150,0.01,weighted_cv,2,3070,606,1,0,0.0,0.1334854390162623,0.1074153285690923,0.06901326224216249,0.01,200,15,176
antique,inv,150,0.01,active_cv,2,3038,606,1,0,0.0,0.4428556561801213,0.1074153285690923,0.06901326224216249,0.01,200,15,176
