collection,judge,budget_full_eq,eps,method,act,wrong,var_est,docs_labelled,docs_pilot,dup_frac,sampling,pilot_cost,bound,act_iid,act_pilot_iid
trec-covid,rr,8,0.01,uniform,0.03,0.0,0.6207451150460813,1217.9266666666667,831.5733333333334,0.0,shared,full,t,0.02,0.03333333333333333
trec-covid,rr,8,0.01,uniform_nz,0.08666666666666667,0.0,0.31627811154964136,1220.5866666666666,831.5733333333334,0.0,shared,full,t,0.05333333333333334,0.09666666666666666
trec-covid,rr,8,0.01,weighted,0.5166666666666667,0.0,0.10833633757998222,1219.1966666666667,831.5733333333334,0.0,shared,full,t,0.32,0.47
trec-covid,rr,8,0.01,active_judge,0.20333333333333334,0.0,0.2591340122144488,1217.6733333333334,831.5733333333334,0.0,shared,full,t,0.13333333333333333,0.18333333333333332
trec-covid,rr,8,0.01,strat_pilot,0.4666666666666667,0.0,0.11467033257362198,1219.01,831.5733333333334,0.0,shared,full,t,0.25,0.41333333333333333
trec-covid,rr,8,0.01,weighted_cv,0.9166666666666666,0.0,0.05364803372094464,1217.99,831.5733333333334,0.0,shared,full,t,0.6,0.83
trec-covid,rr,8,0.01,active_cv,0.84,0.0,0.06445077983584437,1217.9633333333334,831.5733333333334,0.0,shared,full,t,0.5166666666666667,0.7766666666666666
trec-covid,rr,8,0.01,weighted_cvl,0.65,0.0,0.08194429982961007,1217.09,831.5733333333334,0.0,shared,full,t,0.3933333333333333,0.5833333333333334
trec-covid,rr,8,0.02,uniform,0.04,0.0,0.6826832427844762,1222.33,834.2533333333333,0.0,shared,full,t,0.02,0.04
trec-covid,rr,8,0.02,uniform_nz,0.15666666666666668,0.0,0.3075266981991041,1220.9733333333334,834.2533333333333,0.0,shared,full,t,0.11333333333333333,0.19666666666666666
trec-covid,rr,8,0.02,weighted,0.6066666666666667,0.0,0.10721812784158442,1220.3866666666668,834.2533333333333,0.0,shared,full,t,0.35,0.52
trec-covid,rr,8,0.02,active_judge,0.2633333333333333,0.0,0.2557432603885284,1221.41,834.2533333333333,0.0,shared,full,t,0.15333333333333332,0.2633333333333333
trec-covid,rr,8,0.02,strat_pilot,0.6033333333333334,0.0,0.1151007726804904,1221.1566666666668,834.2533333333333,0.0,shared,full,t,0.3333333333333333,0.5633333333333334
trec-covid,rr,8,0.02,weighted_cv,0.9566666666666667,0.0,0.05139605500791467,1220.4866666666667,834.2533333333333,0.0,shared,full,t,0.7066666666666667,0.9
trec-covid,rr,8,0.02,active_cv,0.91,0.0,0.06125862242238206,1221.5133333333333,834.2533333333333,0.0,shared,full,t,0.6266666666666667,0.85
trec-covid,rr,8,0.02,weighted_cvl,0.79,0.0,0.07870913218197723,1221.88,834.2533333333333,0.0,shared,full,t,0.5,0.74
