collection,judge,budget_full_eq,eps,method,act,wrong,var_est,docs_labelled,docs_pilot,dup_frac,sampling,pilot_cost,bound
cast19,inv,20,0.01,uniform,0.02,0.0033333333333333335,0.3115813276126143,1468.3133333333333,973.29,0.0,shared,full,t
cast19,inv,20,0.01,weighted,0.11666666666666667,0.013333333333333334,0.07391042960723988,1466.5433333333333,973.29,0.0,shared,full,t
cast19,inv,20,0.01,active_judge,0.05333333333333334,0.0,0.16398342058678275,1466.72,973.29,0.0,shared,full,t
cast19,inv,20,0.01,strat_pilot,0.13,0.0033333333333333335,0.07377840224225655,1467.89,973.29,0.0,shared,full,t
cast19,inv,20,0.01,weighted_cv,0.09333333333333334,0.0,0.08682046801028,1468.8833333333334,973.29,0.0,shared,full,t
cast19,inv,20,0.01,active_cv,0.06333333333333334,0.0,0.1964467903128143,1469.2866666666666,973.29,0.0,shared,full,t
cast19,inv,20,0.01,weighted_cvl,0.09,0.0033333333333333335,0.07390448997673768,1466.2866666666666,973.29,0.0,shared,full,t
cast19,inv,20,0.02,uniform,0.06,0.0033333333333333335,0.2791361940534183,1470.7133333333334,977.8866666666667,0.0,shared,full,t
cast19,inv,20,0.02,weighted,0.17333333333333334,0.0,0.07037090018979862,1467.5233333333333,977.8866666666667,0.0,shared,full,t
cast19,inv,20,0.02,active_judge,0.09666666666666666,0.0,0.16124501142853076,1465.4066666666668,977.8866666666667,0.0,shared,full,t
cast19,inv,20,0.02,strat_pilot,0.2,0.0,0.07246754156475203,1465.9033333333334,977.8866666666667,0.0,shared,full,t
cast19,inv,20,0.02,weighted_cv,0.17666666666666667,0.0,0.08552632776024033,1466.4933333333333,977.8866666666667,0.0,shared,full,t
cast19,inv,20,0.02,active_cv,0.09333333333333334,0.0,0.18940271675465215,1464.9766666666667,977.8866666666667,0.0,shared,full,t
cast19,inv,20,0.02,weighted_cvl,0.21,0.0,0.07134740254946365,1465.6,977.8866666666667,0.0,shared,full,t
