collection,judge,budget_full_eq,eps,method,draw,docs,pilot,act,wrong,regret,v_pilot,v_pilot_ref,slack_pilot,slack_true,n_queries,b,n_sampled
antique,inv,10,0.01,uniform,0,774,619,0,0,0.0,0.5595738556315251,0.10832056365780093,0.049126497679718155,0.01,200,4,44
antique,inv,10,0.01,uniform_nz,0,799,619,0,0,0.0,0.34700684605919097,0.10832056365780093,0.049126497679718155,0.01,200,4,44
antique,inv,10,0.01,weighted,0,785,619,0,0,0.0,0.10832056365780093,0.10832056365780093,0.049126497679718155,0.01,200,4,44
antique,inv,10,0.01,active_judge,0,802,619,0,0,0.0,0.3573145156190968,0.10832056365780093,0.049126497679718155,0.01,200,4,44
antique,inv,10,0.01,strat_pilot,0,800,619,0,0,0.0,0.10833659357756416,0.10832056365780093,0.049126497679718155,0.01,200,4,44
antique,inv,10,0.01,weighted_cv,0,804,619,0,0,0.0,0.12091023770599496,0.10832056365780093,0.049126497679718155,0.01,200,4,44
antique,inv,10,0.01,active_cv,0,788,619,0,0,0.0,0.416108246028884,0.10832056365780093,0.049126497679718155,0.01,200,4,44
antique,inv,10,0.01,weighted_cvl,0,805,619,0,0,0.0,0.10832056365780093,0.10832056365780093,0.049126497679718155,0.01,200,4,44
antique,inv,10,0.01,uniform,1,847,576,0,0,0.0,0.7717889102423773,0.11061360750277652,0.07641190723621062,0.01,200,4,62
antique,inv,10,0.01,uniform_nz,1,841,576,0,0,0.0,0.6519966297705289,0.11061360750277652,0.07641190723621062,0.01,200,4,62
antique,inv,10,0.01,weighted,1,795,576,1,0,0.0,0.11061360750277652,0.11061360750277652,0.07641190723621062,0.01,200,4,62
antique,inv,10,0.01,active_judge,1,816,576,0,0,0.0,0.3666899387552209,0.11061360750277652,0.07641190723621062,0.01,200,4,62
antique,inv,10,0.01,strat_pilot,1,836,576,0,0,0.0,0.11062420658694319,0.11061360750277652,0.07641190723621062,0.01,200,4,62
antique,inv,10,0.01,weighted_cv,1,836,576,1,0,0.0,0.1925832595728751,0.11061360750277652,0.07641190723621062,0.01,200,4,62
antique,inv,10,0.01,active_cv,1,815,576,0,0,0.0,0.5938422359079312,0.11061360750277652,0.07641190723621062,0.01,200,4,62
antique,inv,10,0.01,weighted_cvl,1,827,576,0,0,0.0,0.11061360750277652,0.11061360750277652,0.07641190723621062,0.01,200,4,62
antique,inv,10,0.01,uniform,2,923,702,1,0,0.0,0.319596771516937,0.11950673860020396,0.07103799323386413,0.01,200,4,62
