collection,judge,budget_full_eq,eps,method,act,wrong,var_est,docs_labelled,docs_pilot,dup_frac,sampling,pilot_cost,bound
dbpedia-entity,rr,90,0.01,uniform,0.19333333333333333,0.0,0.1488640732529774,3673.0733333333333,1027.2033333333334,0.0,shared,full,t
dbpedia-entity,rr,90,0.01,weighted,0.5166666666666667,0.0,0.046283953203439004,3668.4733333333334,1027.2033333333334,0.0,shared,full,t
dbpedia-entity,rr,90,0.01,active_judge,0.27,0.0,0.1037112562244383,3672.9333333333334,1027.2033333333334,0.0,shared,full,t
dbpedia-entity,rr,90,0.01,strat_pilot,0.4866666666666667,0.0,0.04626199748823857,3669.766666666667,1027.2033333333334,0.0,shared,full,t
dbpedia-entity,rr,90,0.01,weighted_cv,0.5066666666666667,0.0,0.04171356604698279,3671.1833333333334,1027.2033333333334,0.0,shared,full,t
dbpedia-entity,rr,90,0.01,active_cv,0.4533333333333333,0.0033333333333333335,0.05402151972687414,3673.883333333333,1027.2033333333334,0.0,shared,full,t
dbpedia-entity,rr,90,0.01,weighted_cvl,0.5633333333333334,0.0,0.036233671453879325,3667.653333333333,1027.2033333333334,0.0,shared,full,t
dbpedia-entity,rr,90,0.02,uniform,0.35,0.0,0.1282177039385845,3635.1666666666665,1025.6266666666668,0.0,shared,full,t
dbpedia-entity,rr,90,0.02,weighted,0.7233333333333334,0.0,0.04658637137220801,3636.5633333333335,1025.6266666666668,0.0,shared,full,t
dbpedia-entity,rr,90,0.02,active_judge,0.4033333333333333,0.0,0.10312475020922486,3636.9133333333334,1025.6266666666668,0.0,shared,full,t
dbpedia-entity,rr,90,0.02,strat_pilot,0.7333333333333333,0.0,0.04649116462290876,3639.193333333333,1025.6266666666668,0.0,shared,full,t
dbpedia-entity,rr,90,0.02,weighted_cv,0.78,0.0,0.041843762485159225,3639.1,1025.6266666666668,0.0,shared,full,t
dbpedia-entity,rr,90,0.02,active_cv,0.6833333333333333,0.0,0.053847589265307194,3633.2933333333335,1025.6266666666668,0.0,shared,full,t
dbpedia-entity,rr,90,0.02,weighted_cvl,0.7966666666666666,0.0,0.03622258120843669,3637.04,1025.6266666666668,0.0,shared,full,t
