collection,judge,budget_full_eq,eps,method,draw,docs,pilot,act,wrong,regret,v_pilot,v_pilot_ref,slack_pilot,slack_true,n_queries,b,n_sampled
trec-covid,rr,2,0.01,uniform,0,916,812,0,0,0.0,1.1037660774420803,0.323274083721505,0.06489721178171018,0.01,50,4,24
trec-covid,rr,2,0.01,uniform_nz,0,896,812,0,0,0.0,0.613963461416073,0.323274083721505,0.06489721178171018,0.01,50,4,24
trec-covid,rr,2,0.01,weighted,0,904,812,0,0,0.0,0.323274083721505,0.323274083721505,0.06489721178171018,0.01,50,4,24
trec-covid,rr,2,0.01,active_judge,0,908,812,0,0,0.0,0.7700022291425995,0.323274083721505,0.06489721178171018,0.01,50,4,24
trec-covid,rr,2,0.01,strat_pilot,0,905,812,0,0,0.0,0.3280062737400592,0.323274083721505,0.06489721178171018,0.01,50,4,24
trec-covid,rr,2,0.01,weighted_cv,0,914,812,1,0,0.0,0.10833323537336918,0.323274083721505,0.06489721178171018,0.01,50,4,24
trec-covid,rr,2,0.01,active_cv,0,890,812,1,0,0.0,0.18135594343358785,0.323274083721505,0.06489721178171018,0.01,50,4,24
trec-covid,rr,2,0.01,weighted_cvl,0,903,812,1,0,0.0,0.323274083721505,0.323274083721505,0.06489721178171018,0.01,50,4,24
trec-covid,rr,2,0.01,uniform,1,933,824,0,0,0.0,2.7988396776399123,0.22454435743281503,0.11010889075970427,0.01,50,4,25
trec-covid,rr,2,0.01,uniform_nz,1,929,824,0,0,0.0,1.4202538254858668,0.22454435743281503,0.11010889075970427,0.01,50,4,25
trec-covid,rr,2,0.01,weighted,1,914,824,0,0,0.0,0.22454435743281503,0.22454435743281503,0.11010889075970427,0.01,50,4,25
trec-covid,rr,2,0.01,active_judge,1,919,824,0,0,0.0,0.47180695053885113,0.22454435743281503,0.11010889075970427,0.01,50,4,25
trec-covid,rr,2,0.01,strat_pilot,1,912,824,0,0,0.0,0.2244629477936634,0.22454435743281503,0.11010889075970427,0.01,50,4,25
trec-covid,rr,2,0.01,weighted_cv,1,914,824,0,0,0.0,0.055053723224735576,0.22454435743281503,0.11010889075970427,0.01,50,4,25
trec-covid,rr,2,0.01,active_cv,1,924,824,0,0,0.0,0.062260259230924896,0.22454435743281503,0.11010889075970427,0.01,50,4,25
trec-covid,rr,2,0.01,weighted_cvl,1,953,824,0,0,0.0,0.22454435743281503,0.22454435743281503,0.11010889075970427,0.01,50,4,25
trec-covid,rr,2,0.01,uniform,2,940,836,0,0,0.0,5.397930771585363,0.3652152608505499,0.14050512340437243,0.01,50,4,24
trec-covid,rr,2,0.01,uniform_nz,2,927,836,0,0,0.0,2.647274670196743,0.3652152608505499,0.14050512340437243,0.01,50,4,24
trec-covid,rr,2,0.01,weighted,2,947,836,0,0,0.0,0.3652152608505499,0.3652152608505499,0.14050512340437243,0.01,50,4,24
trec-covid,rr,2,0.01,active_judge,2,917,836,0,0,0.0,0.9116885460469113,0.3652152608505499,0.14050512340437243,0.01,50,4,24
trec-covid,rr,2,0.01,strat_pilot,2,931,836,0,0,0.0,0.37000548716024084,0.3652152608505499,0.14050512340437243,0.01,50,4,24
trec-covid,rr,2,0.01,weighted_cv,2,919,836,0,0,0.0,0.15138295517594993,0.3652152608505499,0.14050512340437243,0.01,50,4,24
trec-covid,rr,2,0.01,active_cv,2,919,836,0,0,0.0,0.18303999201896431,0.3652152608505499,0.14050512340437243,0.01,50,4,24
trec-covid,rr,2,0.01,weighted_cvl,2,919,836,0,0,0.0,0.3652152608505499,0.3652152608505499,0.14050512340437243,0.01,50,4,24
trec-covid,rr,2,0.01,uniform,3,931,854,0,0,0.0,1.6012618499129008,0.3398000810455081,0.11282022691279188,0.01,50,4,24
trec-covid,rr,2,0.01,uniform_nz,3,955,854,0,0,0.0,0.9151931567674755,0.3398000810455081,0.11282022691279188,0.01,50,4,24
trec-covid,rr,2,0.01,weighted,3,934,854,0,0,0.0,0.3398000810455081,0.3398000810455081,0.11282022691279188,0.01,50,4,24
trec-covid,rr,2,0.01,active_judge,3,943,854,0,0,0.0,0.8090560666953625,0.3398000810455081,0.11282022691279188,0.01,50,4,24
trec-covid,rr,2,0.01,strat_pilot,3,945,854,0,0,0.0,0.3479364191458916,0.3398000810455081,0.11282022691279188,0.01,50,4,24
trec-covid,rr,2,0.01,weighted_cv,3,953,854,0,0,0.0,0.15586570038295564,0.3398000810455081,0.11282022691279188,0.01,50,4,24
trec-covid,rr,2,0.01,active_cv,3,964,854,0,0,0.0,0.16441642139900275,0.3398000810455081,0.11282022691279188,0.01,50,4,24
trec-covid,rr,2,0.01,weighted_cvl,3,936,854,0,0,0.0,0.15762363225996556,0.3398000810455081,0.11282022691279188,0.01,50,4,24
trec-covid,rr,2,0.01,uniform,4,945,839,0,0,0.0,1.4855131616010269,0.3203595835896144,0.05126568161045372,0.01,50,4,24
trec-covid,rr,2,0.01,uniform_nz,4,945,839,0,0,0.0,0.8085876155296263,0.3203595835896144,0.05126568161045372,0.01,50,4,24
trec-covid,rr,2,0.01,weighted,4,926,839,0,0,0.0,0.3203595835896144,0.3203595835896144,0.05126568161045372,0.01,50,4,24
trec-covid,rr,2,0.01,active_judge,4,928,839,0,0,0.0,0.7470525016416214,0.3203595835896144,0.05126568161045372,0.01,50,4,24
trec-covid,rr,2,0.01,strat_pilot,4,937,839,0,0,0.0,0.32083887274977,0.3203595835896144,0.05126568161045372,0.01,50,4,24
trec-covid,rr,2,0.01,weighted_cv,4,931,839,1,0,0.0,0.10828692916141,0.3203595835896144,0.05126568161045372,0.01,50,4,24
trec-covid,rr,2,0.01,active_cv,4,925,839,0,0,0.0,0.14780891343875902,0.3203595835896144,0.05126568161045372,0.01,50,4,24
trec-covid,rr,2,0.01,weighted_cvl,4,932,839,0,0,0.0,0.11416934379158035,0.3203595835896144,0.05126568161045372,0.01,50,4,24
trec-covid,rr,2,0.01,uniform,5,963,865,0,0,0.0,1.2882591578479923,0.33902068628446813,0.07991903939278017,0.01,50,4,24
trec-covid,rr,2,0.01,uniform_nz,5,980,865,0,0,0.0,0.757347017485252,0.33902068628446813,0.07991903939278017,0.01,50,4,24
