collection,judge,budget_full_eq,eps,method,act,wrong,var_est,docs_labelled,docs_pilot,dup_frac,sampling,pilot_cost,bound
cast19,inv,90,0.01,uniform,0.13666666666666666,0.0033333333333333335,0.06423740324027426,3167.733333333333,971.4433333333334,0.0,shared,full,t
cast19,inv,90,0.01,weighted,0.6333333333333333,0.0,0.016629176275989956,3136.7833333333333,971.4433333333334,0.0,shared,full,t
cast19,inv,90,0.01,active_judge,0.32666666666666666,0.0,0.026804888720733024,3127.78,971.4433333333334,0.0,shared,full,t
cast19,inv,90,0.01,strat_pilot,0.6,0.0,0.016442705217677715,3138.3766666666666,971.4433333333334,0.0,shared,full,t
cast19,inv,90,0.01,weighted_cv,0.6133333333333333,0.0,0.017790225258442857,3136.403333333333,971.4433333333334,0.0,shared,full,t
cast19,inv,90,0.01,active_cv,0.33666666666666667,0.0,0.028650716898952874,3127.286666666667,971.4433333333334,0.0,shared,full,t
cast19,inv,90,0.01,weighted_cvl,0.64,0.0,0.01658790020967047,3137.036666666667,971.4433333333334,0.0,shared,full,t
cast19,inv,90,0.02,uniform,0.25666666666666665,0.0,0.06602418142338863,3170.92,975.99,0.0,shared,full,t
cast19,inv,90,0.02,weighted,0.87,0.0,0.017117049441250896,3147.9266666666667,975.99,0.0,shared,full,t
cast19,inv,90,0.02,active_judge,0.6066666666666667,0.0,0.02723742605264331,3131.4166666666665,975.99,0.0,shared,full,t
cast19,inv,90,0.02,strat_pilot,0.8266666666666667,0.0,0.01708552587471683,3145.11,975.99,0.0,shared,full,t
cast19,inv,90,0.02,weighted_cv,0.8633333333333333,0.0,0.01810724258360642,3145.326666666667,975.99,0.0,shared,full,t
cast19,inv,90,0.02,active_cv,0.5966666666666667,0.0,0.02989017539575136,3133.6966666666667,975.99,0.0,shared,full,t
cast19,inv,90,0.02,weighted_cvl,0.8266666666666667,0.0,0.017030205792778894,3144.9333333333334,975.99,0.0,shared,full,t
