collection,judge,budget_full_eq,eps,method,draw,pilot,v_pilot,v_pilot_ref,slack_pilot,n_queries,cand
webis-touche2020,rr,2,0.01,active_cv,16,760,0.054019193874686476,0.03784102613913136,0.02183822653095099,49,0
webis-touche2020,rr,2,0.01,weighted_cvl,16,760,0.028633648465600615,0.03784102613913136,0.02183822653095099,49,0
webis-touche2020,rr,2,0.01,uniform,17,755,0.06128181778634947,0.035713696519638335,0.037837875693626795,49,2
webis-touche2020,rr,2,0.01,uniform_nz,17,755,0.046007737466680534,0.035713696519638335,0.037837875693626795,49,2
webis-touche2020,rr,2,0.01,weighted,17,755,0.035713696519638335,0.035713696519638335,0.037837875693626795,49,2
webis-touche2020,rr,2,0.01,active_judge,17,755,0.07546808856276128,0.035713696519638335,0.037837875693626795,49,2
webis-touche2020,rr,2,0.01,strat_pilot,17,755,0.0361894994464268,0.035713696519638335,0.037837875693626795,49,2
webis-touche2020,rr,2,0.01,weighted_cv,17,755,0.02945245986997274,0.035713696519638335,0.037837875693626795,49,2
webis-touche2020,rr,2,0.01,active_cv,17,755,0.05513515300743257,0.035713696519638335,0.037837875693626795,49,2
webis-touche2020,rr,2,0.01,weighted_cvl,17,755,0.02606276279709117,0.035713696519638335,0.037837875693626795,49,2
webis-touche2020,rr,2,0.01,uniform,18,751,0.07592250224623491,0.04406369437284231,0.04178187817962688,49,2
webis-touche2020,rr,2,0.01,uniform_nz,18,751,0.06478949294322194,0.04406369437284231,0.04178187817962688,49,2
webis-touche2020,rr,2,0.01,weighted,18,751,0.04406369437284231,0.04406369437284231,0.04178187817962688,49,2
webis-touche2020,rr,2,0.01,active_judge,18,751,0.11043518320562598,0.04406369437284231,0.04178187817962688,49,2
webis-touche2020,rr,2,0.01,strat_pilot,18,751,0.045156883751852964,0.04406369437284231,0.04178187817962688,49,2
webis-touche2020,rr,2,0.01,weighted_cv,18,751,0.03803803831325728,0.04406369437284231,0.04178187817962688,49,2
webis-touche2020,rr,2,0.01,active_cv,18,751,0.08731598142909322,0.04406369437284231,0.04178187817962688,49,2
webis-touche2020,rr,2,0.01,weighted_cvl,18,751,0.03450005193075254,0.04406369437284231,0.04178187817962688,49,2
webis-touche2020,rr,2,0.01,uniform,19,776,0.07360831264924392,0.04241372670758615,0.04002603954054351,49,2
webis-touche2020,rr,2,0.01,uniform_nz,19,776,0.052210060580940396,0.04241372670758615,0.04002603954054351,49,2
webis-touche2020,rr,2,0.01,weighted,19,776,0.04241372670758615,0.04241372670758615,0.04002603954054351,49,2
webis-touche2020,rr,2,0.01,active_judge,19,776,0.0945267809300133,0.04241372670758615,0.04002603954054351,49,2
webis-touche2020,rr,2,0.01,strat_pilot,19,776,0.043107969774789257,0.04241372670758615,0.04002603954054351,49,2
webis-touche2020,rr,2,0.01,weighted_cv,19,776,0.03486774460354254,0.04241372670758615,0.04002603954054351,49,2
webis-touche2020,rr,2,0.01,active_cv,19,776,0.07292139587467221,0.04241372670758615,0.04002603954054351,49,2
webis-touche2020,rr,2,0.01,weighted_cvl,19,776,0.03325302723789189,0.04241372670758615,0.04002603954054351,49,2
webis-touche2020,rr,2,0.01,uniform,20,751,0.07562133577628503,0.040098700881398046,0.04573998885842671,49,2
webis-touche2020,rr,2,0.01,uniform_nz,20,751,0.048760081758068466,0.040098700881398046,0.04573998885842671,49,2
webis-touche2020,rr,2,0.01,weighted,20,751,0.040098700881398046,0.040098700881398046,0.04573998885842671,49,2
webis-touche2020,rr,2,0.01,active_judge,20,751,0.09596794871731129,0.040098700881398046,0.04573998885842671,49,2
webis-touche2020,rr,2,0.01,strat_pilot,20,751,0.04101235775931541,0.040098700881398046,0.04573998885842671,49,2
webis-touche2020,rr,2,0.01,weighted_cv,20,751,0.03564284825583084,0.040098700881398046,0.04573998885842671,49,2
webis-touche2020,rr,2,0.01,active_cv,20,751,0.07384354288618353,0.040098700881398046,0.04573998885842671,49,2
webis-touche2020,rr,2,0.01,weighted_cvl,20,751,0.03159348397973081,0.040098700881398046,0.04573998885842671,49,2
