collection,judge,budget_full_eq,eps,method,act,wrong,var_est,docs_labelled,docs_pilot,dup_frac,sampling,pilot_cost,bound,act_iid,act_pilot_iid
antique,llm,20,0.01,uniform,0.18333333333333332,0.0033333333333333335,0.5063956436572429,1039.0133333333333,633.2733333333333,0.0,shared,full,t,0.14,0.18
antique,llm,20,0.01,weighted,0.7966666666666666,0.0,0.13291026633350503,1038.6033333333332,633.2733333333333,0.0,shared,full,t,0.6433333333333333,0.73
antique,llm,20,0.01,active_judge,0.39,0.0,0.4111564169175557,1037.5766666666666,633.2733333333333,0.0,shared,full,t,0.30333333333333334,0.37333333333333335
antique,llm,20,0.01,strat_pilot,0.7366666666666667,0.0,0.13424417883850734,1039.4833333333333,633.2733333333333,0.0,shared,full,t,0.6166666666666667,0.7166666666666667
antique,llm,20,0.01,weighted_cv,0.94,0.0,0.08509091282495361,1037.7933333333333,633.2733333333333,0.0,shared,full,t,0.8566666666666667,0.9233333333333333
antique,llm,20,0.01,active_cv,0.6966666666666667,0.0,0.19069262310017435,1038.1633333333334,633.2733333333333,0.0,shared,full,t,0.6066666666666667,0.68
antique,llm,20,0.01,weighted_cvl,0.9033333333333333,0.0,0.09096436912973031,1037.2233333333334,633.2733333333333,0.0,shared,full,t,0.8,0.8766666666666667
antique,llm,20,0.02,uniform,0.22,0.0,0.553904821315188,1038.3666666666666,630.2766666666666,0.0,shared,full,t,0.16666666666666666,0.22333333333333333
antique,llm,20,0.02,weighted,0.8633333333333333,0.0,0.13299547278130894,1035.3466666666666,630.2766666666666,0.0,shared,full,t,0.7733333333333333,0.8433333333333334
antique,llm,20,0.02,active_judge,0.36333333333333334,0.0,0.4262774630561925,1035.33,630.2766666666666,0.0,shared,full,t,0.29333333333333333,0.34
antique,llm,20,0.02,strat_pilot,0.85,0.0,0.13219048668005343,1034.87,630.2766666666666,0.0,shared,full,t,0.7466666666666667,0.8233333333333334
antique,llm,20,0.02,weighted_cv,0.9633333333333334,0.0,0.08694118682887521,1036.0533333333333,630.2766666666666,0.0,shared,full,t,0.9,0.95
antique,llm,20,0.02,active_cv,0.7466666666666667,0.0,0.1940000293969622,1035.8433333333332,630.2766666666666,0.0,shared,full,t,0.6533333333333333,0.7266666666666667
antique,llm,20,0.02,weighted_cvl,0.9433333333333334,0.0,0.0938549869083344,1036.1533333333334,630.2766666666666,0.0,shared,full,t,0.8866666666666667,0.9333333333333333
