collection,judge,budget_full_eq,eps,method,draw,pilot,v_pilot,v_pilot_ref,slack_pilot,sb2_pilot,n_queries,n_train,cand,slack_xfit,slack_c0,sb2_c0,slack_c1,sb2_c1,v_pilot_c0,v_pilot_c1,v_pilot_ref_c0,v_pilot_ref_c1
webis-touche2020,llm,15,0.01,uniform,0,368,0.06030952935228463,0.024204487626429905,0.0319213073125107,0.004179994672265597,49,10,2,-0.0016808231589830608,0.04123092799872984,0.0027665211054118057,0.0319213073125107,0.004179994672265597,0.03223864743999274,0.0883804112645765,0.012025545462500575,0.03638342979035923
webis-touche2020,llm,15,0.01,uniform_nz,0,368,0.031113102247506602,0.024204487626429905,0.0319213073125107,0.004179994672265597,49,10,2,-0.0016808231589830608,0.04123092799872984,0.0027665211054118057,0.0319213073125107,0.004179994672265597,0.015148078084793945,0.047078126410219266,0.012025545462500575,0.03638342979035923
webis-touche2020,llm,15,0.01,weighted,0,368,0.024204487626429905,0.024204487626429905,0.0319213073125107,0.004179994672265597,49,10,2,-0.0016808231589830608,0.04123092799872984,0.0027665211054118057,0.0319213073125107,0.004179994672265597,0.012025545462500575,0.03638342979035923,0.012025545462500575,0.03638342979035923
webis-touche2020,llm,15,0.01,active_judge,0,368,0.13794310358690132,0.024204487626429905,0.0319213073125107,0.004179994672265597,49,10,2,-0.0016808231589830608,0.04123092799872984,0.0027665211054118057,0.0319213073125107,0.004179994672265597,0.06981174605682362,0.206074461116979,0.012025545462500575,0.03638342979035923
webis-touche2020,llm,15,0.01,strat_pilot,0,368,0.024452524896106005,0.024204487626429905,0.0319213073125107,0.004179994672265597,49,10,2,-0.0016808231589830608,0.04123092799872984,0.0027665211054118057,0.0319213073125107,0.004179994672265597,0.01165185551641119,0.03725319427580083,0.012025545462500575,0.03638342979035923
webis-touche2020,llm,15,0.01,weighted_cv,0,368,0.01257745200230416,0.024204487626429905,0.0319213073125107,0.004179994672265597,49,10,2,-0.0016808231589830608,0.04123092799872984,0.0027665211054118057,0.0319213073125107,0.004179994672265597,0.007142814266433777,0.018012089738174544,0.012025545462500575,0.03638342979035923
webis-touche2020,llm,15,0.01,active_cv,0,368,0.048450207547482915,0.024204487626429905,0.0319213073125107,0.004179994672265597,49,10,2,-0.0016808231589830608,0.04123092799872984,0.0027665211054118057,0.0319213073125107,0.004179994672265597,0.04473127986320229,0.052169135231763544,0.012025545462500575,0.03638342979035923
webis-touche2020,llm,15,0.01,weighted_cvl,0,368,0.017594031222462555,0.024204487626429905,0.0319213073125107,0.004179994672265597,49,10,2,-0.0016808231589830608,0.04123092799872984,0.0027665211054118057,0.0319213073125107,0.004179994672265597,0.012025545462500575,0.02316251698242453,0.012025545462500575,0.03638342979035923
webis-touche2020,llm,15,0.01,uniform,1,384,0.11384839662587536,0.04742629344932736,0.0521469732537844,0.010314006627824647,49,10,2,0.05214697325378441,0.0521469732537844,0.010314006627824647,0.1795066880779292,0.04774442153534883,0.07211306339404083,0.1555837298577099,0.028325407588753442,0.06652717930990128
webis-touche2020,llm,15,0.01,uniform_nz,1,384,0.08251305136907652,0.04742629344932736,0.0521469732537844,0.010314006627824647,49,10,2,0.05214697325378441,0.0521469732537844,0.010314006627824647,0.1795066880779292,0.04774442153534883,0.045958237047912506,0.11906786569024055,0.028325407588753442,0.06652717930990128
webis-touche2020,llm,15,0.01,weighted,1,384,0.04742629344932736,0.04742629344932736,0.0521469732537844,0.010314006627824647,49,10,2,0.05214697325378441,0.0521469732537844,0.010314006627824647,0.1795066880779292,0.04774442153534883,0.028325407588753442,0.06652717930990128,0.028325407588753442,0.06652717930990128
