collection,judge,budget_full_eq,eps,method,act,wrong,var_est,docs_labelled,docs_pilot,dup_frac,sampling,pilot_cost,bound
antique,llm,30,0.01,uniform,0.013333333333333334,0.0,0.4726407161673071,798.9933333333333,415.81333333333333,0.0351922699621388,per_pair,cutoff,t
antique,llm,30,0.01,weighted,0.23333333333333334,0.0,0.1168969594336586,765.8566666666667,415.81333333333333,0.06040235128681208,per_pair,cutoff,t
antique,llm,30,0.01,active_judge,0.03333333333333333,0.0,0.33707478971697585,715.6966666666667,415.81333333333333,0.12297138808631139,per_pair,cutoff,t
antique,llm,30,0.01,strat_pilot,0.24666666666666667,0.0,0.1212327627340934,766.0333333333333,415.81333333333333,0.06069581298171443,per_pair,cutoff,t
antique,llm,30,0.01,weighted_cv,0.42,0.0,0.07808778657787732,766.88,415.81333333333333,0.06017311166786653,per_pair,cutoff,t
antique,llm,30,0.01,active_cv,0.22,0.0,0.15985805612288795,716.2066666666667,415.81333333333333,0.12215346983050805,per_pair,cutoff,t
antique,llm,30,0.01,weighted_cvl,0.4066666666666667,0.0,0.0833988554183244,765.6266666666667,415.81333333333333,0.06045891734303493,per_pair,cutoff,t
antique,llm,30,0.02,uniform,0.02666666666666667,0.0,0.47403503000132796,771.24,401.45,0.03577114360525308,per_pair,cutoff,t
antique,llm,30,0.02,weighted,0.31666666666666665,0.0,0.11512279486658135,738.77,401.45,0.06109014462473472,per_pair,cutoff,t
antique,llm,30,0.02,active_judge,0.07,0.0,0.32851309175067767,688.2833333333333,401.45,0.12313530736368804,per_pair,cutoff,t
antique,llm,30,0.02,strat_pilot,0.31333333333333335,0.0,0.11397786132293983,736.82,401.45,0.06051770751802925,per_pair,cutoff,t
antique,llm,30,0.02,weighted_cv,0.5466666666666666,0.0,0.07445137063646455,737.3166666666667,401.45,0.06048171627162534,per_pair,cutoff,t
antique,llm,30,0.02,active_cv,0.23666666666666666,0.0,0.1539625099350007,688.6233333333333,401.45,0.12248136756988287,per_pair,cutoff,t
antique,llm,30,0.02,weighted_cvl,0.48333333333333334,0.0033333333333333335,0.07872969847092999,736.53,401.45,0.06037262953814538,per_pair,cutoff,t
antique,llm,60,0.01,uniform,0.21,0.0,0.3754503149547257,1863.89,401.96,0.06930687096039992,per_pair,cutoff,t
antique,llm,60,0.01,weighted,0.86,0.0,0.09192113893374566,1727.04,401.96,0.11577379694036924,per_pair,cutoff,t
antique,llm,60,0.01,active_judge,0.4766666666666667,0.0,0.23248030854929452,1554.5633333333333,401.96,0.20586441008087453,per_pair,cutoff,t
antique,llm,60,0.01,strat_pilot,0.84,0.0,0.09312125516902472,1725.4233333333334,401.96,0.11618316011464341,per_pair,cutoff,t
antique,llm,60,0.01,weighted_cv,0.89,0.0,0.06334316835219661,1727.4133333333334,401.96,0.1162813784942352,per_pair,cutoff,t
antique,llm,60,0.01,active_cv,0.76,0.0,0.10796818600844885,1552.79,401.96,0.2061085919276347,per_pair,cutoff,t
antique,llm,60,0.01,weighted_cvl,0.9033333333333333,0.0,0.06677597027851555,1730.8333333333333,401.96,0.11573677865192468,per_pair,cutoff,t
antique,llm,60,0.02,uniform,0.30666666666666664,0.0,0.3790476067683349,1854.05,400.63,0.06856441873708143,per_pair,cutoff,t
antique,llm,60,0.02,weighted,0.93,0.0,0.09499297739150149,1719.4366666666667,400.63,0.11665648369125248,per_pair,cutoff,t
antique,llm,60,0.02,active_judge,0.55,0.0,0.24789300042440432,1546.5066666666667,400.63,0.20732041098458462,per_pair,cutoff,t
antique,llm,60,0.02,strat_pilot,0.9233333333333333,0.0,0.09487663832296174,1721.17,400.63,0.11672216545639792,per_pair,cutoff,t
antique,llm,60,0.02,weighted_cv,0.9533333333333334,0.0,0.06466240862736541,1721.5833333333333,400.63,0.11681730866512777,per_pair,cutoff,t
antique,llm,60,0.02,active_cv,0.8533333333333334,0.0,0.11615266979292256,1545.2366666666667,400.63,0.2073355760600252,per_pair,cutoff,t
antique,llm,60,0.02,weighted_cvl,0.9466666666666667,0.0,0.06887169505765241,1719.7033333333334,400.63,0.11674580635367365,per_pair,cutoff,t
antique,llm,90,0.01,uniform,0.49666666666666665,0.0,0.20897485510234573,2834.36,409.99666666666667,0.12316357032277613,per_pair,cutoff,t
antique,llm,90,0.01,weighted,0.9133333333333333,0.0,0.05622720714749152,2535.2566666666667,409.99666666666667,0.19459658537746233,per_pair,cutoff,t
antique,llm,90,0.01,active_judge,0.8666666666666667,0.0,0.08948783131361317,2364.02,409.99666666666667,0.2488831334310754,per_pair,cutoff,t
antique,llm,90,0.01,strat_pilot,0.9166666666666666,0.0,0.055969831198314376,2531.6766666666667,409.99666666666667,0.19392731727522364,per_pair,cutoff,t
antique,llm,90,0.01,weighted_cv,0.92,0.0,0.044709302335665876,2535.7233333333334,409.99666666666667,0.1944729090163752,per_pair,cutoff,t
antique,llm,90,0.01,active_cv,0.9233333333333333,0.0,0.05690863651775328,2361.6133333333332,409.99666666666667,0.24878931444817623,per_pair,cutoff,t
antique,llm,90,0.01,weighted_cvl,0.9233333333333333,0.0,0.04598978721362633,2534.7733333333335,409.99666666666667,0.19422621718100336,per_pair,cutoff,t
antique,llm,90,0.02,uniform,0.5566666666666666,0.0,0.20545290223342405,2789.0033333333336,401.1066666666667,0.12069480128613862,per_pair,cutoff,t
antique,llm,90,0.02,weighted,0.9,0.0,0.05491129019750133,2484.616666666667,401.1066666666667,0.19235918542234282,per_pair,cutoff,t
antique,llm,90,0.02,active_judge,0.87,0.0,0.08969492183420454,2312.3233333333333,401.1066666666667,0.2481512727726133,per_pair,cutoff,t
antique,llm,90,0.02,strat_pilot,0.9,0.0,0.05480050754563804,2480.5433333333335,401.1066666666667,0.19286413549332973,per_pair,cutoff,t
antique,llm,90,0.02,weighted_cv,0.91,0.0,0.043684485770927275,2483.653333333333,401.1066666666667,0.19226297420870234,per_pair,cutoff,t
antique,llm,90,0.02,active_cv,0.9066666666666666,0.0,0.05457776564592514,2311.18,401.1066666666667,0.24868744732416986,per_pair,cutoff,t
antique,llm,90,0.02,weighted_cvl,0.9133333333333333,0.0,0.044699718504415314,2484.4766666666665,401.1066666666667,0.19206347782660133,per_pair,cutoff,t
antique,llm,120,0.01,uniform,0.75,0.0,0.13789968163793465,3631.71,408.16,0.17619256141465628,per_pair,cutoff,t
