collection,judge,budget_full_eq,eps,method,draw,docs,pilot,act,wrong,regret,v_pilot,v_pilot_ref,slack_pilot,slack_true,n_queries,b,n_sampled
antique,rr,20,0.01,uniform,0,939,619,0,0,0.0,0.5595738556315251,0.10832056365780093,0.049126497679718155,0.01,200,4,88
antique,rr,20,0.01,uniform_nz,0,989,619,0,0,0.0,0.34700684605919097,0.10832056365780093,0.049126497679718155,0.01,200,4,88
antique,rr,20,0.01,weighted,0,943,619,1,0,0.0,0.10832056365780093,0.10832056365780093,0.049126497679718155,0.01,200,4,88
antique,rr,20,0.01,active_judge,0,964,619,0,0,0.0,0.3573149244432132,0.10832056365780093,0.049126497679718155,0.01,200,4,88
antique,rr,20,0.01,strat_pilot,0,961,619,1,0,0.0,0.10833659357756416,0.10832056365780093,0.049126497679718155,0.01,200,4,88
antique,rr,20,0.01,weighted_cv,0,973,619,1,0,0.0,0.06549471627237491,0.10832056365780093,0.049126497679718155,0.01,200,4,88
antique,rr,20,0.01,active_cv,0,972,619,1,0,0.0,0.09329846778332193,0.10832056365780093,0.049126497679718155,0.01,200,4,88
antique,rr,20,0.01,weighted_cvl,0,985,619,1,0,0.0,0.051768225657308806,0.10832056365780093,0.049126497679718155,0.01,200,4,88
antique,rr,20,0.01,uniform,1,934,591,0,0,0.0,0.22846806998754693,0.08606364897187059,0.10485560255877592,0.01,200,4,88
antique,rr,20,0.01,uniform_nz,1,918,591,0,0,0.0,0.116961682735608,0.08606364897187059,0.10485560255877592,0.01,200,4,88
antique,rr,20,0.01,weighted,1,961,591,1,0,0.0,0.08606364897187059,0.08606364897187059,0.10485560255877592,0.01,200,4,88
antique,rr,20,0.01,active_judge,1,943,591,1,0,0.0,0.2787533553610223,0.08606364897187059,0.10485560255877592,0.01,200,4,88
antique,rr,20,0.01,strat_pilot,1,946,591,1,0,0.0,0.0855608120261443,0.08606364897187059,0.10485560255877592,0.01,200,4,88
antique,rr,20,0.01,weighted_cv,1,945,591,1,0,0.0,0.07759146792305799,0.08606364897187059,0.10485560255877592,0.01,200,4,88
antique,rr,20,0.01,active_cv,1,945,591,0,0,0.0,0.19136550857324255,0.08606364897187059,0.10485560255877592,0.01,200,4,88
antique,rr,20,0.01,weighted_cvl,1,946,591,1,0,0.0,0.05309796227202129,0.08606364897187059,0.10485560255877592,0.01,200,4,88
antique,rr,20,0.01,uniform,2,1100,649,0,0,0.0,1.1669256714856504,0.15822794208670485,0.15733396291605678,0.01,200,4,124
antique,rr,20,0.01,uniform_nz,2,1163,649,1,0,0.0,0.9806398439616315,0.15822794208670485,0.15733396291605678,0.01,200,4,124
