collection,judge,budget_full_eq,eps,method,draw,docs,pilot,act,wrong,regret,v_pilot,v_pilot_ref,slack_pilot,slack_true,n_queries,b,n_sampled
dbpedia-entity,rr,20,0.01,uniform,0,1439,1043,0,0,0.0,1.3911595738847624,0.08477926599840577,0.18671989478060527,0.01,399,4,99
dbpedia-entity,rr,20,0.01,uniform_nz,0,1433,1043,0,0,0.0,0.25324627090942015,0.08477926599840577,0.18671989478060527,0.01,399,4,99
dbpedia-entity,rr,20,0.01,weighted,0,1457,1043,1,0,0.0,0.08477926599840577,0.08477926599840577,0.18671989478060527,0.01,399,4,99
dbpedia-entity,rr,20,0.01,active_judge,0,1428,1043,1,0,0.0,0.4794245322886108,0.08477926599840577,0.18671989478060527,0.01,399,4,99
dbpedia-entity,rr,20,0.01,strat_pilot,0,1446,1043,0,0,0.0,0.08494387842247206,0.08477926599840577,0.18671989478060527,0.01,399,4,99
dbpedia-entity,rr,20,0.01,weighted_cv,0,1415,1043,1,0,0.0,0.0989563418453107,0.08477926599840577,0.18671989478060527,0.01,399,4,99
dbpedia-entity,rr,20,0.01,active_cv,0,1470,1043,1,0,0.0,0.15336297544204305,0.08477926599840577,0.18671989478060527,0.01,399,4,99
dbpedia-entity,rr,20,0.01,weighted_cvl,0,1430,1043,1,0,0.0,0.08477926599840577,0.08477926599840577,0.18671989478060527,0.01,399,4,99
dbpedia-entity,rr,20,0.01,uniform,1,1642,1051,0,0,0.0,0.2246722986292445,0.10323630884012222,0.05018605921082702,0.01,399,4,156
dbpedia-entity,rr,20,0.01,uniform_nz,1,1666,1051,0,0,0.0,0.13772001198613176,0.10323630884012222,0.05018605921082702,0.01,399,4,156
dbpedia-entity,rr,20,0.01,weighted,1,1704,1051,0,0,0.0,0.10323630884012222,0.10323630884012222,0.05018605921082702,0.01,399,4,156
dbpedia-entity,rr,20,0.01,active_judge,1,1638,1051,0,0,0.0,0.2278137016558631,0.10323630884012222,0.05018605921082702,0.01,399,4,156
dbpedia-entity,rr,20,0.01,strat_pilot,1,1642,1051,0,0,0.0,0.10345203249673178,0.10323630884012222,0.05018605921082702,0.01,399,4,156
dbpedia-entity,rr,20,0.01,weighted_cv,1,1686,1051,0,0,0.0,0.0762649053876214,0.10323630884012222,0.05018605921082702,0.01,399,4,156
dbpedia-entity,rr,20,0.01,active_cv,1,1686,1051,0,0,0.0,0.08520625049453431,0.10323630884012222,0.05018605921082702,0.01,399,4,156
dbpedia-entity,rr,20,0.01,weighted_cvl,1,1671,1051,0,0,0.0,0.07223458851091777,0.10323630884012222,0.05018605921082702,0.01,399,4,156
dbpedia-entity,rr,20,0.01,uniform,2,1449,998,0,0,0.0,0.09758116934269907,0.04942755176840626,0.0503803325736796,0.01,399,4,112
dbpedia-entity,rr,20,0.01,uniform_nz,2,1467,998,0,0,0.0,0.06183196399301709,0.04942755176840626,0.0503803325736796,0.01,399,4,112
dbpedia-entity,rr,20,0.01,weighted,2,1490,998,0,0,0.0,0.04942755176840626,0.04942755176840626,0.0503803325736796,0.01,399,4,112
dbpedia-entity,rr,20,0.01,active_judge,2,1431,998,0,0,0.0,0.13208848174791704,0.04942755176840626,0.0503803325736796,0.01,399,4,112
dbpedia-entity,rr,20,0.01,strat_pilot,2,1442,998,1,0,0.0,0.049136221567428084,0.04942755176840626,0.0503803325736796,0.01,399,4,112
dbpedia-entity,rr,20,0.01,weighted_cv,2,1464,998,0,0,0.0,0.0356409549619325,0.04942755176840626,0.0503803325736796,0.01,399,4,112
dbpedia-entity,rr,20,0.01,active_cv,2,1450,998,0,0,0.0,0.03634424835010995,0.04942755176840626,0.0503803325736796,0.01,399,4,112
dbpedia-entity,rr,20,0.01,weighted_cvl,2,1449,998,0,0,0.0,0.03218903925543214,0.04942755176840626,0.0503803325736796,0.01,399,4,112
dbpedia-entity,rr,20,0.01,uniform,3,1712,1069,0,0,0.0,0.259853812859113,0.08703647255488436,0.03071159103391541,0.01,399,4,156
dbpedia-entity,rr,20,0.01,uniform_nz,3,1705,1069,0,0,0.0,0.14461221848694908,0.08703647255488436,0.03071159103391541,0.01,399,4,156
dbpedia-entity,rr,20,0.01,weighted,3,1695,1069,0,0,0.0,0.08703647255488436,0.08703647255488436,0.03071159103391541,0.01,399,4,156
dbpedia-entity,rr,20,0.01,active_judge,3,1695,1069,0,0,0.0,0.22162033242597223,0.08703647255488436,0.03071159103391541,0.01,399,4,156
dbpedia-entity,rr,20,0.01,strat_pilot,3,1695,1069,0,0,0.0,0.08686421176484856,0.08703647255488436,0.03071159103391541,0.01,399,4,156
dbpedia-entity,rr,20,0.01,weighted_cv,3,1703,1069,0,0,0.0,0.07262887308343849,0.08703647255488436,0.03071159103391541,0.01,399,4,156
dbpedia-entity,rr,20,0.01,active_cv,3,1707,1069,1,0,0.0,0.09562836371338465,0.08703647255488436,0.03071159103391541,0.01,399,4,156
dbpedia-entity,rr,20,0.01,weighted_cvl,3,1721,1069,0,0,0.0,0.05627126487503077,0.08703647255488436,0.03071159103391541,0.01,399,4,156
dbpedia-entity,rr,20,0.01,uniform,4,1749,1132,0,0,0.006493517989627828,0.25785178865536323,0.09197521310462703,0.011647064425719026,0.003506482010372172,399,4,156
dbpedia-entity,rr,20,0.01,uniform_nz,4,1741,1132,0,0,0.006493517989627828,0.1385822619325309,0.09197521310462703,0.011647064425719026,0.003506482010372172,399,4,156
dbpedia-entity,rr,20,0.01,weighted,4,1759,1132,0,0,0.006493517989627828,0.09197521310462703,0.09197521310462703,0.011647064425719026,0.003506482010372172,399,4,156
dbpedia-entity,rr,20,0.01,active_judge,4,1793,1132,0,0,0.006493517989627828,0.2257151686771647,0.09197521310462703,0.011647064425719026,0.003506482010372172,399,4,156
dbpedia-entity,rr,20,0.01,strat_pilot,4,1747,1132,0,0,0.006493517989627828,0.09197654649342865,0.09197521310462703,0.011647064425719026,0.003506482010372172,399,4,156
dbpedia-entity,rr,20,0.01,weighted_cv,4,1759,1132,0,0,0.006493517989627828,0.07091041454436946,0.09197521310462703,0.011647064425719026,0.003506482010372172,399,4,156
dbpedia-entity,rr,20,0.01,active_cv,4,1777,1132,0,0,0.006493517989627828,0.09632074849835708,0.09197521310462703,0.011647064425719026,0.003506482010372172,399,4,156
dbpedia-entity,rr,20,0.01,weighted_cvl,4,1786,1132,0,0,0.006493517989627828,0.060394365532155346,0.09197521310462703,0.011647064425719026,0.003506482010372172,399,4,156
dbpedia-entity,rr,20,0.01,uniform,5,1459,988,0,0,0.0,0.1555111429014512,0.03866929761019065,0.047955854594599216,0.01,399,4,112
dbpedia-entity,rr,20,0.01,uniform_nz,5,1412,988,0,0,0.0,0.04266435516604343,0.03866929761019065,0.047955854594599216,0.01,399,4,112
dbpedia-entity,rr,20,0.01,weighted,5,1442,988,0,0,0.0,0.03866929761019065,0.03866929761019065,0.047955854594599216,0.01,399,4,112
dbpedia-entity,rr,20,0.01,active_judge,5,1446,988,0,0,0.0,0.12832508240883658,0.03866929761019065,0.047955854594599216,0.01,399,4,112
dbpedia-entity,rr,20,0.01,strat_pilot,5,1461,988,0,0,0.0,0.038467491949162255,0.03866929761019065,0.047955854594599216,0.01,399,4,112
dbpedia-entity,rr,20,0.01,weighted_cv,5,1433,988,0,0,0.0,0.03908301073911474,0.03866929761019065,0.047955854594599216,0.01,399,4,112
dbpedia-entity,rr,20,0.01,active_cv,5,1445,988,0,0,0.0,0.06392631303863103,0.03866929761019065,0.047955854594599216,0.01,399,4,112
dbpedia-entity,rr,20,0.01,weighted_cvl,5,1421,988,0,0,0.0,0.023421891528496285,0.03866929761019065,0.047955854594599216,0.01,399,4,112
dbpedia-entity,rr,20,0.01,uniform,6,1462,1065,0,0,0.0,0.19739149296338537,0.04265103358855758,0.0671465564513529,0.01,399,4,112
dbpedia-entity,rr,20,0.01,uniform_nz,6,1516,1065,0,0,0.0,0.07316035871791227,0.04265103358855758,0.0671465564513529,0.01,399,4,112
dbpedia-entity,rr,20,0.01,weighted,6,1524,1065,0,0,0.0,0.04265103358855758,0.04265103358855758,0.0671465564513529,0.01,399,4,112
dbpedia-entity,rr,20,0.01,active_judge,6,1491,1065,0,0,0.0,0.17231010752541578,0.04265103358855758,0.0671465564513529,0.01,399,4,112
dbpedia-entity,rr,20,0.01,strat_pilot,6,1554,1065,0,0,0.0,0.040331209823676974,0.04265103358855758,0.0671465564513529,0.01,399,4,112
dbpedia-entity,rr,20,0.01,weighted_cv,6,1507,1065,0,0,0.0,0.05286689602544294,0.04265103358855758,0.0671465564513529,0.01,399,4,112
dbpedia-entity,rr,20,0.01,active_cv,6,1464,1065,0,0,0.0,0.08070259762100898,0.04265103358855758,0.0671465564513529,0.01,399,4,112
dbpedia-entity,rr,20,0.01,weighted_cvl,6,1499,1065,0,0,0.0,0.0323479576629491,0.04265103358855758,0.0671465564513529,0.01,399,4,112
dbpedia-entity,rr,20,0.01,uniform,7,1678,1034,0,0,0.0,0.15820607360108777,0.07956881753388478,0.040520970573450714,0.01,399,4,156
dbpedia-entity,rr,20,0.01,uniform_nz,7,1647,1034,0,0,0.0,0.08990945023177152,0.07956881753388478,0.040520970573450714,0.01,399,4,156
dbpedia-entity,rr,20,0.01,weighted,7,1643,1034,0,0,0.0,0.07956881753388478,0.07956881753388478,0.040520970573450714,0.01,399,4,156
dbpedia-entity,rr,20,0.01,active_judge,7,1687,1034,0,0,0.0,0.17631420592813368,0.07956881753388478,0.040520970573450714,0.01,399,4,156
dbpedia-entity,rr,20,0.01,strat_pilot,7,1624,1034,0,0,0.0,0.07955016961553843,0.07956881753388478,0.040520970573450714,0.01,399,4,156
dbpedia-entity,rr,20,0.01,weighted_cv,7,1634,1034,0,0,0.0,0.0551423450049849,0.07956881753388478,0.040520970573450714,0.01,399,4,156
dbpedia-entity,rr,20,0.01,active_cv,7,1676,1034,0,0,0.0,0.07224013254146619,0.07956881753388478,0.040520970573450714,0.01,399,4,156
dbpedia-entity,rr,20,0.01,weighted_cvl,7,1642,1034,0,0,0.0,0.06033807234345802,0.07956881753388478,0.040520970573450714,0.01,399,4,156
dbpedia-entity,rr,20,0.01,uniform,8,1685,1051,0,0,0.0,0.18648141637379545,0.07591055737938526,0.027030536841749664,0.01,399,4,156
dbpedia-entity,rr,20,0.01,uniform_nz,8,1690,1051,0,0,0.0,0.09429115569066152,0.07591055737938526,0.027030536841749664,0.01,399,4,156
