collection,judge,budget_full_eq,eps,method,act,wrong,var_est,docs_labelled,docs_pilot,dup_frac,sampling,pilot_cost,bound,act_iid,act_pilot_iid
dbpedia-entity,rr,15,0.01,uniform,0.043333333333333335,0.0,0.2299117732090458,1459.1366666666668,1025.82,0.0,shared,full,t,0.03666666666666667,0.043333333333333335
dbpedia-entity,rr,15,0.01,uniform_nz,0.08,0.0033333333333333335,0.12220350304510551,1460.83,1025.82,0.0,shared,full,t,0.06,0.07666666666666666
dbpedia-entity,rr,15,0.01,weighted,0.09333333333333334,0.0,0.08597054514509458,1458.5266666666666,1025.82,0.0,shared,full,t,0.07,0.08333333333333333
dbpedia-entity,rr,15,0.01,active_judge,0.04666666666666667,0.0,0.19496023142359453,1458.3133333333333,1025.82,0.0,shared,full,t,0.03,0.04
dbpedia-entity,rr,15,0.01,strat_pilot,0.08,0.0,0.08465517860524047,1459.9566666666667,1025.82,0.0,shared,full,t,0.06,0.07333333333333333
dbpedia-entity,rr,15,0.01,weighted_cv,0.12333333333333334,0.0,0.07557857823031947,1459.2066666666667,1025.82,0.0,shared,full,t,0.11,0.12666666666666668
dbpedia-entity,rr,15,0.01,active_cv,0.06666666666666667,0.0,0.10019783600352355,1458.9566666666667,1025.82,0.0,shared,full,t,0.043333333333333335,0.06666666666666667
dbpedia-entity,rr,15,0.01,weighted_cvl,0.17,0.0033333333333333335,0.06342946829300046,1458.91,1025.82,0.0,shared,full,t,0.12333333333333334,0.15333333333333332
dbpedia-entity,rr,15,0.02,uniform,0.08666666666666667,0.0033333333333333335,0.2437194792574463,1468.7733333333333,1029.4566666666667,0.0,shared,full,t,0.07333333333333333,0.08
dbpedia-entity,rr,15,0.02,uniform_nz,0.13333333333333333,0.0,0.12657497982473614,1469.6166666666666,1029.4566666666667,0.0,shared,full,t,0.12,0.12666666666666668
dbpedia-entity,rr,15,0.02,weighted,0.15,0.0,0.08803399068364764,1468.04,1029.4566666666667,0.0,shared,full,t,0.13,0.14
dbpedia-entity,rr,15,0.02,active_judge,0.04,0.0,0.20261409210683562,1468.9833333333333,1029.4566666666667,0.0,shared,full,t,0.03,0.04
dbpedia-entity,rr,15,0.02,strat_pilot,0.19666666666666666,0.0,0.0904676019921947,1467.7266666666667,1029.4566666666667,0.0,shared,full,t,0.13666666666666666,0.17
dbpedia-entity,rr,15,0.02,weighted_cv,0.21333333333333335,0.0,0.07698695584377775,1466.3533333333332,1029.4566666666667,0.0,shared,full,t,0.15333333333333332,0.19666666666666666
dbpedia-entity,rr,15,0.02,active_cv,0.14666666666666667,0.0,0.10326063259967141,1468.25,1029.4566666666667,0.0,shared,full,t,0.10666666666666667,0.13666666666666666
dbpedia-entity,rr,15,0.02,weighted_cvl,0.27,0.0033333333333333335,0.06519122250514775,1467.5133333333333,1029.4566666666667,0.0,shared,full,t,0.21666666666666667,0.26
