collection,judge,budget_full_eq,eps,method,draw,docs,pilot,act,wrong,regret,v_pilot,v_pilot_ref,slack_pilot,slack_true,n_queries,b,n_sampled
dbpedia-entity,rr,45,0.01,uniform,0,1864,1043,0,0,0.0,1.3911595738847624,0.08477926599840577,0.18671989478060527,0.01,399,4,222
dbpedia-entity,rr,45,0.01,uniform_nz,0,1900,1043,1,0,0.0,0.25324627090942015,0.08477926599840577,0.18671989478060527,0.01,399,4,222
dbpedia-entity,rr,45,0.01,weighted,0,1938,1043,1,0,0.0,0.08477926599840577,0.08477926599840577,0.18671989478060527,0.01,399,4,222
dbpedia-entity,rr,45,0.01,active_judge,0,1920,1043,1,0,0.0,0.4794245322886108,0.08477926599840577,0.18671989478060527,0.01,399,4,222
dbpedia-entity,rr,45,0.01,strat_pilot,0,1946,1043,1,0,0.0,0.08494387842247206,0.08477926599840577,0.18671989478060527,0.01,399,4,222
dbpedia-entity,rr,45,0.01,weighted_cv,0,1902,1043,1,0,0.0,0.0989563418453107,0.08477926599840577,0.18671989478060527,0.01,399,4,222
dbpedia-entity,rr,45,0.01,active_cv,0,1936,1043,1,0,0.0,0.15336297544204305,0.08477926599840577,0.18671989478060527,0.01,399,4,222
dbpedia-entity,rr,45,0.01,weighted_cvl,0,1887,1043,1,0,0.0,0.08477926599840577,0.08477926599840577,0.18671989478060527,0.01,399,4,222
dbpedia-entity,rr,45,0.01,uniform,1,2024,1031,0,0,0.0,0.11975264043748504,0.042709826024776985,0.051181368081522884,0.01,399,4,252
dbpedia-entity,rr,45,0.01,uniform_nz,1,2063,1031,0,0,0.0,0.04490244739398001,0.042709826024776985,0.051181368081522884,0.01,399,4,252
dbpedia-entity,rr,45,0.01,weighted,1,1994,1031,1,0,0.0,0.042709826024776985,0.042709826024776985,0.051181368081522884,0.01,399,4,252
dbpedia-entity,rr,45,0.01,active_judge,1,2047,1031,0,0,0.0,0.13076736372014966,0.042709826024776985,0.051181368081522884,0.01,399,4,252
dbpedia-entity,rr,45,0.01,strat_pilot,1,2022,1031,0,0,0.0,0.04251828669762044,0.042709826024776985,0.051181368081522884,0.01,399,4,252
dbpedia-entity,rr,45,0.01,weighted_cv,1,2011,1031,0,0,0.0,0.03796858097554721,0.042709826024776985,0.051181368081522884,0.01,399,4,252
dbpedia-entity,rr,45,0.01,active_cv,1,1992,1031,0,0,0.0,0.05346360989829814,0.042709826024776985,0.051181368081522884,0.01,399,4,252
dbpedia-entity,rr,45,0.01,weighted_cvl,1,2050,1031,1,0,0.0,0.030685528089379067,0.042709826024776985,0.051181368081522884,0.01,399,4,252
dbpedia-entity,rr,45,0.01,uniform,2,2406,1017,0,0,0.0,0.18022043981959296,0.08808112791137966,0.055628947313374935,0.01,399,4,352
dbpedia-entity,rr,45,0.01,uniform_nz,2,2399,1017,0,0,0.0,0.10852160269035087,0.08808112791137966,0.055628947313374935,0.01,399,4,352
dbpedia-entity,rr,45,0.01,weighted,2,2423,1017,0,0,0.0,0.08808112791137966,0.08808112791137966,0.055628947313374935,0.01,399,4,352
dbpedia-entity,rr,45,0.01,active_judge,2,2437,1017,0,0,0.0,0.20312468425280733,0.08808112791137966,0.055628947313374935,0.01,399,4,352
dbpedia-entity,rr,45,0.01,strat_pilot,2,2392,1017,1,0,0.0,0.0880632335638986,0.08808112791137966,0.055628947313374935,0.01,399,4,352
dbpedia-entity,rr,45,0.01,weighted_cv,2,2444,1017,1,0,0.0,0.07686414079622164,0.08808112791137966,0.055628947313374935,0.01,399,4,352
dbpedia-entity,rr,45,0.01,active_cv,2,2395,1017,0,0,0.0,0.09646486034370846,0.08808112791137966,0.055628947313374935,0.01,399,4,352
dbpedia-entity,rr,45,0.01,weighted_cvl,2,2410,1017,0,0,0.0,0.05172392506522663,0.08808112791137966,0.055628947313374935,0.01,399,4,352
dbpedia-entity,rr,45,0.01,uniform,3,2345,957,0,0,0.0,0.11468351071138563,0.0657742678221617,0.03999849302815174,0.01,399,4,352
dbpedia-entity,rr,45,0.01,uniform_nz,3,2359,957,0,0,0.0,0.072761591613836,0.0657742678221617,0.03999849302815174,0.01,399,4,352
dbpedia-entity,rr,45,0.01,weighted,3,2367,957,0,0,0.0,0.0657742678221617,0.0657742678221617,0.03999849302815174,0.01,399,4,352
dbpedia-entity,rr,45,0.01,active_judge,3,2365,957,0,0,0.0,0.15751342638392468,0.0657742678221617,0.03999849302815174,0.01,399,4,352
dbpedia-entity,rr,45,0.01,strat_pilot,3,2408,957,0,0,0.0,0.06551351435514156,0.0657742678221617,0.03999849302815174,0.01,399,4,352
dbpedia-entity,rr,45,0.01,weighted_cv,3,2412,957,1,0,0.0,0.05595096495515319,0.0657742678221617,0.03999849302815174,0.01,399,4,352
dbpedia-entity,rr,45,0.01,active_cv,3,2330,957,0,0,0.0,0.08996702121934796,0.0657742678221617,0.03999849302815174,0.01,399,4,352
