collection,judge,budget_full_eq,eps,method,draw,pilot,v_pilot,v_pilot_ref,slack_pilot,n_queries,cand
trec-covid,rr,30,0.01,weighted,23,1667,0.31589201243776305,0.31589201243776305,0.04047194718368997,50,1
trec-covid,rr,30,0.01,active_judge,23,1667,0.7050911299235256,0.31589201243776305,0.04047194718368997,50,1
trec-covid,rr,30,0.01,strat_pilot,23,1667,0.31593136283598183,0.31589201243776305,0.04047194718368997,50,1
trec-covid,rr,30,0.01,weighted_cv,23,1667,0.1342579255910812,0.31589201243776305,0.04047194718368997,50,1
trec-covid,rr,30,0.01,active_cv,23,1667,0.1724826232234553,0.31589201243776305,0.04047194718368997,50,1
trec-covid,rr,30,0.01,weighted_cvl,23,1667,0.31589201243776305,0.31589201243776305,0.04047194718368997,50,1
trec-covid,rr,30,0.01,uniform,24,1693,1.7275103928579962,0.2845682092051696,0.09050166603637137,50,1
trec-covid,rr,30,0.01,uniform_nz,24,1693,0.8033593391715023,0.2845682092051696,0.09050166603637137,50,1
trec-covid,rr,30,0.01,weighted,24,1693,0.2845682092051696,0.2845682092051696,0.09050166603637137,50,1
trec-covid,rr,30,0.01,active_judge,24,1693,0.6709087186135534,0.2845682092051696,0.09050166603637137,50,1
trec-covid,rr,30,0.01,strat_pilot,24,1693,0.28551226975450117,0.2845682092051696,0.09050166603637137,50,1
trec-covid,rr,30,0.01,weighted_cv,24,1693,0.11300242196595678,0.2845682092051696,0.09050166603637137,50,1
trec-covid,rr,30,0.01,active_cv,24,1693,0.15445829367680627,0.2845682092051696,0.09050166603637137,50,1
trec-covid,rr,30,0.01,weighted_cvl,24,1693,0.14734697057217155,0.2845682092051696,0.09050166603637137,50,1
trec-covid,rr,30,0.01,uniform,25,1719,1.0031217948090283,0.2739289299896435,0.05308916543931446,50,1
trec-covid,rr,30,0.01,uniform_nz,25,1719,0.5435973366358102,0.2739289299896435,0.05308916543931446,50,1
trec-covid,rr,30,0.01,weighted,25,1719,0.2739289299896435,0.2739289299896435,0.05308916543931446,50,1
trec-covid,rr,30,0.01,active_judge,25,1719,0.6347928512010937,0.2739289299896435,0.05308916543931446,50,1
trec-covid,rr,30,0.01,strat_pilot,25,1719,0.2741021716184088,0.2739289299896435,0.05308916543931446,50,1
trec-covid,rr,30,0.01,weighted_cv,25,1719,0.1050797568164146,0.2739289299896435,0.05308916543931446,50,1
trec-covid,rr,30,0.01,active_cv,25,1719,0.14112996312393394,0.2739289299896435,0.05308916543931446,50,1
trec-covid,rr,30,0.01,weighted_cvl,25,1719,0.2422731480606549,0.2739289299896435,0.05308916543931446,50,1
trec-covid,rr,30,0.01,uniform,26,1735,1.793004351739857,0.3132404212234454,0.061631156800609384,50,1
trec-covid,rr,30,0.01,uniform_nz,26,1735,0.9118812969239979,0.3132404212234454,0.061631156800609384,50,1
trec-covid,rr,30,0.01,weighted,26,1735,0.3132404212234454,0.3132404212234454,0.061631156800609384,50,1
trec-covid,rr,30,0.01,active_judge,26,1735,0.7164723323316589,0.3132404212234454,0.061631156800609384,50,1
trec-covid,rr,30,0.01,strat_pilot,26,1735,0.31337107741344195,0.3132404212234454,0.061631156800609384,50,1
trec-covid,rr,30,0.01,weighted_cv,26,1735,0.13210893857763525,0.3132404212234454,0.061631156800609384,50,1
trec-covid,rr,30,0.01,active_cv,26,1735,0.2018245445157174,0.3132404212234454,0.061631156800609384,50,1
trec-covid,rr,30,0.01,weighted_cvl,26,1735,0.27487682651763495,0.3132404212234454,0.061631156800609384,50,1
trec-covid,rr,30,0.01,uniform,27,1633,2.1180876822252084,0.34175043126333793,0.11236056840620093,50,1
trec-covid,rr,30,0.01,uniform_nz,27,1633,1.1536405936482688,0.34175043126333793,0.11236056840620093,50,1
trec-covid,rr,30,0.01,weighted,27,1633,0.34175043126333793,0.34175043126333793,0.11236056840620093,50,1
trec-covid,rr,30,0.01,active_judge,27,1633,0.8458801404390546,0.34175043126333793,0.11236056840620093,50,1
trec-covid,rr,30,0.01,strat_pilot,27,1633,0.3550014092868551,0.34175043126333793,0.11236056840620093,50,1
trec-covid,rr,30,0.01,weighted_cv,27,1633,0.1273128440715954,0.34175043126333793,0.11236056840620093,50,1
trec-covid,rr,30,0.01,active_cv,27,1633,0.15931057404714064,0.34175043126333793,0.11236056840620093,50,1
trec-covid,rr,30,0.01,weighted_cvl,27,1633,0.34175043126333793,0.34175043126333793,0.11236056840620093,50,1
trec-covid,rr,30,0.01,uniform,28,1708,3.1227246839956107,0.3129067938311357,0.10484926962191435,50,1
trec-covid,rr,30,0.01,uniform_nz,28,1708,1.5004423663450952,0.3129067938311357,0.10484926962191435,50,1
trec-covid,rr,30,0.01,weighted,28,1708,0.3129067938311357,0.3129067938311357,0.10484926962191435,50,1
trec-covid,rr,30,0.01,active_judge,28,1708,0.7229965309351462,0.3129067938311357,0.10484926962191435,50,1
trec-covid,rr,30,0.01,strat_pilot,28,1708,0.3140354892296468,0.3129067938311357,0.10484926962191435,50,1
trec-covid,rr,30,0.01,weighted_cv,28,1708,0.14701776437691744,0.3129067938311357,0.10484926962191435,50,1
trec-covid,rr,30,0.01,active_cv,28,1708,0.1979511726271639,0.3129067938311357,0.10484926962191435,50,1
