collection,judge,budget_full_eq,eps,method,act,wrong,var_est,docs_labelled,docs_pilot,dup_frac,sampling,pilot_cost,bound
antique,llm,20,0.01,uniform,0.18333333333333332,0.0033333333333333335,0.5063956436572429,1039.0133333333333,633.2733333333333,0.0,shared,full,t
antique,llm,20,0.01,weighted,0.7966666666666666,0.0,0.13291026633350503,1038.6033333333332,633.2733333333333,0.0,shared,full,t
antique,llm,20,0.01,active_judge,0.39,0.0,0.4111564169175557,1037.5766666666666,633.2733333333333,0.0,shared,full,t
antique,llm,20,0.01,strat_pilot,0.7366666666666667,0.0,0.13424417883850734,1039.4833333333333,633.2733333333333,0.0,shared,full,t
antique,llm,20,0.01,weighted_cv,0.94,0.0,0.08509091282495361,1037.7933333333333,633.2733333333333,0.0,shared,full,t
antique,llm,20,0.01,active_cv,0.6966666666666667,0.0,0.19069262310017435,1038.1633333333334,633.2733333333333,0.0,shared,full,t
antique,llm,20,0.01,weighted_cvl,0.9033333333333333,0.0,0.09096436912973031,1037.2233333333334,633.2733333333333,0.0,shared,full,t
antique,llm,20,0.02,uniform,0.22,0.0,0.553904821315188,1038.3666666666666,630.2766666666666,0.0,shared,full,t
antique,llm,20,0.02,weighted,0.8633333333333333,0.0,0.13299547278130894,1035.3466666666666,630.2766666666666,0.0,shared,full,t
antique,llm,20,0.02,active_judge,0.36333333333333334,0.0,0.4262774630561925,1035.33,630.2766666666666,0.0,shared,full,t
antique,llm,20,0.02,strat_pilot,0.85,0.0,0.13219048668005343,1034.87,630.2766666666666,0.0,shared,full,t
antique,llm,20,0.02,weighted_cv,0.9633333333333334,0.0,0.08694118682887521,1036.0533333333333,630.2766666666666,0.0,shared,full,t
antique,llm,20,0.02,active_cv,0.7466666666666667,0.0,0.1940000293969622,1035.8433333333332,630.2766666666666,0.0,shared,full,t
antique,llm,20,0.02,weighted_cvl,0.9433333333333334,0.0,0.0938549869083344,1036.1533333333334,630.2766666666666,0.0,shared,full,t
